Time,Extension,Load
"12.33400","0.92057","300.02805"
"12.43400","0.92114","299.78143"
"12.53400","0.92263","299.67374"
"12.63400","0.92301","301.09409"
"12.73400","0.92404","299.97733"
"12.83400","0.92516","299.75732"
"12.93400","0.92685","299.45490"
"13.03400","0.92807","300.04611"
"13.13400","0.92919","300.08585"
"13.23400","0.93013","299.97681"
"13.33400","0.93144","300.04474"
"13.43400","0.93229","300.26971"
"13.53400","0.93313","300.17734"
"13.63400","0.93425","299.94516"
"13.73400","0.93482","299.85992"
"13.83400","0.93594","299.69806"
"13.93400","0.93716","300.16241"
"14.03400","0.93847","299.76227"
"14.13400","0.93960","300.24731"
"14.23400","0.94110","299.78064"
"14.33400","0.94156","300.03265"
"14.43400","0.94250","299.93082"
"14.53400","0.94409","299.91327"
"14.63400","0.94466","300.07126"
"14.73400","0.94597","299.92551"
"14.83400","0.94691","300.38644"
"14.93400","0.94812","300.31805"
"15.03400","0.94897","300.10825"
"15.13400","0.94962","301.14117"
"15.23400","0.95065","299.48428"
"15.33400","0.95150","300.26694"
"15.43400","0.95225","300.07803"
"15.53400","0.95318","299.60699"
"15.63400","0.95496","300.61441"
"15.73400","0.95515","299.98743"
"15.83400","0.95590","300.16425"
"15.93400","0.95693","299.76599"
"16.03400","0.95749","299.95065"
"16.13400","0.95815","300.18039"
"16.23400","0.95899","300.02225"
"16.33400","0.95993","300.09082"
"16.43400","0.96040","299.92905"
"16.53400","0.96105","299.41196"
"16.63400","0.96209","299.58377"
"16.73400","0.96340","299.31216"
"16.83400","0.96405","299.61942"
"16.93400","0.96471","300.70053"
"17.03400","0.96518","299.87595"
"17.13400","0.96611","299.45944"
"17.23400","0.96743","299.92847"
"17.33400","0.96855","300.16919"
"17.43400","0.96986","299.66937"
"17.53400","0.97099","300.35956"
"17.63400","0.97108","300.77835"
"17.73400","0.97211","299.39285"
"17.83400","0.97417","299.11121"
"17.93400","0.97417","300.12344"
"18.03400","0.97483","300.49466"
"18.13400","0.97567","300.72543"
"18.23400","0.97680","299.61478"
"18.33400","0.97783","299.29575"
"18.43400","0.97867","299.50824"
"18.53400","0.97942","299.95566"
"18.63400","0.98026","300.18491"
"18.73400","0.98073","300.50436"
"18.83400","0.98092","300.26660"
"18.93400","0.98167","300.89822"
"19.03400","0.98261","299.59100"
"19.13400","0.98364","299.72784"
"19.23400","0.98486","299.44318"
"19.33400","0.98514","301.10538"
"19.43400","0.98617","300.00217"
"19.53400","0.98701","299.75818"
"19.63400","0.98776","300.14996"
"19.73400","0.98851","300.66498"
"19.83400","0.98935","299.40121"
"19.93400","0.98964","299.94171"
"20.03400","0.99029","300.35406"
"20.13400","0.99123","299.55328"
"20.23400","0.99273","299.32474"
"20.33400","0.99348","300.61636"
"20.43400","0.99413","299.92099"
"20.53400","0.99460","300.63919"
"20.63400","0.99554","299.82947"
"20.73400","0.99601","300.06448"
"20.83400","0.99638","299.98178"
"20.93400","0.99723","299.60214"
"21.03400","0.99835","300.11420"
"21.13400","0.99957","300.10361"
"21.23400","1.00004","300.58273"
"21.33400","1.00051","300.20453"
"21.43400","1.00107","300.19855"
"21.53400","1.00210","299.85059"
"21.63400","1.00266","299.92706"
"21.73400","1.00285","300.65948"
"21.83400","1.00388","299.96198"
"21.93400","1.00491","299.53021"
"22.03400","1.00566","299.69391"
"22.13400","1.00622","300.43851"
"22.23400","1.00716","300.03058"
"22.33400","1.00753","300.53244"
"22.43400","1.00810","300.38409"
"22.53400","1.00884","299.49521"
"22.63400","1.00950","300.02625"
"22.73400","1.01044","300.72900"
"22.83400","1.01147","299.55875"
"22.93400","1.01203","299.82648"
"23.03400","1.01259","300.21039"
"23.13400","1.01362","299.69077"
"23.23400","1.01447","299.63065"
"23.33400","1.01503","300.30969"
"23.43400","1.01587","299.82480"
"23.53400","1.01662","299.94785"
"23.63400","1.01737","299.59277"
"23.73400","1.01812","300.07745"
"23.83400","1.01878","299.99860"
"23.93400","1.01943","299.80103"
"24.03400","1.01971","300.07126"
"24.13400","1.02028","299.93301"
"24.23400","1.02065","300.18991"
"24.33400","1.02112","300.46265"
"24.43400","1.02243","299.64578"
"24.53400","1.02318","299.70670"
"24.63400","1.02403","300.01257"
"24.73400","1.02459","300.24335"
"24.83400","1.02562","299.36539"
"24.93400","1.02581","301.24976"
"25.03400","1.02627","299.90512"
"25.13400","1.02674","299.73718"
"25.23400","1.02777","299.77048"
"25.33400","1.02815","300.30545"
"25.43400","1.02909","300.39899"
"25.53400","1.02937","299.60330"
"25.63400","1.03021","299.90854"
"25.73400","1.03096","300.04031"
"25.83400","1.03162","299.61908"
"25.93400","1.03218","300.86557"
"26.03400","1.03293","299.97324"
"26.13400","1.03405","299.81641"
"26.23400","1.03461","299.87573"
"26.33400","1.03499","300.53616"
"26.43400","1.03536","300.27267"
"26.53400","1.03546","300.65585"
"26.63400","1.03658","299.01520"
"26.73400","1.03686","299.80261"
"26.83400","1.03761","300.23499"
"26.93400","1.03827","299.96643"
"27.03400","1.03864","300.09897"
"27.13400","1.03892","300.13925"
"27.23400","1.04042","299.04697"
"27.33400","1.04052","300.30524"
"27.43400","1.04099","300.38858"
"27.53400","1.04155","300.17050"
"27.63400","1.04183","299.61234"
"27.73400","1.04230","300.43097"
"27.83400","1.04277","299.51071"
"27.93400","1.04380","299.86661"
"28.03400","1.04417","299.35413"
"28.13400","1.04492","299.58755"
"28.23400","1.04577","299.78003"
"28.33400","1.04577","300.97302"
"28.43400","1.04698","299.60938"
"28.53400","1.04689","301.22418"
"28.63400","1.04764","299.36923"
"28.73400","1.04755","299.57236"
"28.83400","1.04830","299.49118"
"28.93400","1.04942","299.68240"
"29.03400","1.04961","299.65533"
"29.13400","1.04998","299.58835"
"29.23400","1.05036","300.59344"
"29.33400","1.05167","299.24667"
"29.43400","1.05270","300.42413"
"29.53400","1.05317","300.31979"
"29.63400","1.05354","299.24133"
"29.73400","1.05392","299.76657"
"29.83400","1.05485","299.93378"
"29.93400","1.05532","300.21957"
"30.03400","1.05607","299.97345"
"30.13400","1.05682","299.53244"
"30.23400","1.05692","300.04883"
"30.33400","1.05748","299.71170"
"30.43400","1.05823","300.25058"
"30.53400","1.05898","300.48502"
"30.63400","1.05926","300.17368"
"30.73400","1.05945","299.82117"
"30.83400","1.05992","299.45419"
"30.93400","1.06066","299.89047"
"31.03400","1.06141","299.19537"
"31.13400","1.06216","300.41800"
"31.23400","1.06235","300.74460"
"31.33400","1.06291","300.21857"
"31.43400","1.06329","299.76050"
"31.53400","1.06376","300.26822"
"31.63400","1.06432","299.91043"
"31.73400","1.06516","300.42480"
"31.83400","1.06619","299.69211"
"31.93400","1.06610","301.56082"
"32.03400","1.06647","300.00885"
"32.13400","1.06666","300.39990"
"32.23400","1.06722","299.46817"
"32.33400","1.06732","300.28159"
"32.43400","1.06816","299.50397"
"32.53400","1.06910","299.59756"
"32.63400","1.06975","300.42297"
"32.73400","1.07050","300.10550"
"32.83400","1.07125","299.54044"
"32.93400","1.07182","300.20932"
"33.03400","1.07219","300.03848"
"33.13400","1.07247","299.98734"
"33.23400","1.07285","299.58618"
"33.33400","1.07378","299.40610"
"33.43400","1.07425","299.66272"
"33.53400","1.07491","300.12036"
"33.63400","1.07575","300.54242"
"33.73400","1.07556","300.88116"
"33.83400","1.07622","299.61426"
"33.93400","1.07613","300.72330"
"34.03400","1.07734","299.40472"
"34.13400","1.07781","300.17807"
"34.23400","1.07828","300.50583"
"34.33400","1.07828","299.99634"
"34.43400","1.07866","300.32245"
"34.53400","1.07875","300.08643"
"34.63400","1.07950","299.55145"
"34.73400","1.08034","299.22510"
"34.83400","1.08100","299.93582"
"34.93400","1.08184","300.25864"
"35.03400","1.08184","300.59207"
"35.13400","1.08240","299.93604"
"35.23400","1.08306","299.27423"
"35.33400","1.08362","300.45255"
"35.43400","1.08362","300.28476"
"35.53400","1.08428","300.46100"
"35.63400","1.08437","299.94949"
"35.73400","1.08465","300.25168"
"35.83400","1.08540","300.14728"
"35.93400","1.08615","300.10190"
"36.03400","1.08672","300.21579"
"36.13400","1.08700","300.44397"
"36.23400","1.08756","299.95169"
"36.33400","1.08831","299.63101"
"36.43400","1.08915","299.60519"
"36.53400","1.08925","300.17770"
"36.63400","1.08962","299.87338"
"36.73400","1.09028","299.48355"
"36.83400","1.09056","299.84949"
"36.93400","1.09093","299.87259"
"37.03400","1.09149","299.93097"
"37.13400","1.09215","299.77716"
"37.23400","1.09281","300.27374"
"37.33400","1.09318","299.60648"
"37.43400","1.09365","300.01065"
"37.53400","1.09440","299.92328"
"37.63400","1.09505","299.90509"
"37.73400","1.09562","300.02097"
"37.83400","1.09609","300.00513"
"37.93400","1.09637","300.23300"
"38.03400","1.09684","299.76288"
"38.13400","1.09693","300.01303"
"38.23400","1.09730","299.62228"
"38.33400","1.09759","300.28036"
"38.43400","1.09843","299.50824"
"38.53400","1.09880","300.06241"
"38.63400","1.09955","299.91867"
"38.73400","1.10012","300.13806"
"38.83400","1.10021","300.35965"
"38.93400","1.10086","300.23553"
"39.03400","1.10096","300.13794"
"39.13400","1.10133","300.38425"
"39.23400","1.10171","299.71597"
"39.33400","1.10218","300.15451"
"39.43400","1.10274","299.61938"
"39.53400","1.10349","300.11548"
"39.63400","1.10386","300.04056"
"39.73400","1.10433","300.42862"
"39.83400","1.10452","300.39722"
"39.93400","1.10546","300.14572"
"40.03400","1.10564","300.08658"
"40.13400","1.10639","300.04593"
"40.23400","1.10677","299.53915"
"40.33400","1.10705","300.15195"
"40.43400","1.10808","300.17731"
"40.53400","1.10827","300.34155"
"40.63400","1.10911","299.67691"
"40.73400","1.10939","300.61990"
"40.83400","1.10977","299.93170"
"40.93400","1.11061","300.16797"
"41.03400","1.11099","300.94748"
"41.13400","1.11136","299.93643"
"41.23400","1.11173","300.33014"
"41.33400","1.11220","299.52524"
"41.43400","1.11248","300.13614"
"41.53400","1.11295","299.68076"
"41.63400","1.11295","301.26715"
"41.73400","1.11323","300.24231"
"41.83400","1.11398","299.76212"
"41.93400","1.11455","299.58179"
"42.03400","1.11520","299.47272"
"42.13400","1.11520","300.95117"
"42.23400","1.11586","299.44278"
"42.33400","1.11670","299.71332"
"42.43400","1.11670","300.36041"
"42.53400","1.11717","300.09299"
"42.63400","1.11773","300.53342"
"42.73400","1.11792","300.79544"
"42.83400","1.11848","299.74185"
"42.93400","1.11895","299.74796"
"43.03400","1.11914","299.02545"
"43.13400","1.11951","300.53342"
"43.23400","1.12017","299.41354"
"43.33400","1.12045","299.81189"
"43.43400","1.12054","300.14072"
"43.53400","1.12148","299.05441"
"43.63400","1.12148","300.08472"
"43.73400","1.12223","299.29977"
"43.83400","1.12232","301.47116"
"43.93400","1.12345","299.55798"
"44.03400","1.12364","300.49533"
"44.13400","1.12392","299.32904"
"44.23400","1.12354","300.24023"
"44.33400","1.12364","300.38831"
"44.43400","1.12439","299.19754"
"44.53400","1.12513","299.43591"
"44.63400","1.12523","300.22034"
"44.73400","1.12513","300.05222"
"44.83400","1.12532","300.13501"
"44.93400","1.12579","299.86697"
"45.03400","1.12673","299.75238"
"45.13400","1.12729","299.89951"
"45.23400","1.12748","299.58408"
"45.33400","1.12795","299.84763"
"45.43400","1.12832","300.75122"
"45.53400","1.12888","299.79980"
"45.63400","1.12879","300.16754"
"45.73400","1.12916","300.18301"
"45.83400","1.13010","300.42807"
"45.93400","1.13038","299.44247"
"46.03400","1.13113","299.68814"
"46.13400","1.13113","300.06961"
"46.23400","1.13160","299.96579"
"46.33400","1.13169","300.42819"
"46.43400","1.13198","300.21417"
"46.53400","1.13254","299.84332"
"46.63400","1.13282","300.49875"
"46.73400","1.13319","300.05765"
"46.83400","1.13404","299.59818"
"46.93400","1.13488","299.94153"
"47.03400","1.13535","301.35532"
"47.13400","1.13600","299.65701"
"47.23400","1.13666","300.15302"
"47.33400","1.13657","300.40561"
"47.43400","1.13638","300.69806"
"47.53400","1.13685","299.20145"
"47.63400","1.13713","300.24521"
"47.73400","1.13760","300.07764"
"47.83400","1.13807","300.10742"
"47.93400","1.13816","300.16925"
"48.03400","1.13910","299.86600"
"48.13400","1.13957","300.21600"
"48.23400","1.14050","299.08914"
"48.33400","1.14069","299.94098"
"48.43400","1.14106","300.03748"
"48.53400","1.14125","300.92163"
"48.63400","1.14144","299.73727"
"48.73400","1.14191","299.73923"
"48.83400","1.14238","299.66757"
"48.93400","1.14313","300.83069"
"49.03400","1.14369","299.70459"
"49.13400","1.14360","299.79401"
"49.23400","1.14388","299.66379"
"49.33400","1.14434","301.08694"
"49.43400","1.14444","300.14072"
"49.53400","1.14547","299.39804"
"49.63400","1.14519","300.64639"
"49.73400","1.14566","299.54568"
"49.83400","1.14678","299.99039"
"49.93400","1.14734","300.07526"
"50.03400","1.14734","299.94943"
"50.13400","1.14762","299.90829"
"50.23400","1.14781","299.89523"
"50.33400","1.14809","299.81924"
"50.43400","1.14866","299.17377"
"50.53400","1.14931","299.48209"
"50.63400","1.14940","300.41989"
"50.73400","1.14931","300.60822"
"50.83400","1.14959","300.12247"
"50.93400","1.15053","298.86084"
"51.03400","1.15137","299.90036"
"51.13400","1.15165","300.27130"
"51.23400","1.15175","300.55026"
"51.33400","1.15212","301.22147"
"51.43400","1.15278","300.15277"
"51.53400","1.15306","299.78650"
"51.63400","1.15306","299.79803"
"51.73400","1.15381","300.43311"
"51.83400","1.15334","300.47885"
"51.93400","1.15437","299.22141"
"52.03400","1.15465","300.50812"
"52.13400","1.15503","299.68002"
"52.23400","1.15521","299.67349"
"52.33400","1.15550","299.70905"
"52.43400","1.15587","300.18057"
"52.53400","1.15606","300.06998"
"52.63400","1.15662","299.79974"
"52.73400","1.15718","299.56625"
"52.83400","1.15756","299.73575"
"52.93400","1.15784","299.97748"
"53.03400","1.15803","300.15091"
"53.13400","1.15859","300.32291"
"53.23400","1.15878","300.12891"
"53.33400","1.15915","299.93338"
"53.43400","1.15953","300.41989"
"53.53400","1.15971","300.02170"
"53.63400","1.16018","300.20721"
"53.73400","1.16037","299.91324"
"53.83400","1.16065","299.54984"
"53.93400","1.16140","299.54749"
"54.03400","1.16168","300.37906"
"54.13400","1.16234","299.62558"
"54.23400","1.16262","300.07571"
"54.33400","1.16318","299.80225"
"54.43400","1.16290","300.75552"
"54.53400","1.16327","299.78308"
"54.63400","1.16346","300.11176"
"54.73400","1.16365","300.16232"
"54.83400","1.16440","299.41214"
"54.93400","1.16449","300.62030"
"55.03400","1.16487","300.22354"
"55.13400","1.16562","299.31436"
"55.23400","1.16618","299.73651"
"55.33400","1.16665","300.26929"
"55.43400","1.16646","300.90857"
"55.53400","1.16674","300.48495"
"55.63400","1.16693","299.94052"
"55.73400","1.16740","299.62503"
"55.83400","1.16815","299.76978"
"55.93400","1.16815","299.76962"
"56.03400","1.16824","300.55038"
"56.13400","1.16880","299.54593"
"56.23400","1.16936","299.57700"
"56.33400","1.16974","300.03424"
"56.43400","1.17021","300.11987"
"56.53400","1.16983","301.02734"
"56.63400","1.17058","300.04669"
"56.73400","1.17040","300.09830"
"56.83400","1.17105","299.97375"
"56.93400","1.17114","300.18176"
"57.03400","1.17189","299.95724"
"57.13400","1.17189","299.84390"
"57.23400","1.17246","299.50995"
"57.33400","1.17283","299.84781"
"57.43400","1.17339","300.32581"
"57.53400","1.17396","300.03256"
"57.63400","1.17396","300.48972"
"57.73400","1.17499","299.77692"
"57.83400","1.17508","300.36011"
"57.93400","1.17517","300.30908"
"58.03400","1.17536","299.86636"
"58.13400","1.17583","300.14496"
"58.23400","1.17602","299.95645"
"58.33400","1.17677","300.11780"
"58.43400","1.17649","300.48929"
"58.53400","1.17677","300.15353"
"58.63400","1.17686","300.19141"
"58.73400","1.17742","299.55905"
"58.83400","1.17817","299.75589"
"58.93400","1.17883","300.21869"
"59.03400","1.17883","300.08881"
"59.13400","1.17892","300.81760"
"59.23400","1.17930","299.86658"
"59.33400","1.17958","299.52530"
"59.43400","1.17967","300.53302"
"59.53400","1.17986","299.56598"
"59.63400","1.18014","300.65045"
"59.73400","1.18070","299.96484"
"59.83400","1.18117","299.73154"
"59.93400","1.18201","299.32806"
"60.03400","1.18258","299.99829"
"60.13400","1.18295","300.04501"
"60.23400","1.18314","300.36295"
"60.33400","1.18295","300.65976"
"60.43400","1.18333","300.09085"
"60.53400","1.18323","300.41434"
"60.63400","1.18408","299.78375"
"60.73400","1.18473","299.89023"
"60.83400","1.18483","300.22940"
"60.93400","1.18501","299.98053"
"61.03400","1.18511","299.96448"
"61.13400","1.18529","299.93567"
"61.23400","1.18595","299.55466"
"61.33400","1.18614","300.67310"
"61.43400","1.18661","299.52548"
"61.53400","1.18689","300.04102"
"61.63400","1.18707","299.65646"
"61.73400","1.18754","300.01733"
"61.83400","1.18754","299.92108"
"61.93400","1.18773","299.77985"
"62.03400","1.18839","299.37717"
"62.13400","1.18829","300.10953"
"62.23400","1.18923","299.70526"
"62.33400","1.18979","299.60840"
"62.43400","1.19007","300.29367"
"62.53400","1.19035","299.58560"
"62.63400","1.19035","300.19363"
"62.73400","1.19073","299.72467"
"62.83400","1.19157","299.91284"
"62.93400","1.19120","300.89236"
"63.03400","1.19120","300.09009"
"63.13400","1.19223","299.90915"
"63.23400","1.19232","299.57941"
"63.33400","1.19223","299.95718"
"63.43400","1.19279","299.72406"
"63.53400","1.19288","300.73755"
"63.63400","1.19373","299.65759"
"63.73400","1.19363","300.64877"
"63.83400","1.19420","299.86722"
"63.93400","1.19476","300.11655"
"64.03400","1.19485","299.96957"
"64.13400","1.19523","300.19989"
"64.23400","1.19551","300.12186"
"64.33400","1.19560","300.02911"
"64.43400","1.19607","299.95938"
"64.53400","1.19691","300.27643"
"64.63400","1.19720","299.45169"
"64.73400","1.19757","300.77179"
"64.83400","1.19766","299.96570"
"64.93400","1.19720","300.44232"
"65.03400","1.19738","300.24252"
"65.13400","1.19757","299.91348"
"65.23400","1.19813","299.29486"
"65.33400","1.19860","299.51385"
"65.43400","1.19926","300.32220"
"65.53400","1.19944","299.75351"
"65.63400","1.19982","300.56003"
"65.73400","1.20047","299.61761"
"65.83400","1.20029","300.17740"
"65.93400","1.20029","300.17648"
"66.03400","1.20094","299.50687"
"66.13400","1.20104","300.13626"
"66.23400","1.20113","300.44467"
"66.33400","1.20151","299.45654"
"66.43400","1.20188","300.14059"
"66.53400","1.20207","300.38596"
"66.63400","1.20216","300.19205"
"66.73400","1.20263","300.29889"
"66.83400","1.20310","299.69922"
"66.93400","1.20291","300.54443"
"67.03400","1.20329","299.81747"
"67.13400","1.20394","299.77176"
"67.23400","1.20450","299.71249"
"67.33400","1.20432","300.86819"
"67.43400","1.20507","300.04282"
"67.53400","1.20479","300.30698"
"67.63400","1.20507","299.94928"
"67.73400","1.20563","299.77240"
"67.83400","1.20600","299.72702"
"67.93400","1.20610","300.63205"
"68.03400","1.20591","300.57773"
"68.13400","1.20638","300.21603"
"68.23400","1.20657","299.56271"
"68.33400","1.20741","299.36459"
"68.43400","1.20760","300.08810"
"68.53400","1.20769","300.24814"
"68.63400","1.20769","300.33252"
"68.73400","1.20816","299.91742"
"68.83400","1.20835","299.59515"
"68.93400","1.20910","299.49136"
"69.03400","1.20947","300.40805"
"69.13400","1.20994","299.97372"
"69.23400","1.21022","299.73230"
"69.33400","1.21013","299.90414"
"69.43400","1.21031","300.28479"
"69.53400","1.21041","300.52527"
"69.63400","1.21125","299.39563"
"69.73400","1.21106","300.45618"
"69.83400","1.21097","300.51364"
"69.93400","1.21191","299.60785"
"70.03400","1.21228","299.35208"
"70.13400","1.21275","300.63257"
"70.23400","1.21275","300.54428"
"70.33400","1.21303","300.22006"
"70.43400","1.21313","300.21744"
"70.53400","1.21369","300.21075"
"70.63400","1.21341","300.35345"
"70.73400","1.21322","300.08865"
"70.83400","1.21322","300.55545"
"70.93400","1.21322","300.24216"
"71.03400","1.21350","299.72830"
"71.13400","1.21359","300.51166"
"71.23400","1.21453","299.03186"
"71.33400","1.21491","299.50836"
"71.43400","1.21509","299.46057"
"71.53400","1.21537","299.44003"
"71.63400","1.21622","300.42249"
"71.73400","1.21612","300.90250"
"71.83400","1.21669","299.30273"
"71.93400","1.21687","300.24658"
"72.03400","1.21678","300.34055"
"72.13400","1.21753","299.60663"
"72.23400","1.21828","299.77740"
"72.33400","1.21828","299.36597"
"72.43400","1.21865","299.37729"
"72.53400","1.21931","300.76236"
"72.63400","1.21950","300.05215"
"72.73400","1.21987","299.82544"
"72.83400","1.21950","300.14679"
"72.93400","1.22025","299.11966"
"73.03400","1.22062","300.09171"
"73.13400","1.22072","299.95087"
"73.23400","1.22137","299.47311"
"73.33400","1.22175","300.17853"
"73.43400","1.22165","300.36008"
"73.53400","1.22184","300.38644"
"73.63400","1.22212","299.84653"
"73.73400","1.22221","299.98508"
"73.83400","1.22343","299.31854"
"73.93400","1.22315","300.11890"
"74.03400","1.22334","300.02060"
"74.13400","1.22362","300.21722"
"74.23400","1.22362","300.45392"
"74.33400","1.22353","301.05356"
"74.43400","1.22362","300.59222"
"74.53400","1.22428","299.32355"
"74.63400","1.22521","299.60489"
"74.73400","1.22521","300.25717"
"74.83400","1.22540","299.56467"
"74.93400","1.22559","300.10013"
"75.03400","1.22549","300.41269"
"75.13400","1.22634","299.47824"
"75.23400","1.22624","300.26114"
"75.33400","1.22643","299.58154"
"75.43400","1.22653","300.19229"
"75.53400","1.22690","299.44995"
"75.63400","1.22718","299.96396"
"75.73400","1.22737","300.05753"
"75.83400","1.22765","300.26398"
"75.93400","1.22784","300.11633"
"76.03400","1.22859","299.41345"
"76.13400","1.22906","300.14084"
"76.23400","1.22952","299.82556"
"76.33400","1.22943","300.01044"
"76.43400","1.22943","300.12421"
"76.53400","1.22943","300.43167"
"76.63400","1.23009","299.13824"
"76.73400","1.23037","300.24658"
"76.83400","1.23037","300.14581"
"76.93400","1.23055","299.87109"
"77.03400","1.23074","300.37451"
"77.13400","1.23121","299.27795"
"77.23400","1.23121","300.58298"
"77.33400","1.23215","300.05664"
"77.43400","1.23234","299.36356"
"77.53400","1.23215","300.39807"
"77.63400","1.23290","298.96967"
"77.73400","1.23346","299.90286"
"77.83400","1.23327","300.83691"
"77.93400","1.23318","300.70074"
"78.03400","1.23383","299.35367"
"78.13400","1.23421","299.56097"
"78.23400","1.23402","299.97778"
"78.33400","1.23430","299.85916"
"78.43400","1.23515","299.44067"
"78.53400","1.23580","299.39825"
"78.63400","1.23580","300.26102"
"78.73400","1.23552","300.79892"
"78.83400","1.23590","299.56689"
"78.93400","1.23627","299.61926"
"79.03400","1.23627","299.80399"
"79.13400","1.23655","300.05743"
"79.23400","1.23655","299.55756"
"79.33400","1.23674","299.49683"
"79.43400","1.23711","300.58496"
"79.53400","1.23749","300.03378"
"79.63400","1.23786","300.01044"
"79.73400","1.23796","300.59653"
"79.83400","1.23814","299.77335"
"79.93400","1.23861","299.48300"
"80.03400","1.23908","299.86188"
"80.13400","1.23889","300.37958"
"80.23400","1.23899","300.21539"
"80.33400","1.23936","300.11304"
"80.43400","1.24021","299.50867"
"80.53400","1.24002","299.98553"
"80.63400","1.24086","299.58472"
"80.73400","1.24077","300.42514"
"80.83400","1.24152","300.08649"
"80.93400","1.24189","299.85840"
"81.03400","1.24180","301.03360"
"81.13400","1.24161","300.61359"
"81.23400","1.24189","300.09924"
"81.33400","1.24236","299.69510"
"81.43400","1.24255","300.04269"
"81.53400","1.24274","299.53360"
"81.63400","1.24274","300.31937"
"81.73400","1.24302","299.79022"
"81.83400","1.24358","299.46899"
