Time,Extension,Load
(s),(mm),(N)
"99.72400","3.12118","599.94897"
"99.82400","3.12193","599.74817"
"99.92400","3.12258","600.29669"
"100.02400","3.12315","599.93317"
"100.12400","3.12362","600.00909"
"100.22400","3.12446","600.26257"
"100.32400","3.12465","599.83765"
"100.42400","3.12511","599.84497"
"100.52400","3.12577","600.00372"
"100.62400","3.12689","599.50922"
"100.72400","3.12727","600.08105"
"100.82400","3.12821","599.68036"
"100.92400","3.12877","600.34143"
"101.02400","3.12905","600.14020"
"101.12400","3.12961","600.42444"
"101.22400","3.13074","599.64618"
"101.32400","3.13083","600.74573"
"101.42400","3.13158","599.75616"
"101.52400","3.13186","600.24036"
"101.62400","3.13270","599.55005"
"101.72400","3.13336","600.16412"
"101.82400","3.13392","599.97949"
"101.92400","3.13439","599.69843"
"102.02400","3.13552","599.81372"
"102.12400","3.13552","600.21802"
"102.22400","3.13645","600.03589"
"102.32400","3.13645","600.47650"
"102.42400","3.13701","599.61859"
"102.52400","3.13795","600.12671"
"102.62400","3.13795","600.54950"
"102.72400","3.13926","599.45355"
"102.82400","3.13983","600.16864"
"102.92400","3.14020","599.75220"
"103.02400","3.14029","600.37476"
"103.12400","3.14067","600.19806"
"103.22400","3.14133","599.56140"
"103.32400","3.14151","600.59454"
"103.42400","3.14198","599.70892"
"103.52400","3.14226","599.53064"
"103.62400","3.14376","600.02838"
"103.72400","3.14442","599.91321"
"103.82400","3.14470","600.19940"
"103.92400","3.14535","600.01471"
"104.02400","3.14610","599.66205"
"104.12400","3.14629","600.33862"
"104.22400","3.14704","599.78656"
"104.32400","3.14714","600.09460"
"104.42400","3.14789","599.53625"
"104.52400","3.14920","599.84900"
"104.62400","3.14929","600.64160"
"104.72400","3.14957","599.99908"
"104.82400","3.14995","600.85150"
"104.92400","3.15107","599.26685"
"105.02400","3.15229","599.85364"
"105.12400","3.15248","599.70020"
"105.22400","3.15276","600.68732"
"105.32400","3.15341","600.03918"
"105.42400","3.15473","599.90527"
"105.52400","3.15529","599.35974"
"105.62400","3.15585","599.70874"
"105.72400","3.15604","600.91589"
"105.82400","3.15669","599.99255"
"105.92400","3.15726","600.06610"
"106.02400","3.15801","599.92310"
"106.12400","3.15838","600.25262"
"106.22400","3.15932","599.71619"
"106.32400","3.15997","599.98639"
"106.42400","3.16063","600.31677"
"106.52400","3.16063","600.28827"
"106.62400","3.16119","600.02362"
"106.72400","3.16194","599.46191"
"106.82400","3.16250","600.60712"
"106.92400","3.16307","599.78522"
"107.02400","3.16353","600.08362"
"107.12400","3.16438","599.86798"
"107.22400","3.16485","599.78638"
"107.32400","3.16531","600.15308"
"107.42400","3.16550","600.22168"
"107.52400","3.16616","599.70251"
"107.62400","3.16691","599.65662"
"107.72400","3.16784","599.93292"
"107.82400","3.16859","600.14203"
"107.92400","3.16888","600.37280"
"108.02400","3.16972","599.84949"
"108.12400","3.17009","600.04114"
"108.22400","3.17066","599.96100"
"108.32400","3.17122","599.85852"
"108.42400","3.17187","599.79645"
"108.52400","3.17234","599.91919"
"108.62400","3.17290","599.77203"
"108.72400","3.17365","600.08813"
"108.82400","3.17412","600.59155"
"108.92400","3.17440","600.02069"
"109.02400","3.17515","599.94409"
"109.12400","3.17600","599.85779"
"109.22400","3.17647","600.08630"
"109.32400","3.17712","600.18463"
"109.42400","3.17768","599.94464"
"109.52400","3.17768","601.38922"
"109.62400","3.17853","599.53278"
"109.72400","3.17881","600.44196"
"109.82400","3.17956","599.54303"
"109.92400","3.18040","599.74652"
"110.02400","3.18096","599.94977"
"110.12400","3.18153","600.24280"
"110.22400","3.18190","600.78345"
"110.32400","3.18237","599.49823"
"110.42400","3.18265","599.98853"
"110.52400","3.18312","600.05811"
"110.62400","3.18359","600.08252"
"110.72400","3.18434","600.17267"
"110.82400","3.18527","600.43427"
"110.92400","3.18565","599.85724"
"111.02400","3.18630","599.70447"
"111.12400","3.18734","599.91766"
"111.22400","3.18771","599.84637"
"111.32400","3.18837","599.72040"
"111.42400","3.18846","600.29602"
"111.52400","3.18921","599.71436"
"111.62400","3.18949","599.83923"
"111.72400","3.19043","600.20679"
"111.82400","3.19108","599.72076"
"111.92400","3.19137","600.05481"
"112.02400","3.19193","599.63220"
"112.12400","3.19268","600.14105"
"112.22400","3.19333","600.35779"
"112.32400","3.19389","600.11072"
"112.42400","3.19436","600.13757"
"112.52400","3.19446","599.98755"
"112.62400","3.19502","599.93359"
"112.72400","3.19539","599.48511"
"112.82400","3.19633","599.66156"
"112.92400","3.19671","600.24261"
"113.02400","3.19727","599.73767"
"113.12400","3.19774","599.99438"
"113.22400","3.19821","600.32721"
"113.32400","3.19933","599.78973"
"113.42400","3.19989","600.00720"
"113.52400","3.20027","600.13721"
"113.62400","3.20120","600.33075"
"113.72400","3.20149","600.78558"
"113.82400","3.20149","600.34735"
"113.92400","3.20214","600.46820"
"114.02400","3.20252","599.91956"
"114.12400","3.20317","600.01062"
"114.22400","3.20402","599.42682"
"114.32400","3.20514","599.67029"
"114.42400","3.20580","600.05328"
"114.52400","3.20608","599.99347"
"114.62400","3.20645","599.91821"
"114.72400","3.20729","600.00720"
"114.82400","3.20814","600.52362"
"114.92400","3.20861","599.96735"
"115.02400","3.20936","600.05280"
"115.12400","3.21001","599.91498"
"115.22400","3.21039","599.92712"
"115.32400","3.21114","600.43945"
"115.42400","3.21132","599.95044"
"115.52400","3.21207","599.71857"
"115.62400","3.21264","600.34198"
"115.72400","3.21320","599.73181"
"115.82400","3.21395","599.44415"
"115.92400","3.21489","600.59772"
"116.02400","3.21498","599.80713"
"116.12400","3.21535","600.13470"
"116.22400","3.21610","600.02997"
"116.32400","3.21657","600.16931"
"116.42400","3.21742","599.79877"
"116.52400","3.21788","599.99719"
"116.62400","3.21788","601.30884"
"116.72400","3.21835","600.35583"
"116.82400","3.21948","600.37250"
"116.92400","3.21995","599.24072"
"117.02400","3.21985","601.02374"
"117.12400","3.22023","599.97113"
"117.22400","3.22060","599.84674"
"117.32400","3.22126","599.80396"
"117.42400","3.22163","600.24524"
"117.52400","3.22248","599.16919"
"117.62400","3.22285","600.53619"
"117.72400","3.22294","600.31824"
"117.82400","3.22332","599.51282"
"117.92400","3.22463","599.42639"
"118.02400","3.22444","600.63281"
"118.12400","3.22472","600.11267"
"118.22400","3.22510","599.89050"
"118.32400","3.22547","599.89374"
"118.42400","3.22585","600.17999"
"118.52400","3.22707","599.75775"
"118.62400","3.22810","599.61755"
"118.72400","3.22819","600.15747"
"118.82400","3.22838","599.79871"
"118.92400","3.22866","599.68506"
"119.02400","3.22941","599.39355"
"119.12400","3.23007","600.09833"
"119.22400","3.23091","599.99762"
"119.32400","3.23156","599.16400"
"119.42400","3.23119","600.64557"
"119.52400","3.23194","599.26721"
"119.62400","3.23213","599.89587"
"119.72400","3.23260","599.62024"
"119.82400","3.23335","599.46832"
"119.92400","3.23391","600.55365"
"120.02400","3.23513","599.72742"
"120.12400","3.23588","600.23956"
"120.22400","3.23625","600.73633"
"120.32400","3.23663","599.52753"
"120.42400","3.23784","599.69214"
"120.52400","3.23747","600.29321"
"120.62400","3.23747","600.26282"
"120.72400","3.23850","599.21106"
"120.82400","3.23925","599.97131"
"120.92400","3.23934","600.23511"
"121.02400","3.24000","600.23639"
"121.12400","3.24131","599.74701"
"121.22400","3.24112","600.39227"
"121.32400","3.24122","599.79993"
"121.42400","3.24197","599.64087"
"121.52400","3.24234","599.32599"
"121.62400","3.24300","600.39276"
"121.72400","3.24337","599.60388"
"121.82400","3.24393","599.67151"
"121.92400","3.24440","600.33307"
"122.02400","3.24543","600.20959"
"122.12400","3.24600","599.93317"
"122.22400","3.24675","599.44580"
"122.32400","3.24684","600.79822"
"122.42400","3.24721","600.44537"
"122.52400","3.24768","599.80426"
"122.62400","3.24815","600.10590"
"122.72400","3.24824","599.92169"
"122.82400","3.24946","600.49554"
"122.92400","3.25021","599.62457"
"123.02400","3.25077","599.38745"
"123.12400","3.25115","600.58209"
"123.22400","3.25162","599.78918"
"123.32400","3.25246","599.84375"
"123.42400","3.25265","600.26917"
"123.52400","3.25302","600.62756"
"123.62400","3.25349","600.25714"
"123.72400","3.25405","599.83203"
"123.82400","3.25443","600.03601"
"123.92400","3.25527","599.87891"
"124.02400","3.25527","600.44891"
"124.12400","3.25546","599.99152"
"124.22400","3.25677","599.01111"
"124.32400","3.25677","600.37866"
"124.42400","3.25724","599.83911"
"124.52400","3.25808","600.16333"
"124.62400","3.25846","600.30316"
"124.72400","3.25883","599.95184"
"124.82400","3.25940","600.24261"
"124.92400","3.25996","599.99438"
"125.02400","3.26043","600.16394"
"125.12400","3.26061","599.97516"
"125.22400","3.26080","599.81049"
"125.32400","3.26183","599.84631"
"125.42400","3.26277","599.67108"
"125.52400","3.26343","599.72260"
"125.62400","3.26371","599.99933"
"125.72400","3.26389","599.98914"
"125.82400","3.26436","599.95105"
"125.92400","3.26502","600.19769"
"126.02400","3.26577","599.61353"
"126.12400","3.26586","600.51544"
"126.22400","3.26624","599.85400"
"126.32400","3.26661","599.97455"
"126.42400","3.26708","599.72711"
"126.52400","3.26764","599.80865"
"126.62400","3.26783","600.14014"
"126.72400","3.26820","599.77783"
"126.82400","3.26867","599.72809"
"126.92400","3.26914","600.74805"
"127.02400","3.26998","599.86530"
"127.12400","3.27027","600.03967"
"127.22400","3.27083","599.96887"
"127.32400","3.27158","599.91882"
"127.42400","3.27186","599.91028"
"127.52400","3.27214","600.20850"
"127.62400","3.27261","600.02112"
"127.72400","3.27317","599.51416"
"127.82400","3.27383","599.58508"
"127.92400","3.27420","600.11340"
"128.02400","3.27476","599.53973"
"128.12400","3.27570","599.60394"
"128.22400","3.27608","600.39771"
"128.32400","3.27664","599.95410"
"128.42400","3.27701","599.98676"
"128.52400","3.27729","600.10126"
"128.62400","3.27814","599.66541"
"128.72400","3.27842","600.32697"
"128.82400","3.27889","599.55859"
"128.92400","3.27945","599.81689"
"129.02400","3.27973","600.11725"
"129.12400","3.28010","599.81177"
"129.22400","3.28114","600.15125"
"129.32400","3.28095","600.27362"
"129.42400","3.28189","599.59576"
"129.52400","3.28217","600.25903"
"129.62400","3.28282","599.91437"
"129.72400","3.28310","599.70483"
"129.82400","3.28376","599.71155"
"129.92400","3.28442","600.07483"
"130.02400","3.28488","600.02509"
"130.12400","3.28545","600.11359"
"130.22400","3.28573","599.94867"
"130.32400","3.28610","599.91132"
"130.42400","3.28638","599.87982"
"130.52400","3.28666","599.77130"
"130.62400","3.28732","599.67029"
"130.72400","3.28816","599.80682"
"130.82400","3.28863","599.90503"
"130.92400","3.28901","600.14923"
"131.02400","3.29004","599.77386"
"131.12400","3.29032","600.46039"
"131.22400","3.29060","600.04901"
"131.32400","3.29107","600.06476"
"131.42400","3.29154","599.43829"
"131.52400","3.29182","601.11548"
"131.62400","3.29238","599.61853"
"131.72400","3.29276","600.07135"
"131.82400","3.29322","599.63733"
"131.92400","3.29388","600.00696"
"132.02400","3.29472","599.91705"
"132.12400","3.29500","600.38147"
"132.22400","3.29557","599.77051"
"132.32400","3.29585","600.32385"
"132.42400","3.29660","599.77765"
"132.52400","3.29697","599.84613"
"132.62400","3.29810","600.37463"
"132.72400","3.29828","600.38885"
"132.82400","3.29819","600.48413"
"132.92400","3.29857","599.98669"
"133.02400","3.29885","599.45764"
"133.12400","3.29950","599.49060"
"133.22400","3.30025","599.89270"
"133.32400","3.30110","599.86456"
"133.42400","3.30194","600.00641"
"133.52400","3.30203","599.89526"
"133.62400","3.30241","600.15137"
"133.72400","3.30278","599.55286"
"133.82400","3.30372","599.61926"
"133.92400","3.30363","601.03589"
"134.02400","3.30381","600.50262"
"134.12400","3.30466","599.99561"
"134.22400","3.30475","600.26477"
"134.32400","3.30522","599.52655"
"134.42400","3.30531","599.65955"
"134.52400","3.30662","599.34589"
"134.62400","3.30681","600.53534"
"134.72400","3.30672","600.81079"
"134.82400","3.30700","599.83331"
"134.92400","3.30737","600.23944"
"135.02400","3.30784","599.54260"
"135.12400","3.30784","600.31409"
"135.22400","3.30878","600.01917"
"135.32400","3.30897","600.16711"
"135.42400","3.30981","599.74011"
"135.52400","3.31065","599.54993"
"135.62400","3.31084","600.27460"
"135.72400","3.31103","600.73700"
"135.82400","3.31159","599.79858"
"135.92400","3.31178","600.08533"
"136.02400","3.31206","600.20343"
"136.12400","3.31253","600.26520"
"136.22400","3.31309","600.00305"
"136.32400","3.31337","599.94476"
"136.42400","3.31506","600.20148"
"136.52400","3.31459","600.02924"
"136.62400","3.31506","599.66089"
"136.72400","3.31543","599.61664"
"136.82400","3.31609","599.61414"
"136.92400","3.31637","600.48303"
"137.02400","3.31778","599.25830"
"137.12400","3.31806","599.99506"
"137.22400","3.31890","599.77026"
"137.32400","3.31956","600.27179"
"137.42400","3.31974","599.76782"
"137.52400","3.32002","600.35663"
"137.62400","3.32077","599.87549"
"137.72400","3.32115","600.74597"
"137.82400","3.32162","599.74719"
"137.92400","3.32246","599.96613"
"138.02400","3.32283","600.30609"
"138.12400","3.32283","600.14044"
"138.22400","3.32312","599.84070"
"138.32400","3.32377","599.36969"
"138.42400","3.32433","599.76202"
"138.52400","3.32490","599.72900"
"138.62400","3.32555","600.28613"
"138.72400","3.32574","600.35095"
"138.82400","3.32602","599.99890"
"138.92400","3.32677","599.47437"
"139.02400","3.32724","600.12701"
"139.12400","3.32771","600.59192"
"139.22400","3.32818","599.84540"
"139.32400","3.32893","599.94904"
"139.42400","3.32911","600.00818"
"139.52400","3.33005","599.48724"
"139.62400","3.33061","600.29254"
"139.72400","3.33080","600.35669"
"139.82400","3.33118","600.22101"
"139.92400","3.33108","600.24231"
"140.02400","3.33164","600.08795"
"140.12400","3.33221","599.80579"
"140.22400","3.33249","599.95190"
"140.32400","3.33286","599.69702"
"140.42400","3.33324","600.35773"
"140.52400","3.33389","599.93372"
"140.62400","3.33417","599.69495"
"140.72400","3.33474","599.97406"
"140.82400","3.33567","599.61292"
"140.92400","3.33595","599.86908"
"141.02400","3.33624","600.90424"
"141.12400","3.33689","599.73865"
"141.22400","3.33717","600.21643"
"141.32400","3.33764","600.55298"
"141.42400","3.33783","599.59332"
"141.52400","3.33830","599.86597"
"141.62400","3.33830","600.30066"
"141.72400","3.33914","599.47290"
"141.82400","3.34008","600.03735"
"141.92400","3.33989","599.88831"
"142.02400","3.33998","600.65308"
"142.12400","3.34101","599.88800"
"142.22400","3.34176","599.87579"
"142.32400","3.34214","600.59467"
"142.42400","3.34279","599.98517"
"142.52400","3.34317","599.82324"
"142.62400","3.34364","600.13684"
"142.72400","3.34411","600.10480"
"142.82400","3.34420","599.89343"
"142.92400","3.34429","600.39044"
"143.02400","3.34457","600.04291"
"143.12400","3.34626","599.32440"
"143.22400","3.34645","600.00427"
"143.32400","3.34654","600.33368"
"143.42400","3.34692","599.47516"
"143.52400","3.34767","599.96344"
"143.62400","3.34823","600.30676"
"143.72400","3.34879","599.29865"
"143.82400","3.34935","600.63910"
"143.92400","3.34992","600.22180"
"144.02400","3.34982","600.45215"
"144.12400","3.34992","600.32910"
"144.22400","3.35038","600.36591"
"144.32400","3.35095","599.72894"
"144.42400","3.35179","599.67816"
"144.52400","3.35217","600.25635"
"144.62400","3.35310","600.30847"
"144.72400","3.35385","599.70801"
"144.82400","3.35404","600.48120"
"144.92400","3.35460","599.54425"
"145.02400","3.35479","600.30249"
"145.12400","3.35470","601.04749"
"145.22400","3.35582","599.52118"
"145.32400","3.35601","600.10699"
"145.42400","3.35666","599.40845"
"145.52400","3.35685","600.59296"
"145.62400","3.35769","598.93250"
"145.72400","3.35807","599.89990"
"145.82400","3.35826","600.47858"
"145.92400","3.35798","600.70789"
"146.02400","3.35891","599.22876"
"146.12400","3.35938","600.00159"
"146.22400","3.35994","599.57184"
"146.32400","3.36051","600.25293"
"146.42400","3.36088","600.35742"
"146.52400","3.36172","599.57855"
"146.62400","3.36210","599.85455"
"146.72400","3.36247","600.17120"
"146.82400","3.36247","600.56622"
"146.92400","3.36304","600.31775"
"147.02400","3.36341","599.89929"
"147.12400","3.36416","599.71277"
"147.22400","3.36472","600.21277"
"147.32400","3.36538","599.68768"
"147.42400","3.36594","599.68896"
"147.52400","3.36613","600.61249"
"147.62400","3.36632","600.15015"
"147.72400","3.36660","600.01825"
"147.82400","3.36716","599.78168"
"147.92400","3.36781","600.06311"
"148.02400","3.36763","600.41931"
"148.12400","3.36772","600.22583"
"148.22400","3.36838","599.64276"
"148.32400","3.36847","600.44623"
"148.42400","3.36866","600.24304"
"148.52400","3.36931","599.35309"
"148.62400","3.37044","599.53723"
"148.72400","3.37063","599.98181"
"148.82400","3.37119","599.87793"
"148.92400","3.37156","600.05151"
"149.02400","3.37222","599.81671"
"149.12400","3.37269","599.67987"
"149.22400","3.37287","600.27820"
"149.32400","3.37353","599.20496"
"149.42400","3.37362","600.34906"
"149.52400","3.37437","599.93878"
"149.62400","3.37512","599.82373"
"149.72400","3.37578","600.00262"
"149.82400","3.37625","600.40649"
"149.92400","3.37634","599.93115"
"150.02400","3.37644","599.95551"
"150.12400","3.37747","599.63141"
"150.22400","3.37756","600.12378"
"150.32400","3.37793","599.90918"
"150.42400","3.37812","600.13318"
"150.52400","3.37850","600.07733"
"150.62400","3.37962","599.73651"
"150.72400","3.37962","600.31433"
"150.82400","3.37962","600.19293"
"150.92400","3.38009","599.94177"
"151.02400","3.38065","599.76379"
"151.12400","3.38065","601.01190"
"151.22400","3.38112","599.93127"
"151.32400","3.38178","599.59894"
"151.42400","3.38140","600.71021"
"151.52400","3.38253","599.53925"
"151.62400","3.38290","600.12213"
"151.72400","3.38365","600.10590"
"151.82400","3.38403","599.42804"
"151.92400","3.38478","599.74298"
"152.02400","3.38449","600.51831"
"152.12400","3.38534","600.07782"
"152.22400","3.38552","600.19928"
"152.32400","3.38487","600.86243"
"152.42400","3.38534","599.91278"
"152.52400","3.38609","599.63605"
"152.62400","3.38618","599.95636"
"152.72400","3.38712","599.74323"
"152.82400","3.38777","599.93774"
"152.92400","3.38768","599.73303"
"153.02400","3.38862","599.48932"
"153.12400","3.38880","599.85803"
"153.22400","3.38937","599.83972"
"153.32400","3.38993","599.98419"
"153.42400","3.39012","600.15149"
"153.52400","3.39002","600.98462"
"153.62400","3.39040","599.80951"
"153.72400","3.39030","600.36133"
"153.82400","3.39049","600.26453"
"153.92400","3.39124","599.54889"
"154.02400","3.39171","600.05109"
"154.12400","3.39255","599.44855"
"154.22400","3.39302","600.74536"
"154.32400","3.39368","600.00891"
"154.42400","3.39340","600.14270"
"154.52400","3.39424","599.23840"
"154.62400","3.39461","600.43390"
"154.72400","3.39386","600.66498"
"154.82400","3.39433","600.07654"
"154.92400","3.39536","599.82709"
"155.02400","3.39593","600.51636"
"155.12400","3.39668","599.68280"
"155.22400","3.39621","600.13898"
"155.32400","3.39724","600.33606"
"155.42400","3.39714","600.22131"
"155.52400","3.39752","600.23932"
"155.62400","3.39808","599.33154"
"155.72400","3.39883","599.90900"
"155.82400","3.40014","598.86829"
"155.92400","3.39977","600.89990"
"156.02400","3.40024","599.59552"
"156.12400","3.40052","599.88660"
"156.22400","3.40080","599.92993"
"156.32400","3.40146","599.90149"
"156.42400","3.40239","599.88208"
"156.52400","3.40220","600.36975"
"156.62400","3.40277","599.56354"
"156.72400","3.40305","599.79559"
"156.82400","3.40408","598.84082"
"156.92400","3.40455","601.16217"
"157.02400","3.40586","599.40869"
"157.12400","3.40511","601.08801"
"157.22400","3.40539","600.08685"
"157.32400","3.40633","599.75006"
"157.42400","3.40717","599.49591"
"157.52400","3.40670","600.74170"
"157.62400","3.40633","600.33966"
"157.72400","3.40726","599.56982"
"157.82400","3.40801","600.56744"
"157.92400","3.40773","600.10486"
"158.02400","3.40764","599.84064"
"158.12400","3.40858","599.38116"
"158.22400","3.40895","599.83020"
"158.32400","3.40951","599.94183"
"158.42400","3.41139","599.56750"
"158.52400","3.41083","601.63452"
"158.62400","3.41158","599.73547"
"158.72400","3.41129","599.97577"
"158.82400","3.41158","600.01971"
"158.92400","3.41158","600.40009"
"159.02400","3.41214","600.40015"
"159.12400","3.41317","599.48798"
"159.22400","3.41401","599.64490"
"159.32400","3.41373","599.71350"
"159.42400","3.41429","599.24432"
"159.52400","3.41439","600.75208"
"159.62400","3.41457","600.33698"
"159.72400","3.41560","599.09698"
"159.82400","3.41551","599.63531"
"159.92400","3.41654","600.10950"
"160.02400","3.41701","600.16010"
"160.12400","3.41710","600.45551"
"160.22400","3.41785","599.67303"
"160.32400","3.41813","599.98474"
"160.42400","3.41898","599.90906"
"160.52400","3.41879","600.53497"
"160.62400","3.41935","599.68970"
"160.72400","3.41973","600.19397"
"160.82400","3.42020","599.87000"
"160.92400","3.42085","599.27325"
"161.02400","3.42076","600.55969"
"161.12400","3.42038","600.74591"
"161.22400","3.42095","599.78967"
"161.32400","3.42104","599.84015"
"161.42400","3.42132","599.85596"
"161.52400","3.42207","599.75897"
"161.62400","3.42301","599.36377"
"161.72400","3.42376","599.73450"
"161.82400","3.42357","600.86078"
"161.92400","3.42441","599.78387"
"162.02400","3.42432","600.00385"
"162.12400","3.42498","599.57605"
"162.22400","3.42563","600.77502"
"162.32400","3.42591","600.20905"
"162.42400","3.42629","599.84918"
"162.52400","3.42629","599.91766"
"162.62400","3.42676","600.43384"
"162.72400","3.42704","599.96454"
"162.82400","3.42741","600.00891"
"162.92400","3.42835","599.27063"
"163.02400","3.42929","600.56024"
"163.12400","3.42910","600.43414"
"163.22400","3.42985","599.80725"
"163.32400","3.42975","600.39221"
"163.42400","3.43013","600.51672"
"163.52400","3.43060","600.40118"
"163.62400","3.43088","600.63007"
"163.72400","3.43135","599.97675"
"163.82400","3.43144","600.73578"
"163.92400","3.43210","599.86224"
"164.02400","3.43257","599.63007"
"164.12400","3.43285","599.84039"
"164.22400","3.43332","599.81195"
"164.32400","3.43378","599.56854"
"164.42400","3.43435","599.90521"
"164.52400","3.43453","600.29358"
"164.62400","3.43491","599.61493"
"164.72400","3.43528","599.90552"
"164.82400","3.43556","600.28516"
"164.92400","3.43575","600.00195"
"165.02400","3.43622","599.27472"
"165.12400","3.43678","599.56702"
"165.22400","3.43716","599.78363"
"165.32400","3.43725","600.31403"
"165.42400","3.43763","599.80957"
"165.52400","3.43763","600.46039"
"165.62400","3.43847","599.60663"
"165.72400","3.43894","599.68671"
"165.82400","3.43903","600.09753"
"165.92400","3.43912","599.92731"
"166.02400","3.43969","599.69037"
"166.12400","3.44044","600.12604"
"166.22400","3.44062","599.96820"
"166.32400","3.44147","599.82587"
"166.42400","3.44175","599.90289"
"166.52400","3.44259","600.11499"
"166.62400","3.44269","600.09052"
"166.72400","3.44297","600.08441"
"166.82400","3.44334","600.03333"
"166.92400","3.44372","599.79425"
"167.02400","3.44390","600.11932"
"167.12400","3.44475","599.32410"
"167.22400","3.44456","600.36731"
"167.32400","3.44484","599.86444"
"167.42400","3.44550","599.50763"
"167.52400","3.44578","600.01373"
"167.62400","3.44606","599.75818"
"167.72400","3.44662","599.51172"
"167.82400","3.44700","599.83136"
"167.92400","3.44765","599.87616"
"168.02400","3.44784","600.02075"
"168.12400","3.44850","599.90601"
"168.22400","3.44896","600.13495"
"168.32400","3.44925","599.91968"
"168.42400","3.44953","599.87421"
"168.52400","3.45018","599.55536"
"168.62400","3.45065","600.05554"
"168.72400","3.45103","599.89966"
"168.82400","3.45112","600.77386"
"168.92400","3.45168","599.72546"
"169.02400","3.45206","600.39709"
"169.12400","3.45243","599.45563"
"169.22400","3.45262","600.02661"
"169.32400","3.45299","599.67914"
"169.42400","3.45365","599.91803"
"169.52400","3.45402","599.86993"
"169.62400","3.45431","600.17242"
"169.72400","3.45449","599.93372"
"169.82400","3.45515","600.05035"
"169.92400","3.45543","599.96783"
"170.02400","3.45590","600.16992"
"170.12400","3.45599","599.97223"
"170.22400","3.45646","600.03143"
"170.32400","3.45684","599.72162"
"170.42400","3.45712","600.11371"
"170.52400","3.45833","599.70166"
"170.62400","3.45833","600.47876"
"170.72400","3.45843","600.17548"
"170.82400","3.45890","599.87396"
"170.92400","3.45890","599.91730"
"171.02400","3.45927","599.89966"
"171.12400","3.45993","599.70746"
"171.22400","3.46030","600.26752"
"171.32400","3.46086","600.07190"
"171.42400","3.46133","599.95782"
"171.52400","3.46161","599.86395"
"171.62400","3.46218","599.89563"
"171.72400","3.46255","599.85693"
"171.82400","3.46283","600.00800"
"171.92400","3.46377","599.68951"
"172.02400","3.46358","600.29578"
"172.12400","3.46433","600.02881"
"172.22400","3.46443","601.04053"
"172.32400","3.46452","600.05707"
"172.42400","3.46480","599.93304"
"172.52400","3.46489","599.63171"
"172.62400","3.46564","599.56445"
"172.72400","3.46611","599.61121"
"172.82400","3.46667","599.76947"
"172.92400","3.46667","600.59882"
"173.02400","3.46686","600.00635"
"173.12400","3.46780","599.39038"
"173.22400","3.46789","600.96082"
"173.32400","3.46827","600.44128"
"173.42400","3.46864","599.43695"
"173.52400","3.46930","599.73456"
"173.62400","3.46949","600.42175"
"173.72400","3.47005","600.06494"
"173.82400","3.47099","599.63300"
"173.92400","3.47099","600.77667"
"174.02400","3.47145","600.02655"
"174.12400","3.47174","599.93115"
"174.22400","3.47174","600.62634"
"174.32400","3.47174","600.37506"
"174.42400","3.47211","600.03101"
"174.52400","3.47192","600.76208"
"174.62400","3.47286","599.40167"
"174.72400","3.47314","599.85541"
"174.82400","3.47342","600.54950"
"174.92400","3.47426","599.43134"
"175.02400","3.47464","599.72058"
"175.12400","3.47473","599.98145"
"175.22400","3.47501","599.86346"
"175.32400","3.47614","599.32025"
"175.42400","3.47698","599.70599"
"175.52400","3.47736","599.70294"
"175.62400","3.47717","600.19000"
"175.72400","3.47764","599.94989"
"175.82400","3.47839","599.93903"
"175.92400","3.47867","599.60669"
"176.02400","3.47876","600.12689"
"176.12400","3.47914","600.09528"
"176.22400","3.47923","599.62122"
"176.32400","3.47951","600.29987"
"176.42400","3.48017","599.87805"
"176.52400","3.48026","601.18506"
"176.62400","3.48073","600.09235"
"176.72400","3.48167","599.26819"
"176.82400","3.48167","600.20184"
"176.92400","3.48195","601.09680"
"177.02400","3.48270","599.26111"
"177.12400","3.48392","599.41553"
"177.22400","3.48401","600.24005"
"177.32400","3.48420","600.81671"
"177.42400","3.48439","600.50262"
"177.52400","3.48513","599.70758"
"177.62400","3.48513","600.08875"
"177.72400","3.48476","600.54407"
"177.82400","3.48588","599.27032"
"177.92400","3.48617","599.48248"
"178.02400","3.48626","599.98035"
"178.12400","3.48635","600.27765"
"178.22400","3.48673","599.25586"
"178.32400","3.48738","600.13251"
"178.42400","3.48823","599.79437"
"178.52400","3.48898","599.69781"
"178.62400","3.48982","600.22479"
"178.72400","3.49020","599.74524"
"178.82400","3.49048","600.21954"
"178.92400","3.49038","600.38971"
"179.02400","3.49132","600.35889"
"179.12400","3.49104","600.86890"
"179.22400","3.49179","599.56604"
"179.32400","3.49160","600.39502"
"179.42400","3.49169","600.24884"
"179.52400","3.49226","600.12817"
"179.62400","3.49244","600.19598"
"179.72400","3.49310","599.68561"
"179.82400","3.49338","600.03918"
"179.92400","3.49385","600.10126"
"180.02400","3.49441","599.54749"
"180.12400","3.49488","599.63318"
"180.22400","3.49516","600.15497"
"180.32400","3.49544","600.23206"
"180.42400","3.49600","599.73138"
"180.52400","3.49647","600.11432"
"180.62400","3.49666","599.72083"
"180.72400","3.49694","599.62701"
"180.82400","3.49741","599.92322"
"180.92400","3.49713","600.34705"
"181.02400","3.49750","599.88593"
"181.12400","3.49788","599.49945"
"181.22400","3.49825","599.65417"
"181.32400","3.49854","600.52673"
"181.42400","3.49947","599.57452"
"181.52400","3.49985","599.83868"
"181.62400","3.50022","600.34424"
"181.72400","3.50050","600.08423"
"181.82400","3.50097","599.98932"
