Time,Extension,Load
(s),(mm),(N)
"161.13200","3.23213","600.82947"
"161.23200","3.23222","600.48474"
"161.33200","3.23213","600.65662"
"161.43200","3.23203","600.46417"
"161.53200","3.23316","599.02130"
"161.63200","3.23316","600.48102"
"161.73200","3.23372","599.63202"
"161.83200","3.23428","600.23090"
"161.93200","3.23428","599.24207"
"162.03200","3.23569","599.36035"
"162.13200","3.23597","600.21362"
"162.23200","3.23672","599.68616"
"162.33200","3.23709","600.68591"
"162.43200","3.23719","600.60608"
"162.53200","3.23737","600.37891"
"162.63200","3.23775","600.31970"
"162.73200","3.23784","600.10480"
"162.83200","3.23850","599.89319"
"162.93200","3.23869","599.82349"
"163.03200","3.23897","599.62189"
"163.13200","3.23990","600.25958"
"163.23200","3.24028","599.55402"
"163.33200","3.24056","599.54852"
"163.43200","3.24112","600.60004"
"163.53200","3.24084","600.96265"
"163.63200","3.24103","600.41791"
"163.73200","3.24215","599.30835"
"163.83200","3.24225","599.85944"
"163.93200","3.24234","599.66156"
"164.03200","3.24262","599.55377"
"164.13200","3.24337","599.91193"
"164.23200","3.24318","600.74237"
"164.33200","3.24337","599.89563"
"164.43200","3.24328","600.46606"
"164.53200","3.24422","599.57758"
"164.63200","3.24440","599.53217"
"164.73200","3.24497","600.25751"
"164.83200","3.24543","599.92981"
"164.93200","3.24618","599.55029"
"165.03200","3.24571","600.51703"
"165.13200","3.24637","599.38385"
"165.23200","3.24656","600.27533"
"165.33200","3.24684","600.33386"
"165.43200","3.24768","600.42609"
"165.53200","3.24806","599.88263"
"165.63200","3.24834","599.74573"
"165.73200","3.24871","599.90723"
"165.83200","3.24909","599.90149"
"165.93200","3.24909","600.34784"
"166.03200","3.24956","600.09247"
"166.13200","3.25021","599.60480"
"166.23200","3.25106","600.75348"
"166.33200","3.25087","601.45667"
"166.43200","3.25115","600.40460"
"166.53200","3.25124","600.08179"
"166.63200","3.25087","600.39984"
"166.73200","3.25162","599.23785"
"166.83200","3.25181","599.55243"
"166.93200","3.25209","599.00464"
"167.03200","3.25293","599.60449"
"167.13200","3.25321","600.42261"
"167.23200","3.25405","599.28455"
"167.33200","3.25471","600.25409"
"167.43200","3.25480","600.23535"
"167.53200","3.25462","600.14551"
"167.63200","3.25509","600.85168"
"167.73200","3.25537","600.13251"
"167.83200","3.25574","599.72479"
"167.93200","3.25612","599.56775"
"168.03200","3.25630","599.88422"
"168.13200","3.25668","599.77808"
"168.23200","3.25733","599.62787"
"168.33200","3.25762","599.55933"
"168.43200","3.25724","600.63104"
"168.53200","3.25827","599.28284"
"168.63200","3.25846","600.06812"
"168.73200","3.25865","599.69354"
"168.83200","3.25949","599.40735"
"168.93200","3.26024","600.21729"
"169.03200","3.26052","600.06158"
"169.13200","3.26090","600.57489"
"169.23200","3.26099","599.92932"
"169.33200","3.26118","600.22388"
"169.43200","3.26108","600.09717"
"169.53200","3.26127","599.71021"
"169.63200","3.26193","599.64771"
"169.73200","3.26183","601.02716"
"169.83200","3.26221","599.77856"
"169.93200","3.26230","600.27838"
"170.03200","3.26296","599.94788"
"170.13200","3.26324","599.78473"
"170.23200","3.26436","599.51361"
"170.33200","3.26530","599.52985"
"170.43200","3.26474","600.99738"
"170.53200","3.26483","600.33563"
"170.63200","3.26530","599.75079"
"170.73200","3.26530","599.81067"
"170.83200","3.26577","599.88361"
"170.93200","3.26652","599.42511"
"171.03200","3.26717","600.53302"
"171.13200","3.26727","600.30951"
"171.23200","3.26736","600.39563"
"171.33200","3.26755","599.71759"
"171.43200","3.26839","599.45422"
"171.53200","3.26867","599.88190"
"171.63200","3.26905","599.33917"
"171.73200","3.26858","600.49036"
"171.83200","3.26886","599.94324"
"171.93200","3.26886","600.05243"
"172.03200","3.26923","600.11365"
"172.13200","3.26952","600.55353"
"172.23200","3.26961","600.16138"
"172.33200","3.27102","599.50604"
"172.43200","3.27148","600.02203"
"172.53200","3.27130","600.52960"
"172.63200","3.27148","600.04193"
"172.73200","3.27223","599.70166"
"172.83200","3.27289","599.66235"
"172.93200","3.27345","600.33032"
"173.03200","3.27420","599.97363"
"173.13200","3.27439","599.79095"
"173.23200","3.27439","600.37537"
"173.33200","3.27476","599.76404"
"173.43200","3.27495","599.98047"
"173.53200","3.27542","599.68701"
"173.63200","3.27533","600.38727"
"173.73200","3.27570","600.50500"
"173.83200","3.27570","599.79565"
"173.93200","3.27683","599.14539"
"174.03200","3.27701","600.41382"
"174.13200","3.27701","600.31366"
"174.23200","3.27701","600.23248"
"174.33200","3.27758","599.60541"
"174.43200","3.27814","600.22919"
"174.53200","3.27823","600.61090"
"174.63200","3.27879","599.82214"
"174.73200","3.27898","600.65552"
"174.83200","3.27917","599.49268"
"174.93200","3.27954","599.66302"
"175.03200","3.27964","600.43549"
"175.13200","3.28029","599.61816"
"175.23200","3.28020","600.53693"
"175.33200","3.28085","599.55322"
"175.43200","3.28114","599.62061"
"175.53200","3.28142","600.73615"
"175.63200","3.28207","599.87067"
"175.73200","3.28198","600.73981"
"175.83200","3.28217","600.29022"
"175.93200","3.28254","599.72980"
"176.03200","3.28292","599.54718"
"176.13200","3.28301","600.33881"
"176.23200","3.28357","599.48206"
"176.33200","3.28432","600.04077"
"176.43200","3.28442","600.29810"
"176.53200","3.28460","599.75439"
"176.63200","3.28573","599.10162"
"176.73200","3.28629","600.00983"
"176.83200","3.28657","600.41992"
"176.93200","3.28666","600.53961"
"177.03200","3.28648","600.16748"
"177.13200","3.28704","599.81744"
"177.23200","3.28695","599.96222"
"177.33200","3.28741","600.06946"
"177.43200","3.28760","600.16693"
"177.53200","3.28835","599.77600"
"177.63200","3.28863","600.29700"
"177.73200","3.28910","599.99695"
"177.83200","3.28929","599.90344"
"177.93200","3.28966","599.83826"
"178.03200","3.28938","600.82141"
"178.13200","3.28957","600.21277"
"178.23200","3.29032","599.74329"
"178.33200","3.29088","599.94800"
"178.43200","3.29135","599.98511"
"178.53200","3.29163","599.90961"
"178.63200","3.29219","599.77197"
"178.73200","3.29219","600.80786"
"178.83200","3.29229","600.38177"
"178.93200","3.29276","599.70844"
"179.03200","3.29294","600.27057"
"179.13200","3.29379","599.34839"
"179.23200","3.29397","599.69641"
"179.33200","3.29397","600.32538"
"179.43200","3.29444","599.66071"
"179.53200","3.29510","600.13214"
"179.63200","3.29510","600.23346"
"179.73200","3.29575","600.02173"
"179.83200","3.29641","600.55090"
"179.93200","3.29650","600.16022"
"180.03200","3.29650","599.69415"
"180.13200","3.29716","599.66638"
"180.23200","3.29725","600.19556"
"180.33200","3.29725","600.03955"
"180.43200","3.29735","600.01105"
"180.53200","3.29782","600.03558"
"180.63200","3.29800","600.52490"
"180.73200","3.29838","599.92346"
"180.83200","3.29960","598.99963"
"180.93200","3.29931","601.38312"
"181.03200","3.29960","600.08209"
"181.13200","3.29950","600.35400"
"181.23200","3.30016","599.07367"
"181.33200","3.30006","600.05768"
"181.43200","3.30091","600.13074"
"181.53200","3.29988","600.48218"
"181.63200","3.30081","599.43750"
"181.73200","3.30138","599.90112"
"181.83200","3.30138","600.45068"
"181.93200","3.30213","598.94550"
"182.03200","3.30269","599.72217"
"182.13200","3.30325","599.86578"
"182.23200","3.30213","601.37909"
"182.33200","3.30269","600.08533"
"182.43200","3.30316","599.81122"
"182.53200","3.30363","600.38983"
"182.63200","3.30372","601.10596"
"182.73200","3.30381","600.60864"
"182.83200","3.30456","599.77863"
"182.93200","3.30484","599.86194"
"183.03200","3.30447","600.39636"
"183.13200","3.30512","599.63867"
"183.23200","3.30559","599.85571"
"183.33200","3.30550","601.19617"
"183.43200","3.30634","598.92316"
"183.53200","3.30700","599.62311"
"183.63200","3.30691","599.86414"
"183.73200","3.30700","600.60828"
"183.83200","3.30700","600.46136"
"183.93200","3.30812","599.13495"
"184.03200","3.30869","600.44781"
"184.13200","3.30906","600.98419"
"184.23200","3.30915","599.66553"
"184.33200","3.30944","600.32861"
"184.43200","3.30887","600.61371"
"184.53200","3.30869","600.35736"
"184.63200","3.30934","599.54797"
"184.73200","3.30990","599.54364"
"184.83200","3.31009","599.22729"
"184.93200","3.31103","599.53143"
"185.03200","3.31122","600.05664"
"185.13200","3.31065","600.07031"
"185.23200","3.31075","599.33655"
"185.33200","3.31178","600.22076"
"185.43200","3.31197","600.10840"
"185.53200","3.31215","600.25665"
"185.63200","3.31281","600.41882"
"185.73200","3.31290","600.57825"
"185.83200","3.31421","599.39166"
"185.93200","3.31478","600.38342"
"186.03200","3.31496","600.04187"
"186.13200","3.31440","599.71106"
"186.23200","3.31478","599.73517"
"186.33200","3.31478","600.56055"
"186.43200","3.31524","599.83905"
"186.53200","3.31599","600.09570"
"186.63200","3.31656","600.40070"
"186.73200","3.31684","599.75763"
"186.83200","3.31731","599.82141"
"186.93200","3.31759","599.80573"
"187.03200","3.31768","599.99536"
"187.13200","3.31852","599.94611"
"187.23200","3.31890","599.74011"
"187.33200","3.31918","599.85455"
"187.43200","3.31946","600.62280"
"187.53200","3.31937","600.87891"
"187.63200","3.31974","599.64893"
"187.73200","3.32059","599.95752"
"187.83200","3.32077","600.07037"
"187.93200","3.32105","599.90063"
"188.03200","3.32143","600.14844"
"188.13200","3.32180","599.77161"
"188.23200","3.32246","600.30951"
"188.33200","3.32246","599.90686"
"188.43200","3.32321","599.77423"
"188.53200","3.32340","599.58813"
"188.63200","3.32349","600.97205"
"188.73200","3.32368","600.30743"
"188.83200","3.32387","599.78522"
"188.93200","3.32405","600.00818"
"189.03200","3.32405","599.54449"
"189.13200","3.32415","600.01001"
"189.23200","3.32424","599.56342"
"189.33200","3.32499","599.55139"
"189.43200","3.32527","600.51123"
"189.53200","3.32527","600.67432"
"189.63200","3.32583","599.55719"
"189.73200","3.32658","599.49622"
"189.83200","3.32668","600.36017"
"189.93200","3.32677","599.87128"
"190.03200","3.32724","600.39349"
"190.13200","3.32780","599.52496"
"190.23200","3.32790","600.30072"
"190.33200","3.32818","600.03369"
"190.43200","3.32827","600.16315"
"190.53200","3.32836","600.15857"
"190.63200","3.32911","599.55328"
"190.73200","3.32996","600.44196"
"190.83200","3.33005","599.83105"
"190.93200","3.33071","599.50409"
"191.03200","3.33108","600.44556"
"191.13200","3.33108","599.97131"
"191.23200","3.33080","600.48370"
"191.33200","3.33089","600.48413"
"191.43200","3.33136","599.55695"
"191.53200","3.33183","599.39069"
"191.63200","3.33221","600.12445"
"191.73200","3.33239","599.90277"
"191.83200","3.33296","599.79871"
"191.93200","3.33352","599.58917"
"192.03200","3.33361","599.57971"
"192.13200","3.33370","600.47131"
"192.23200","3.33389","600.40472"
"192.33200","3.33408","600.07324"
"192.43200","3.33445","600.00769"
"192.53200","3.33520","599.50549"
"192.63200","3.33539","600.01617"
"192.73200","3.33586","600.41772"
"192.83200","3.33605","599.89191"
"192.93200","3.33652","600.21283"
"193.03200","3.33698","600.94043"
"193.13200","3.33727","599.71942"
"193.23200","3.33773","599.66211"
"193.33200","3.33783","600.28723"
"193.43200","3.33867","599.81525"
"193.53200","3.33848","600.20819"
"193.63200","3.33839","600.39709"
"193.73200","3.33858","600.72662"
"193.83200","3.33923","599.83099"
"193.93200","3.33933","600.57520"
"194.03200","3.33933","600.86407"
"194.13200","3.33951","599.97705"
"194.23200","3.33989","599.52277"
"194.33200","3.34045","599.92322"
"194.43200","3.34073","599.89661"
"194.53200","3.34148","599.58832"
"194.63200","3.34139","600.18011"
"194.73200","3.34176","599.64594"
"194.83200","3.34223","599.98242"
"194.93200","3.34270","600.03491"
"195.03200","3.34289","600.09888"
"195.13200","3.34289","599.97833"
"195.23200","3.34326","599.64124"
"195.33200","3.34317","600.29181"
"195.43200","3.34373","599.94092"
"195.53200","3.34411","599.97992"
"195.63200","3.34486","599.62299"
"195.73200","3.34532","599.62964"
"195.83200","3.34542","599.82916"
"195.93200","3.34551","600.95990"
"196.03200","3.34589","599.72424"
"196.13200","3.34579","600.14868"
"196.23200","3.34598","599.67371"
"196.33200","3.34598","599.73218"
"196.43200","3.34692","599.29932"
"196.53200","3.34729","600.13049"
"196.63200","3.34804","600.25134"
"196.73200","3.34767","600.86053"
"196.83200","3.34804","599.68091"
"196.93200","3.34860","599.22931"
"197.03200","3.34860","600.34106"
"197.13200","3.34879","599.56128"
"197.23200","3.34907","599.80560"
"197.33200","3.34945","599.39380"
"197.43200","3.34982","600.27740"
"197.53200","3.35048","600.63690"
"197.63200","3.35095","600.94122"
"197.73200","3.35095","600.24908"
"197.83200","3.35076","600.41437"
"197.93200","3.35104","600.60748"
"198.03200","3.35179","599.51410"
"198.13200","3.35207","599.66101"
"198.23200","3.35245","599.88428"
"198.33200","3.35310","599.40973"
"198.43200","3.35338","600.03333"
"198.53200","3.35320","600.32422"
"198.63200","3.35348","599.54535"
"198.73200","3.35338","600.61346"
"198.83200","3.35376","599.44049"
"198.93200","3.35460","599.97083"
"199.03200","3.35526","600.49274"
"199.13200","3.35526","600.89185"
"199.23200","3.35535","599.78717"
"199.33200","3.35582","599.65619"
"199.43200","3.35554","600.43292"
"199.53200","3.35601","599.52496"
"199.63200","3.35638","599.99048"
"199.73200","3.35648","599.78619"
"199.83200","3.35685","599.56903"
"199.93200","3.35760","599.71057"
"200.03200","3.35760","599.91095"
"200.13200","3.35807","599.76831"
"200.23200","3.35826","599.94275"
"200.33200","3.35844","600.53864"
"200.43200","3.35891","599.58154"
"200.53200","3.35947","600.31378"
"200.63200","3.36013","600.06104"
"200.73200","3.36032","600.87158"
"200.83200","3.36051","600.53149"
"200.93200","3.36107","599.78754"
"201.03200","3.36135","599.63953"
"201.13200","3.36191","599.93018"
"201.23200","3.36229","600.07056"
"201.33200","3.36294","599.29108"
"201.43200","3.36266","600.64008"
"201.53200","3.36275","600.19147"
"201.63200","3.36322","599.49591"
"201.73200","3.36341","599.65894"
"201.83200","3.36378","600.13379"
"201.93200","3.36416","599.94092"
"202.03200","3.36378","600.30896"
"202.13200","3.36416","599.93060"
"202.23200","3.36482","599.89777"
"202.33200","3.36528","599.92432"
"202.43200","3.36528","600.25494"
"202.53200","3.36575","599.40063"
"202.63200","3.36632","599.87952"
"202.73200","3.36669","599.76544"
"202.83200","3.36725","600.11285"
"202.93200","3.36744","599.85339"
"203.03200","3.36763","600.29901"
"203.13200","3.36810","599.76843"
"203.23200","3.36800","600.08282"
"203.33200","3.36866","599.63654"
"203.43200","3.36875","600.06281"
"203.53200","3.36885","599.59503"
"203.63200","3.36931","599.83020"
"203.73200","3.36988","599.90607"
"203.83200","3.37016","600.72864"
"203.93200","3.37109","599.44476"
"204.03200","3.37063","601.24945"
"204.13200","3.37072","600.89825"
"204.23200","3.37119","599.31573"
"204.33200","3.37166","599.54193"
"204.43200","3.37156","600.39551"
"204.53200","3.37222","599.60425"
"204.63200","3.37241","599.83478"
"204.73200","3.37287","599.75336"
"204.83200","3.37325","599.90692"
"204.93200","3.37353","599.98022"
"205.03200","3.37381","599.72302"
"205.13200","3.37494","599.90607"
"205.23200","3.37494","599.94513"
"205.33200","3.37503","599.43970"
"205.43200","3.37550","600.99268"
"205.53200","3.37522","600.43896"
"205.63200","3.37522","600.52893"
"205.73200","3.37559","599.39020"
"205.83200","3.37559","599.91089"
"205.93200","3.37569","600.03784"
"206.03200","3.37559","600.11774"
"206.13200","3.37644","598.87274"
"206.23200","3.37672","599.26715"
"206.33200","3.37719","600.35297"
"206.43200","3.37784","599.13208"
"206.53200","3.37803","599.64673"
"206.63200","3.37850","599.93835"
"206.73200","3.37887","600.07410"
"206.83200","3.37887","600.29718"
"206.93200","3.37962","599.65186"
"207.03200","3.38018","600.00323"
"207.13200","3.38028","600.54443"
"207.23200","3.38037","599.71173"
"207.33200","3.38093","600.09125"
"207.43200","3.38093","600.43805"
"207.53200","3.38103","600.22882"
"207.63200","3.38093","599.93079"
"207.73200","3.38121","600.02118"
"207.83200","3.38121","600.28107"
"207.93200","3.38234","599.91882"
"208.03200","3.38215","600.45685"
"208.13200","3.38262","599.57922"
"208.23200","3.38290","599.76428"
"208.33200","3.38346","600.02563"
"208.43200","3.38346","600.04694"
"208.53200","3.38337","600.21228"
"208.63200","3.38346","600.37512"
"208.73200","3.38374","600.61548"
"208.83200","3.38346","600.90405"
"208.93200","3.38403","599.58911"
"209.03200","3.38487","599.66797"
"209.13200","3.38449","600.05554"
"209.23200","3.38487","601.17084"
"209.33200","3.38524","599.58185"
"209.43200","3.38506","600.79315"
"209.53200","3.38524","600.16058"
"209.63200","3.38656","598.93335"
"209.73200","3.38637","600.17316"
"209.83200","3.38656","600.03198"
"209.93200","3.38731","599.03119"
"210.03200","3.38796","599.84924"
"210.13200","3.38768","600.05963"
"210.23200","3.38787","600.33032"
"210.33200","3.38815","599.84253"
"210.43200","3.38796","599.86041"
"210.53200","3.38834","599.61481"
"210.63200","3.38843","600.27222"
"210.73200","3.38862","599.90839"
"210.83200","3.38899","599.97754"
"210.93200","3.38918","599.42999"
"211.03200","3.39040","599.79553"
"211.13200","3.39021","600.57422"
"211.23200","3.39059","600.46954"
"211.33200","3.39059","600.49817"
"211.43200","3.39133","599.77356"
"211.53200","3.39190","600.07111"
"211.63200","3.39152","599.88477"
"211.73200","3.39171","599.91943"
"211.83200","3.39152","599.75049"
"211.93200","3.39237","599.26160"
"212.03200","3.39218","600.65918"
"212.13200","3.39293","599.82001"
"212.23200","3.39302","601.22876"
"212.33200","3.39330","599.90656"
"212.43200","3.39340","599.65125"
"212.53200","3.39358","600.30609"
"212.63200","3.39386","599.27606"
"212.73200","3.39480","599.36896"
"212.83200","3.39536","600.30579"
"212.93200","3.39593","599.57928"
"213.03200","3.39611","600.82251"
"213.13200","3.39602","600.44708"
"213.23200","3.39621","600.91736"
"213.33200","3.39743","599.31293"
"213.43200","3.39733","600.46039"
"213.53200","3.39705","600.63953"
"213.63200","3.39743","599.67493"
"213.73200","3.39771","599.33759"
"213.83200","3.39855","600.49274"
"213.93200","3.39893","599.44257"
"214.03200","3.39883","600.76208"
"214.13200","3.39893","600.47906"
"214.23200","3.39930","599.54865"
"214.33200","3.39939","599.59961"
"214.43200","3.40005","599.42377"
"214.53200","3.40033","600.48132"
"214.63200","3.40127","599.55640"
"214.73200","3.40099","600.37439"
"214.83200","3.40164","599.71613"
"214.93200","3.40127","600.28314"
"215.03200","3.40146","599.40308"
"215.13200","3.40155","599.46210"
"215.23200","3.40249","599.17963"
"215.33200","3.40277","600.61389"
"215.43200","3.40258","601.39398"
"215.53200","3.40277","600.03595"
"215.63200","3.40342","599.32245"
"215.73200","3.40352","599.46277"
"215.83200","3.40399","598.85883"
"215.93200","3.40445","600.68707"
"216.03200","3.40492","600.05444"
"216.13200","3.40548","599.67365"
"216.23200","3.40436","601.45844"
"216.33200","3.40520","599.97546"
"216.43200","3.40567","600.01691"
"216.53200","3.40614","599.54663"
"216.63200","3.40670","600.09021"
"216.73200","3.40661","600.67834"
"216.83200","3.40726","599.42133"
"216.93200","3.40717","599.95630"
"217.03200","3.40736","599.73944"
"217.13200","3.40830","600.23175"
"217.23200","3.40801","600.40186"
"217.33200","3.40858","600.13214"
"217.43200","3.40839","601.46356"
"217.53200","3.40895","600.30182"
"217.63200","3.40904","600.04395"
"217.73200","3.40933","600.01703"
"217.83200","3.41008","599.51044"
"217.93200","3.40951","600.47351"
"218.03200","3.40980","600.15118"
"218.13200","3.41026","599.97992"
"218.23200","3.41036","599.58759"
"218.33200","3.41111","600.45978"
"218.43200","3.41167","599.73029"
"218.53200","3.41101","601.05438"
"218.63200","3.41092","600.64795"
"218.73200","3.41092","599.88342"
"218.83200","3.41129","599.68903"
"218.93200","3.41204","599.30524"
"219.03200","3.41261","598.97839"
"219.13200","3.41345","599.70673"
"219.23200","3.41317","600.52203"
"219.33200","3.41298","600.29065"
"219.43200","3.41439","599.49371"
"219.53200","3.41401","600.56799"
"219.63200","3.41504","599.91882"
"219.73200","3.41476","600.14783"
"219.83200","3.41542","599.93622"
"219.93200","3.41579","599.85858"
"220.03200","3.41504","601.05780"
"220.13200","3.41542","599.86908"
"220.23200","3.41532","600.17114"
"220.33200","3.41579","599.67181"
"220.43200","3.41617","599.65448"
"220.53200","3.41654","600.30585"
"220.63200","3.41739","599.48596"
"220.73200","3.41757","599.86987"
"220.83200","3.41823","600.58490"
"220.93200","3.41776","600.55756"
"221.03200","3.41785","600.33405"
"221.13200","3.41832","599.21429"
"221.23200","3.41823","599.66089"
"221.33200","3.41870","599.63232"
"221.43200","3.41851","600.07050"
"221.53200","3.41870","599.53113"
"221.63200","3.41973","599.18671"
"221.73200","3.42029","600.25854"
"221.83200","3.42020","599.86920"
"221.93200","3.42029","599.82977"
"222.03200","3.42038","600.07538"
"222.13200","3.42067","599.85223"
"222.23200","3.42076","599.85358"
"222.33200","3.42113","599.79559"
"222.43200","3.42113","599.65216"
"222.53200","3.42151","600.17664"
"222.63200","3.42188","599.85303"
"222.73200","3.42235","599.76184"
"222.83200","3.42282","600.18317"
"222.93200","3.42282","600.79065"
"223.03200","3.42348","600.16510"
"223.13200","3.42357","600.49597"
"223.23200","3.42338","600.37079"
"223.33200","3.42348","599.47778"
"223.43200","3.42329","600.31006"
"223.53200","3.42423","599.29205"
"223.63200","3.42451","600.07281"
"223.73200","3.42507","599.56219"
"223.83200","3.42638","600.32306"
"223.93200","3.42610","600.43140"
"224.03200","3.42582","600.75800"
"224.13200","3.42572","600.52570"
"224.23200","3.42601","599.74585"
"224.33200","3.42629","599.80365"
"224.43200","3.42657","599.92236"
"224.53200","3.42704","599.56677"
"224.63200","3.42751","600.10175"
"224.73200","3.42741","600.51929"
"224.83200","3.42760","599.69452"
"224.93200","3.42797","600.54919"
"225.03200","3.42816","599.64709"
"225.13200","3.42900","600.27014"
"225.23200","3.42872","600.22742"
"225.33200","3.42900","599.63330"
"225.43200","3.42891","599.93683"
"225.53200","3.42900","600.19556"
"225.63200","3.42900","600.07489"
"225.73200","3.42919","600.12311"
"225.83200","3.42994","599.32458"
"225.93200","3.43032","599.84906"
"226.03200","3.43032","599.66003"
"226.13200","3.43041","600.49500"
"226.23200","3.43097","600.20776"
"226.33200","3.43135","599.72937"
"226.43200","3.43125","600.04144"
"226.53200","3.43210","599.44440"
"226.63200","3.43285","599.82489"
"226.73200","3.43247","600.56812"
"226.83200","3.43313","600.02069"
"226.93200","3.43266","600.31836"
"227.03200","3.43322","599.66809"
"227.13200","3.43388","599.49506"
"227.23200","3.43369","600.29163"
"227.33200","3.43369","599.71136"
"227.43200","3.43397","599.61670"
"227.53200","3.43444","599.67511"
"227.63200","3.43510","599.84576"
"227.73200","3.43510","600.00830"
"227.83200","3.43491","600.67517"
"227.93200","3.43556","599.50391"
"228.03200","3.43547","599.76239"
"228.13200","3.43566","599.36670"
"228.23200","3.43603","600.02771"
"228.33200","3.43603","600.02618"
"228.43200","3.43669","599.99066"
"228.53200","3.43744","599.45605"
"228.63200","3.43753","599.71729"
"228.73200","3.43781","599.94513"
"228.83200","3.43819","599.73035"
"228.93200","3.43856","599.94983"
"229.03200","3.43819","600.90497"
"229.13200","3.43884","599.81488"
"229.23200","3.43903","599.54761"
"229.33200","3.43959","599.84045"
"229.43200","3.43950","599.83923"
"229.53200","3.43941","600.31439"
"229.63200","3.43969","599.57898"
"229.73200","3.43997","599.80585"
"229.83200","3.44062","600.07147"
"229.93200","3.44081","599.92114"
"230.03200","3.44119","600.15173"
"230.13200","3.44156","600.18671"
"230.23200","3.44203","599.86597"
"230.33200","3.44222","600.39661"
"230.43200","3.44269","599.90002"
"230.53200","3.44297","599.68329"
"230.63200","3.44325","599.89160"
"230.73200","3.44372","600.42120"
"230.83200","3.44344","600.49011"
"230.93200","3.44372","599.77106"
"231.03200","3.44381","600.03156"
"231.13200","3.44409","599.80957"
"231.23200","3.44428","599.89801"
"231.33200","3.44484","599.96356"
"231.43200","3.44475","600.34894"
"231.53200","3.44540","599.60541"
"231.63200","3.44512","600.99261"
"231.73200","3.44578","599.73724"
"231.83200","3.44597","599.53589"
"231.93200","3.44643","599.40613"
"232.03200","3.44653","599.91553"
"232.13200","3.44597","600.81744"
"232.23200","3.44662","599.65723"
"232.33200","3.44672","599.78070"
"232.43200","3.44718","599.87164"
"232.53200","3.44737","600.07379"
"232.63200","3.44821","599.89154"
"232.73200","3.44887","600.19489"
"232.83200","3.44906","600.22815"
"232.93200","3.44896","600.39233"
"233.03200","3.44925","599.69012"
"233.13200","3.44934","600.21558"
"233.23200","3.44962","599.87518"
"233.33200","3.44962","600.89404"
"233.43200","3.44999","599.87830"
"233.53200","3.45037","599.72882"
"233.63200","3.45074","599.64838"
"233.73200","3.45149","599.76862"
"233.83200","3.45159","600.78369"
"233.93200","3.45206","599.91522"
"234.03200","3.45215","600.13574"
"234.13200","3.45196","600.46490"
"234.23200","3.45215","599.77759"
"234.33200","3.45224","600.37885"
"234.43200","3.45271","599.77063"
"234.53200","3.45346","599.53455"
"234.63200","3.45346","599.92395"
"234.73200","3.45374","600.29065"
"234.83200","3.45365","600.20026"
"234.93200","3.45384","599.95258"
"235.03200","3.45431","599.97711"
"235.13200","3.45449","599.83099"
"235.23200","3.45524","599.88519"
"235.33200","3.45496","601.30115"
"235.43200","3.45477","600.83752"
"235.53200","3.45477","600.24731"
"235.63200","3.45524","599.64966"
"235.73200","3.45571","599.46753"
"235.83200","3.45627","599.68384"
"235.93200","3.45627","600.34625"
"236.03200","3.45674","600.30438"
"236.13200","3.45693","600.14862"
"236.23200","3.45730","600.26575"
"236.33200","3.45749","599.90094"
"236.43200","3.45796","599.98767"
"236.53200","3.45805","599.95544"
"236.63200","3.45843","599.62311"
"236.73200","3.45890","600.41895"
"236.83200","3.45899","600.63641"
"236.93200","3.45927","600.28271"
"237.03200","3.45983","600.14960"
"237.13200","3.46002","599.86090"
"237.23200","3.45993","600.90350"
"237.33200","3.46030","600.73950"
"237.43200","3.46002","600.57117"
"237.53200","3.46086","599.00269"
"237.63200","3.46115","599.86829"
"237.73200","3.46171","600.11035"
"237.83200","3.46180","599.82007"
"237.93200","3.46255","599.56525"
"238.03200","3.46255","600.22540"
"238.13200","3.46321","599.96954"
"238.23200","3.46321","600.39099"
"238.33200","3.46265","600.52441"
"238.43200","3.46311","599.94324"
"238.53200","3.46321","600.27802"
"238.63200","3.46311","600.26587"
"238.73200","3.46396","599.64435"
"238.83200","3.46396","600.25555"
"238.93200","3.46433","600.20380"
"239.03200","3.46480","599.60876"
"239.13200","3.46443","600.35370"
"239.23200","3.46536","599.23956"
"239.33200","3.46630","600.02722"
"239.43200","3.46602","600.22400"
"239.53200","3.46583","600.30750"
"239.63200","3.46564","600.24316"
"239.73200","3.46602","599.96942"
"239.83200","3.46602","599.40234"
"239.93200","3.46714","599.55322"
"240.03200","3.46686","600.42889"
"240.13200","3.46714","599.72864"
"240.23200","3.46771","599.98895"
"240.33200","3.46799","600.05176"
"240.43200","3.46761","600.57935"
"240.53200","3.46846","599.50635"
"240.63200","3.46827","599.87408"
"240.73200","3.46836","599.60297"
"240.83200","3.46930","598.94342"
"240.93200","3.46939","600.56915"
"241.03200","3.46958","599.77203"
"241.13200","3.46939","600.69861"
"241.23200","3.46939","600.26941"
"241.33200","3.47014","599.31396"
"241.43200","3.46930","600.61908"
"241.53200","3.46949","600.17029"
"241.63200","3.47024","599.18530"
"241.73200","3.47127","599.86328"
"241.83200","3.47127","599.76514"
"241.93200","3.47164","600.25842"
"242.03200","3.47183","600.50879"
"242.13200","3.47183","600.45251"
"242.23200","3.47230","599.55402"
"242.33200","3.47333","599.89545"
"242.43200","3.47277","600.50061"
"242.53200","3.47248","599.88123"
"242.63200","3.47305","600.39758"
"242.73200","3.47342","598.95392"
"242.83200","3.47352","601.04614"
"242.93200","3.47380","600.70374"
"243.03200","3.47361","600.27985"
"243.13200","3.47389","599.40436"
"243.23200","3.47464","599.04932"
