Specimen properties : Length,"100.00000",mm
Specimen properties : Thickness,"1.00000",mm
Specimen properties : Width,"10.00000",mm
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"65.60000","5.46694","16490.95117"
"65.65000","5.47106","16491.68555"
"65.70000","5.47518","16491.75977"
"65.75000","5.47940","16490.37695"
"65.80000","5.48352","16489.72461"
"65.85000","5.48764","16489.00195"
"65.90000","5.49186","16485.94336"
"65.95000","5.49598","16482.48633"
"66.00000","5.50011","16479.72852"
"66.05000","5.50432","16475.26758"
"66.10000","5.50854","16472.68945"
"66.15000","5.51266","16475.45898"
"66.20000","5.51688","16482.02734"
"66.25000","5.52100","16488.29492"
"66.30000","5.52522","16496.00195"
"66.35000","5.52934","16504.74219"
"66.40000","5.53356","16511.15234"
"66.45000","5.53768","16517.23242"
"66.50000","5.54181","16523.61914"
"66.55000","5.54602","16528.76953"
"66.60000","5.55024","16532.17969"
"66.65000","5.55427","16534.34766"
"66.70000","5.55849","16539.62891"
"66.75000","5.56270","16544.12500"
"66.80000","5.56683","16547.85352"
"66.85000","5.57095","16550.96680"
"66.90000","5.57517","16553.57422"
"66.95000","5.57929","16557.16602"
"67.00000","5.58341","16560.09375"
"67.05000","5.58763","16563.08398"
"67.10000","5.59185","16565.12500"
"67.15000","5.59597","16566.71289"
"67.20000","5.60019","16569.77344"
"67.25000","5.60431","16573.10156"
"67.30000","5.60853","16576.21875"
"67.35000","5.61265","16578.75977"
"67.40000","5.61687","16580.04297"
"67.45000","5.62108","16581.80469"
"67.50000","5.62521","16581.15625"
"67.55000","5.62942","16585.22266"
"67.60000","5.63355","16585.59570"
"67.65000","5.63767","16582.95703"
"67.70000","5.64179","16587.24023"
"67.75000","5.64601","16591.99414"
"67.80000","5.65013","16591.51562"
"67.85000","5.65425","16593.13672"
"67.90000","5.65847","16592.70508"
"67.95000","5.66269","16590.69141"
"68.00000","5.66681","16591.01758"
"68.05000","5.67103","16586.86914"
"68.10000","5.67515","16579.01758"
"68.15000","5.67927","16571.22266"
"68.20000","5.68349","16566.98047"
"68.25000","5.68771","16571.67383"
"68.30000","5.69183","16583.05859"
"68.35000","5.69595","16594.23633"
"68.40000","5.70026","16606.05273"
"68.45000","5.70439","16612.22070"
"68.50000","5.70860","16611.54492"
"68.55000","5.71273","16611.94922"
"68.60000","5.71694","16610.71094"
"68.65000","5.72107","16607.07422"
"68.70000","5.72519","16604.60742"
"68.75000","5.72941","16600.89062"
"68.80000","5.73353","16597.88281"
"68.85000","5.73765","16599.46680"
"68.90000","5.74187","16597.70898"
"68.95000","5.74609","16595.99805"
"69.00000","5.75021","16596.46680"
"69.05000","5.75433","16597.02930"
"69.10000","5.75855","16598.31250"
"69.15000","5.76267","16597.55859"
"69.20000","5.76680","16597.65039"
"69.25000","5.77101","16600.88477"
"69.30000","5.77523","16603.66406"
"69.35000","5.77935","16605.31641"
"69.40000","5.78348","16606.73242"
"69.45000","5.78769","16606.06055"
"69.50000","5.79191","16606.69141"
"69.55000","5.79613","16609.81250"
"69.60000","5.80025","16609.99805"
"69.65000","5.80437","16611.29102"
"69.70000","5.80850","16614.22070"
"69.75000","5.81271","16615.06055"
"69.80000","5.81684","16615.30078"
"69.85000","5.82096","16616.52344"
"69.90000","5.82518","16617.82227"
"69.95000","5.82939","16618.88281"
"70.00000","5.83352","16619.13281"
"70.05000","5.83764","16619.72461"
"70.10000","5.84186","16620.17578"
"70.15000","5.84598","16620.07422"
"70.20000","5.85010","16619.70703"
"70.25000","5.85432","16620.43555"
"70.30000","5.85854","16619.87891"
"70.35000","5.86266","16620.73828"
"70.40000","5.86688","16621.20898"
"70.45000","5.87109","16620.64062"
"70.50000","5.87522","16620.83398"
"70.55000","5.87934","16621.43164"
"70.60000","5.88355","16621.08789"
"70.65000","5.88768","16620.57617"
"70.70000","5.89180","16619.61523"
"70.75000","5.89602","16620.15430"
"70.80000","5.90023","16620.93164"
"70.85000","5.90436","16619.75000"
"70.90000","5.90848","16619.84766"
"70.95000","5.91270","16619.73047"
"71.00000","5.91682","16619.36523"
"71.05000","5.92094","16618.71289"
"71.10000","5.92516","16618.12891"
"71.15000","5.92938","16616.91797"
"71.20000","5.93350","16615.65234"
"71.25000","5.93762","16617.06836"
"71.30000","5.94184","16617.28711"
"71.35000","5.94596","16616.36914"
"71.40000","5.95018","16614.04883"
"71.45000","5.95440","16614.31250"
"71.50000","5.95852","16612.35156"
"71.55000","5.96264","16612.56641"
"71.60000","5.96686","16611.73633"
"71.65000","5.97108","16610.86523"
"71.70000","5.97511","16610.33398"
"71.75000","5.97932","16610.08984"
"71.80000","5.98354","16609.59375"
"71.85000","5.98766","16608.64844"
"71.90000","5.99179","16607.85352"
"71.95000","5.99600","16606.65820"
"72.00000","6.00022","16605.67188"
"72.05000","6.00425","16604.75781"
"72.10000","6.00847","16603.59570"
"72.15000","6.01268","16602.34570"
"72.20000","6.01681","16600.52539"
"72.25000","6.02102","16601.16406"
"72.30000","6.02515","16600.93750"
"72.35000","6.02936","16599.71094"
"72.40000","6.03358","16599.58398"
"72.45000","6.03780","16600.71094"
"72.50000","6.04192","16598.47656"
"72.55000","6.04604","16597.36133"
"72.60000","6.05026","16596.74414"
"72.65000","6.05438","16593.28711"
"72.70000","6.05860","16589.79883"
"72.75000","6.06272","16583.48242"
"72.80000","6.06694","16571.05859"
"72.85000","6.07106","16555.53516"
"72.90000","6.07509","16539.88477"
"72.95000","6.07931","16533.43555"
"73.00000","6.08352","16535.42969"
"73.05000","6.08755","16543.18945"
"73.10000","6.09177","16553.92969"
"73.15000","6.09599","16565.30859"
"73.20000","6.10011","16575.70508"
"73.25000","6.10433","16588.26367"
"73.30000","6.10845","16599.69922"
"73.35000","6.11267","16607.82031"
"73.40000","6.11679","16615.19531"
"73.45000","6.12101","16624.17188"
"73.50000","6.12522","16629.98828"
"73.55000","6.12935","16635.80078"
"73.60000","6.13356","16641.61914"
"73.65000","6.13769","16646.70312"
"73.70000","6.14181","16651.48828"
"73.75000","6.14603","16655.86328"
"73.80000","6.15024","16659.24414"
"73.85000","6.15437","16661.52930"
"73.90000","6.15849","16664.85156"
"73.95000","6.16271","16666.59961"
"74.00000","6.16683","16666.27930"
"74.05000","6.17095","16667.44727"
"74.10000","6.17517","16670.87305"
"74.15000","6.17939","16672.79688"
"74.20000","6.18351","16673.95508"
"74.25000","6.18763","16676.19922"
"74.30000","6.19194","16679.08398"
"74.35000","6.19607","16681.52539"
"74.40000","6.20019","16683.49219"
"74.45000","6.20441","16685.29297"
"74.50000","6.20862","16687.50586"
"74.55000","6.21275","16689.46680"
"74.60000","6.21687","16691.08984"
"74.65000","6.22109","16692.70898"
"74.70000","6.22521","16693.28125"
"74.75000","6.22933","16695.04492"
"74.80000","6.23355","16697.05078"
"74.85000","6.23767","16697.84766"
"74.90000","6.24180","16699.17188"
"74.95000","6.24601","16700.13281"
"75.00000","6.25013","16700.15820"
"75.05000","6.25435","16699.60547"
"75.10000","6.25848","16698.73633"
"75.15000","6.26269","16699.45508"
"75.20000","6.26681","16699.56836"
"75.25000","6.27094","16700.78320"
"75.30000","6.27515","16701.96094"
"75.35000","6.27937","16700.67773"
"75.40000","6.28349","16699.45703"
"75.45000","6.28771","16700.40625"
"75.50000","6.29183","16699.96289"
"75.55000","6.29605","16698.46094"
"75.60000","6.30017","16698.88477"
"75.65000","6.30430","16698.46289"
"75.70000","6.30851","16698.00391"
"75.75000","6.31264","16698.35352"
"75.80000","6.31676","16699.05273"
"75.85000","6.32098","16698.57422"
"75.90000","6.32510","16698.10742"
"75.95000","6.32932","16698.17578"
"76.00000","6.33353","16698.17773"
"76.05000","6.33766","16696.92188"
"76.10000","6.34178","16696.55664"
"76.15000","6.34609","16695.64844"
"76.20000","6.35021","16694.19922"
"76.25000","6.35434","16695.58203"
"76.30000","6.35855","16697.11523"
"76.35000","6.36268","16694.53125"
"76.40000","6.36680","16693.57617"
"76.45000","6.37102","16694.83398"
"76.50000","6.37523","16695.76367"
"76.55000","6.37936","16693.98828"
"76.60000","6.38348","16693.25781"
"76.65000","6.38770","16692.39062"
"76.70000","6.39182","16691.16992"
"76.75000","6.39604","16691.67578"
"76.80000","6.40016","16692.04102"
"76.85000","6.40438","16692.24609"
"76.90000","6.40850","16691.96484"
"76.95000","6.41262","16692.54102"
"77.00000","6.41684","16691.86719"
"77.05000","6.42096","16690.88281"
"77.10000","6.42518","16690.56836"
"77.15000","6.42930","16690.17383"
"77.20000","6.43352","16688.91016"
"77.25000","6.43764","16688.97266"
"77.30000","6.44186","16691.27344"
"77.35000","6.44608","16690.71680"
"77.40000","6.45020","16689.58398"
"77.45000","6.45442","16691.00586"
"77.50000","6.45863","16690.54102"
"77.55000","6.46275","16689.66016"
"77.60000","6.46688","16689.88672"
"77.65000","6.47109","16689.68164"
"77.70000","6.47522","16688.78125"
"77.75000","6.47934","16687.98633"
"77.80000","6.48346","16689.20898"
"77.85000","6.48768","16689.48633"
"77.90000","6.49180","16688.85742"
"77.95000","6.49602","16688.70898"
"78.00000","6.50024","16688.40820"
"78.05000","6.50436","16686.71289"
"78.10000","6.50848","16686.58203"
"78.15000","6.51270","16685.74023"
"78.20000","6.51692","16684.46875"
"78.25000","6.52104","16682.87891"
"78.30000","6.52516","16682.47656"
"78.35000","6.52938","16680.65820"
"78.40000","6.53350","16678.94922"
"78.45000","6.53763","16677.34766"
"78.50000","6.54184","16673.39844"
"78.55000","6.54606","16668.62500"
"78.60000","6.55018","16664.27344"
"78.65000","6.55431","16662.35352"
"78.70000","6.55852","16660.55664"
"78.75000","6.56265","16658.21289"
"78.80000","6.56677","16657.14453"
"78.85000","6.57099","16655.42188"
"78.90000","6.57511","16654.00781"
"78.95000","6.57923","16650.69727"
"79.00000","6.58345","16647.50391"
"79.05000","6.58767","16647.21094"
"79.10000","6.59179","16650.04883"
"79.15000","6.59601","16655.87305"
"79.20000","6.60022","16662.65820"
"79.25000","6.60435","16670.36328"
"79.30000","6.60847","16677.71289"
"79.35000","6.61269","16684.80859"
"79.40000","6.61690","16690.10742"
"79.45000","6.62103","16696.78906"
"79.50000","6.62524","16702.92773"
"79.55000","6.62937","16707.09766"
"79.60000","6.63349","16712.50391"
"79.65000","6.63761","16716.92969"
"79.70000","6.64183","16720.08398"
"79.75000","6.64595","16723.64844"
"79.80000","6.65007","16726.99414"
"79.85000","6.65429","16729.91602"
"79.90000","6.65851","16733.42188"
"79.95000","6.66263","16737.24609"
"80.00000","6.66685","16740.57227"
"80.05000","6.67097","16742.97656"
"80.10000","6.67519","16745.48438"
"80.15000","6.67931","16749.57617"
"80.20000","6.68353","16752.64062"
"80.25000","6.68774","16755.73047"
"80.30000","6.69187","16758.39062"
"80.35000","6.69608","16761.46484"
"80.40000","6.70030","16762.94141"
"80.45000","6.70442","16765.67578"
"80.50000","6.70855","16768.44141"
"80.55000","6.71276","16771.40820"
"80.60000","6.71689","16772.77148"
"80.65000","6.72101","16773.36719"
"80.70000","6.72523","16773.89062"
"80.75000","6.72935","16774.05664"
"80.80000","6.73347","16774.94727"
"80.85000","6.73769","16774.91016"
"80.90000","6.74191","16774.28711"
"80.95000","6.74603","16772.42188"
"81.00000","6.75015","16771.27344"
"81.05000","6.75437","16770.60352"
"81.10000","6.75849","16769.62891"
"81.15000","6.76262","16767.49219"
"81.20000","6.76683","16767.49805"
"81.25000","6.77105","16768.93164"
"81.30000","6.77517","16768.64062"
"81.35000","6.77939","16768.25195"
"81.40000","6.78361","16766.59961"
"81.45000","6.78773","16766.40039"
"81.50000","6.79185","16768.14453"
"81.55000","6.79607","16768.98047"
"81.60000","6.80019","16768.75977"
"81.65000","6.80432","16768.54883"
"81.70000","6.80853","16769.78906"
"81.75000","6.81266","16771.16016"
"81.80000","6.81678","16771.65820"
"81.85000","6.82100","16772.11914"
"81.90000","6.82521","16772.58984"
"81.95000","6.82934","16773.40430"
"82.00000","6.83346","16773.91602"
"82.05000","6.83768","16774.20312"
"82.10000","6.84180","16773.82422"
"82.15000","6.84592","16774.70117"
"82.20000","6.85023","16775.88672"
"82.25000","6.85436","16776.02148"
"82.30000","6.85857","16775.41211"
"82.35000","6.86269","16775.50000"
"82.40000","6.86691","16775.59766"
"82.45000","6.87103","16776.16016"
"82.50000","6.87525","16776.08008"
"82.55000","6.87937","16776.07812"
"82.60000","6.88359","16776.05273"
"82.65000","6.88762","16776.72656"
"82.70000","6.89184","16777.73828"
"82.75000","6.89605","16777.35547"
"82.80000","6.90018","16776.91797"
"82.85000","6.90430","16776.98438"
"82.90000","6.90852","16776.95117"
"82.95000","6.91264","16777.73242"
"83.00000","6.91686","16777.05859"
"83.05000","6.92098","16776.19727"
"83.10000","6.92520","16775.27344"
"83.15000","6.92932","16773.65625"
"83.20000","6.93344","16775.38086"
"83.25000","6.93766","16776.76758"
"83.30000","6.94188","16775.78711"
"83.35000","6.94600","16774.14844"
"83.40000","6.95022","16775.13281"
"83.45000","6.95434","16774.86133"
"83.50000","6.95856","16775.50586"
"83.55000","6.96268","16776.22266"
"83.60000","6.96690","16776.03516"
"83.65000","6.97102","16776.76758"
"83.70000","6.97514","16778.52734"
"83.75000","6.97936","16779.60938"
"83.80000","6.98348","16780.29297"
"83.85000","6.98761","16781.79102"
"83.90000","6.99182","16783.21875"
"83.95000","6.99604","16784.75000"
"84.00000","7.00007","16785.68164"
"84.05000","7.00438","16786.85352"
"84.10000","7.00850","16787.92383"
"84.15000","7.01263","16788.62695"
"84.20000","7.01684","16791.42773"
"84.25000","7.02106","16793.33984"
"84.30000","7.02528","16794.84961"
"84.35000","7.02940","16797.08398"
"84.40000","7.03362","16798.63477"
"84.45000","7.03774","16800.05469"
"84.50000","7.04186","16801.67969"
"84.55000","7.04608","16803.65430"
"84.60000","7.05030","16805.71484"
"84.65000","7.05442","16807.16016"
"84.70000","7.05854","16809.13672"
"84.75000","7.06266","16810.66602"
"84.80000","7.06679","16811.78320"
"84.85000","7.07091","16813.43555"
"84.90000","7.07513","16816.03711"
"84.95000","7.07925","16817.62109"
"85.00000","7.08337","16818.37109"
"85.05000","7.08759","16819.08594"
"85.10000","7.09181","16820.25586"
"85.15000","7.09593","16821.71875"
"85.20000","7.10015","16823.51758"
"85.25000","7.10436","16823.36133"
"85.30000","7.10849","16824.14648"
"85.35000","7.11261","16825.44922"
"85.40000","7.11683","16828.00195"
"85.45000","7.12104","16827.56055"
"85.50000","7.12517","16825.95312"
"85.55000","7.12938","16828.34570"
"85.60000","7.13360","16831.07031"
"85.65000","7.13772","16830.25195"
"85.70000","7.14185","16828.76172"
"85.75000","7.14606","16829.40039"
"85.80000","7.15019","16831.60742"
"85.85000","7.15431","16833.14062"
"85.90000","7.15853","16832.75586"
"85.95000","7.16274","16831.19531"
"86.00000","7.16687","16833.15430"
"86.05000","7.17099","16834.54883"
"86.10000","7.17521","16834.02734"
"86.15000","7.17942","16832.00195"
"86.20000","7.18355","16832.65625"
"86.25000","7.18776","16836.48242"
"86.30000","7.19189","16834.56445"
"86.35000","7.19601","16833.82617"
"86.40000","7.20023","16833.61914"
"86.45000","7.20444","16833.91211"
"86.50000","7.20857","16835.67383"
"86.55000","7.21269","16835.95117"
"86.60000","7.21691","16835.86328"
"86.65000","7.22103","16837.13867"
"86.70000","7.22515","16836.37109"
"86.75000","7.22937","16835.85742"
"86.80000","7.23349","16837.04688"
"86.85000","7.23762","16837.41602"
"86.90000","7.24183","16837.88672"
"86.95000","7.24595","16839.00586"
"87.00000","7.25008","16838.23047"
"87.05000","7.25429","16838.95898"
"87.10000","7.25851","16839.21094"
"87.15000","7.26263","16837.46094"
"87.20000","7.26676","16838.53320"
"87.25000","7.27097","16838.70312"
"87.30000","7.27519","16836.78906"
"87.35000","7.27931","16835.83789"
"87.40000","7.28353","16835.03320"
"87.45000","7.28775","16833.01953"
"87.50000","7.29187","16830.97852"
"87.55000","7.29599","16827.79492"
"87.60000","7.30021","16822.26953"
"87.65000","7.30433","16814.03125"
"87.70000","7.30846","16805.92578"
"87.75000","7.31267","16802.68555"
"87.80000","7.31689","16801.49219"
"87.85000","7.32101","16804.09375"
"87.90000","7.32514","16809.14648"
"87.95000","7.32935","16813.77344"
"88.00000","7.33348","16819.05859"
"88.05000","7.33769","16826.09180"
"88.10000","7.34191","16830.98633"
"88.15000","7.34603","16835.78320"
"88.20000","7.35016","16840.03906"
"88.25000","7.35437","16844.69141"
"88.30000","7.35859","16847.84570"
"88.35000","7.36271","16851.60938"
"88.40000","7.36684","16856.19141"
"88.45000","7.37105","16859.62500"
"88.50000","7.37518","16862.08008"
"88.55000","7.37930","16864.70898"
"88.60000","7.38352","16868.22852"
"88.65000","7.38773","16869.43359"
"88.70000","7.39186","16870.72070"
"88.75000","7.39598","16874.21289"
"88.80000","7.40020","16875.29688"
"88.85000","7.40432","16876.96289"
"88.90000","7.40854","16879.48633"
"88.95000","7.41275","16881.23047"
"89.00000","7.41688","16883.35547"
"89.05000","7.42100","16884.50781"
"89.10000","7.42522","16885.71289"
"89.15000","7.42934","16886.91016"
"89.20000","7.43356","16889.19531"
"89.25000","7.43768","16891.69141"
"89.30000","7.44190","16891.53516"
"89.35000","7.44602","16890.00195"
"89.40000","7.45023","16890.52344"
"89.45000","7.45445","16892.63281"
"89.50000","7.45858","16891.10742"
"89.55000","7.46270","16889.84766"
"89.60000","7.46692","16887.91992"
"89.65000","7.47104","16884.48828"
"89.70000","7.47516","16880.03711"
"89.75000","7.47928","16873.03711"
"89.80000","7.48350","16863.34961"
"89.85000","7.48772","16852.22461"
"89.90000","7.49184","16841.81445"
"89.95000","7.49606","16832.50586"
"90.00000","7.50018","16825.99805"
"90.05000","7.50430","16823.58789"
"90.10000","7.50852","16823.61914"
"90.15000","7.51264","16824.71680"
"90.20000","7.51686","16827.09766"
"90.25000","7.52098","16831.32617"
"90.30000","7.52520","16834.09570"
"90.35000","7.52942","16837.31445"
"90.40000","7.53354","16840.96484"
"90.45000","7.53776","16843.64258"
"90.50000","7.54188","16847.30859"
"90.55000","7.54600","16850.63867"
"90.60000","7.55013","16852.49609"
"90.65000","7.55434","16854.51562"
"90.70000","7.55847","16857.63086"
"90.75000","7.56268","16860.91797"
"90.80000","7.56690","16863.36328"
"90.85000","7.57102","16864.78125"
"90.90000","7.57515","16866.96289"
"90.95000","7.57936","16869.04297"
"91.00000","7.58349","16869.33398"
"91.05000","7.58761","16870.81836"
"91.10000","7.59183","16873.40234"
"91.15000","7.59604","16876.24219"
"91.20000","7.60017","16878.77734"
"91.25000","7.60429","16877.48633"
"91.30000","7.60851","16877.92188"
"91.35000","7.61272","16879.88281"
"91.40000","7.61685","16881.26562"
"91.45000","7.62106","16884.64258"
"91.50000","7.62519","16884.32227"
"91.55000","7.62931","16884.99414"
"91.60000","7.63343","16890.01953"
"91.65000","7.63765","16892.22266"
"91.70000","7.64177","16892.45898"
"91.75000","7.64590","16894.32812"
"91.80000","7.65011","16894.74805"
"91.85000","7.65433","16896.53320"
"91.90000","7.65845","16899.50781"
"91.95000","7.66267","16898.58984"
"92.00000","7.66688","16898.82227"
"92.05000","7.67101","16901.63867"
"92.10000","7.67513","16902.82227"
"92.15000","7.67935","16903.72070"
"92.20000","7.68357","16904.22852"
"92.25000","7.68769","16905.37109"
"92.30000","7.69191","16907.69531"
"92.35000","7.69603","16907.25000"
"92.40000","7.70024","16907.72070"
"92.45000","7.70437","16909.26953"
"92.50000","7.70858","16909.71680"
"92.55000","7.71271","16910.32227"
"92.60000","7.71683","16910.68945"
"92.65000","7.72105","16910.99414"
"92.70000","7.72517","16911.64453"
"92.75000","7.72929","16910.83398"
"92.80000","7.73351","16907.52344"
"92.85000","7.73763","16906.01953"
"92.90000","7.74176","16906.21875"
"92.95000","7.74597","16906.45312"
"93.00000","7.75019","16904.33008"
"93.05000","7.75431","16899.38086"
"93.10000","7.75844","16895.79688"
"93.15000","7.76265","16897.14648"
"93.20000","7.76687","16895.10742"
"93.25000","7.77099","16891.14062"
"93.30000","7.77512","16887.04492"
"93.35000","7.77933","16883.76562"
"93.40000","7.78355","16881.57227"
"93.45000","7.78767","16879.28516"
"93.50000","7.79189","16876.00586"
"93.55000","7.79601","16871.50781"
"93.60000","7.80014","16867.22266"
"93.65000","7.80435","16863.86914"
"93.70000","7.80848","16860.01367"
"93.75000","7.81260","16858.02734"
"93.80000","7.81672","16857.37891"
"93.85000","7.82094","16854.41211"
"93.90000","7.82515","16853.40820"
"93.95000","7.82928","16856.00391"
"94.00000","7.83349","16859.46094"
"94.05000","7.83771","16863.65820"
"94.10000","7.84184","16867.79492"
"94.15000","7.84605","16871.54883"
"94.20000","7.85017","16878.12891"
"94.25000","7.85439","16883.28906"
"94.30000","7.85851","16887.76367"
"94.35000","7.86273","16892.75000"
"94.40000","7.86695","16897.82422"
"94.45000","7.87107","16903.98242"
"94.50000","7.87529","16909.42773"
"94.55000","7.87941","16912.75586"
"94.60000","7.88353","16918.27539"
"94.65000","7.88775","16924.52734"
"94.70000","7.89187","16929.52539"
"94.75000","7.89600","16934.92773"
"94.80000","7.90012","16941.00000"
"94.85000","7.90434","16946.06055"
"94.90000","7.90846","16951.25000"
"94.95000","7.91258","16956.13672"
"95.00000","7.91689","16959.56250"
"95.05000","7.92102","16963.82812"
"95.10000","7.92514","16968.43945"
"95.15000","7.92936","16974.12500"
"95.20000","7.93357","16978.13086"
"95.25000","7.93770","16980.21875"
"95.30000","7.94182","16983.58594"
"95.35000","7.94604","16988.29492"
"95.40000","7.95025","16991.27734"
"95.45000","7.95438","16993.69141"
"95.50000","7.95859","16998.53320"
"95.55000","7.96272","17001.53906"
"95.60000","7.96684","17004.75586"
"95.65000","7.97096","17008.06250"
"95.70000","7.97518","17010.57031"
"95.75000","7.97930","17012.76172"
"95.80000","7.98343","17016.37305"
"95.85000","7.98764","17019.34375"
"95.90000","7.99186","17020.83984"
"95.95000","7.99598","17023.51172"
"96.00000","8.00010","17025.82617"
"96.05000","8.00432","17027.68164"
"96.10000","8.00854","17028.97656"
"96.15000","8.01276","17031.52930"
"96.20000","8.01697","17032.59961"
"96.25000","8.02110","17031.28906"
"96.30000","8.02522","17030.84766"
"96.35000","8.02953","17031.36914"
"96.40000","8.03365","17031.53320"
"96.45000","8.03778","17031.08789"
"96.50000","8.04190","17031.05469"
"96.55000","8.04611","17029.63086"
"96.60000","8.05024","17027.44531"
"96.65000","8.05436","17025.35352"
"96.70000","8.05848","17026.24023"
"96.75000","8.06261","17026.44141"
"96.80000","8.06673","17026.39258"
"96.85000","8.07095","17025.95117"
"96.90000","8.07516","17024.86914"
"96.95000","8.07919","17021.83008"
"97.00000","8.08341","17021.14453"
"97.05000","8.08763","17018.45312"
"97.10000","8.09175","17015.44727"
"97.15000","8.09597","17016.44531"
"97.20000","8.10018","17017.63477"
"97.25000","8.10431","17015.48828"
"97.30000","8.10852","17011.85742"
"97.35000","8.11274","17010.26562"
"97.40000","8.11686","17009.07422"
"97.45000","8.12099","17007.17578"
"97.50000","8.12520","17005.63477"
"97.55000","8.12942","17004.40430"
"97.60000","8.13354","17002.70508"
"97.65000","8.13767","17001.56641"
"97.70000","8.14179","17000.81250"
"97.75000","8.14601","16999.59961"
"97.80000","8.15013","16998.45898"
"97.85000","8.15435","16998.83008"
"97.90000","8.15847","16998.62109"
"97.95000","8.16269","16998.73438"
"98.00000","8.16681","16998.92383"
"98.05000","8.17103","16998.50195"
"98.10000","8.17515","16999.27930"
"98.15000","8.17937","17000.17578"
"98.20000","8.18358","17000.09375"
"98.25000","8.18771","16998.99414"
"98.30000","8.19183","16998.01367"
"98.35000","8.19605","16998.10742"
"98.40000","8.20026","16997.12109"
"98.45000","8.20439","16996.82812"
"98.50000","8.20851","16997.03125"
"98.55000","8.21273","16996.17578"
"98.60000","8.21685","16994.26172"
"98.65000","8.22097","16994.17773"
"98.70000","8.22519","16994.14844"
"98.75000","8.22931","16993.13672"
"98.80000","8.23343","16993.18359"
"98.85000","8.23765","16994.05469"
"98.90000","8.24177","16993.49805"
"98.95000","8.24599","16993.33008"
"99.00000","8.25011","16992.33203"
"99.05000","8.25433","16991.76758"
"99.10000","8.25845","16993.07227"
"99.15000","8.26258","16994.13672"
"99.20000","8.26679","16995.53320"
"99.25000","8.27101","16993.78125"
"99.30000","8.27513","16991.29297"
"99.35000","8.27935","16992.23438"
"99.40000","8.28357","16991.81055"
"99.45000","8.28769","16990.33594"
"99.50000","8.29191","16991.91992"
"99.55000","8.29603","16992.06250"
"99.60000","8.30025","16991.59180"
"99.65000","8.30437","16992.23438"
"99.70000","8.30849","16992.81250"
"99.75000","8.31271","16991.80664"
"99.80000","8.31683","16991.67383"
"99.85000","8.32096","16991.15234"
"99.90000","8.32517","16990.74414"
"99.95000","8.32939","16989.61523"
"100.00000","8.33351","16989.35547"
"100.05000","8.33773","16989.30664"
"100.10000","8.34195","16989.25781"
"100.15000","8.34598","16989.44922"
"100.20000","8.35019","16990.17188"
"100.25000","8.35441","16988.46875"
"100.30000","8.35853","16987.96094"
"100.35000","8.36275","16987.75391"
"100.40000","8.36697","16986.77344"
"100.45000","8.37109","16985.02734"
"100.50000","8.37521","16983.92383"
"100.55000","8.37943","16983.66406"
"100.60000","8.38355","16983.27344"
"100.65000","8.38768","16982.68945"
"100.70000","8.39189","16982.08984"
"100.75000","8.39602","16982.39648"
"100.80000","8.40023","16982.67773"
"100.85000","8.40436","16980.65234"
"100.90000","8.40857","16978.84570"
"100.95000","8.41270","16976.69531"
"101.00000","8.41682","16974.67969"
"101.05000","8.42103","16973.48047"
"101.10000","8.42516","16972.38672"
"101.15000","8.42937","16972.65625"
"101.20000","8.43350","16971.64453"
"101.25000","8.43771","16970.28711"
"101.30000","8.44193","16966.93164"
"101.35000","8.44605","16965.52148"
"101.40000","8.45027","16964.21289"
"101.45000","8.45439","16961.89258"
"101.50000","8.45852","16960.55664"
"101.55000","8.46273","16959.56836"
"101.60000","8.46686","16959.07031"
"101.65000","8.47098","16958.15625"
"101.70000","8.47510","16958.58398"
"101.75000","8.47932","16957.85742"
"101.80000","8.48354","16955.79297"
"101.85000","8.48766","16955.14844"
"101.90000","8.49188","16951.33008"
"101.95000","8.49600","16943.76758"
"102.00000","8.50012","16932.73242"
"102.05000","8.50434","16916.86328"
"102.10000","8.50856","16899.30078"
"102.15000","8.51268","16887.69531"
"102.20000","8.51680","16887.40820"
"102.25000","8.52102","16892.63672"
"102.30000","8.52524","16901.66211"
"102.35000","8.52936","16912.64258"
"102.40000","8.53358","16924.83594"
"102.45000","8.53770","16937.91992"
"102.50000","8.54182","16950.34961"
"102.55000","8.54604","16961.81445"
"102.60000","8.55026","16969.72070"
"102.65000","8.55438","16977.18945"
"102.70000","8.55850","16987.04883"
"102.75000","8.56272","16995.07031"
"102.80000","8.56684","17001.00781"
"102.85000","8.57097","17005.99414"
"102.90000","8.57518","17011.48047"
"102.95000","8.57931","17015.51953"
"103.00000","8.58352","17017.21484"
"103.05000","8.58765","17018.93359"
"103.10000","8.59186","17021.37109"
"103.15000","8.59599","17023.91797"
"103.20000","8.60020","17026.96094"
"103.25000","8.60442","17028.45312"
"103.30000","8.60854","17028.69727"
"103.35000","8.61276","17032.09961"
"103.40000","8.61688","17036.66602"
"103.45000","8.62110","17038.59375"
"103.50000","8.62513","17041.61719"
"103.55000","8.62934","17046.21680"
"103.60000","8.63356","17050.32812"
"103.65000","8.63768","17053.92383"
"103.70000","8.64181","17057.82031"
"103.75000","8.64593","17061.60547"
"103.80000","8.65015","17065.70312"
"103.85000","8.65427","17070.02148"
"103.90000","8.65849","17073.54297"
"103.95000","8.66270","17075.90430"
"104.00000","8.66683","17078.87891"
"104.05000","8.67095","17081.87109"
"104.10000","8.67526","17084.55078"
"104.15000","8.67938","17086.38281"
