Specimen properties : Length,"100.00000",mm
"10.40000","0.86679","3563.65698"
"10.45000","0.87100","3581.77173"
"10.50000","0.87513","3601.48560"
"10.55000","0.87934","3619.87158"
"10.60000","0.88356","3636.79004"
"10.65000","0.88768","3656.88940"
"10.70000","0.89181","3676.13501"
"10.75000","0.89602","3694.63477"
"10.80000","0.90015","3713.89136"
"10.85000","0.90436","3733.61548"
"10.90000","0.90858","3751.42407"
"10.95000","0.91280","3770.33179"
"11.00000","0.91692","3790.49927"
"11.05000","0.92104","3809.86597"
"11.10000","0.92526","3828.61206"
"11.15000","0.92938","3847.00562"
"11.20000","0.93350","3866.28296"
"11.25000","0.93772","3885.18042"
"11.30000","0.94184","3905.31006"
"11.35000","0.94597","3925.19604"
"11.40000","0.95018","3944.43433"
"11.45000","0.95431","3963.97192"
"11.50000","0.95852","3984.23486"
"11.55000","0.96265","4003.63208"
"11.60000","0.96686","4022.20703"
"11.65000","0.97099","4041.95923"
"11.70000","0.97511","4062.13330"
"11.75000","0.97933","4081.67944"
"11.80000","0.98354","4101.31152"
"11.85000","0.98767","4121.86670"
"11.90000","0.99179","4141.37158"
"11.95000","0.99601","4161.10889"
"12.00000","1.00013","4180.64355"
"12.05000","1.00425","4200.98438"
"12.10000","1.00847","4221.03516"
"12.15000","1.01259","4240.82178"
"12.20000","1.01672","4259.32910"
"12.25000","1.02093","4280.19824"
"12.30000","1.02506","4300.93750"
"12.35000","1.02927","4321.38086"
"12.40000","1.03340","4340.83789"
"12.45000","1.03761","4361.51562"
"12.50000","1.04183","4382.12842"
"12.55000","1.04595","4403.18457"
"12.60000","1.05017","4423.73438"
"12.65000","1.05429","4444.09521"
"12.70000","1.05851","4465.88818"
"12.75000","1.06273","4486.30371"
"12.80000","1.06685","4506.89941"
"12.85000","1.07107","4528.08057"
"12.90000","1.07519","4549.91943"
"12.95000","1.07941","4571.04541"
"13.00000","1.08353","4592.69531"
"13.05000","1.08765","4614.28027"
"13.10000","1.09187","4634.64941"
"13.15000","1.09599","4656.49023"
"13.20000","1.10012","4678.73242"
"13.25000","1.10433","4698.35645"
"13.30000","1.10846","4721.80420"
"13.35000","1.11267","4744.19336"
"13.40000","1.11679","4766.20703"
"13.45000","1.12101","4787.88818"
"13.50000","1.12513","4809.85547"
"13.55000","1.12935","4831.44043"
"13.60000","1.13347","4853.16357"
"13.65000","1.13769","4876.18018"
"13.70000","1.14181","4898.17529"
"13.75000","1.14603","4921.12061"
"13.80000","1.15025","4943.02637"
"13.85000","1.15437","4965.60742"
"13.90000","1.15849","4988.41699"
"13.95000","1.16271","5010.75635"
"14.00000","1.16683","5033.06152"
"14.05000","1.17096","5054.83740"
"14.10000","1.17508","5077.71729"
"14.15000","1.17930","5099.78516"
"14.20000","1.18342","5122.46094"
"14.25000","1.18754","5145.03955"
"14.30000","1.19176","5165.88916"
"14.35000","1.19588","5190.08105"
"14.40000","1.20010","5212.99170"
"14.45000","1.20432","5235.34277"
"14.50000","1.20844","5257.93213"
"14.55000","1.21256","5281.06348"
"14.60000","1.21687","5303.92529"
"14.65000","1.22100","5326.89453"
"14.70000","1.22512","5350.75244"
"14.75000","1.22934","5374.28857"
"14.80000","1.23355","5396.96680"
"14.85000","1.23768","5419.75293"
"14.90000","1.24189","5443.64355"
"14.95000","1.24611","5466.99414"
"15.00000","1.25023","5490.85498"
"15.05000","1.25436","5515.03076"
"15.10000","1.25857","5538.29980"
"15.15000","1.26270","5561.95508"
"15.20000","1.26682","5586.45654"
"15.25000","1.27104","5610.20508"
"15.30000","1.27516","5633.44189"
"15.35000","1.27928","5659.12598"
"15.40000","1.28341","5684.11865"
"15.45000","1.28762","5708.31641"
"15.50000","1.29184","5733.49268"
"15.55000","1.29596","5757.63330"
"15.60000","1.30018","5781.94873"
"15.65000","1.30430","5806.85889"
"15.70000","1.30842","5832.03955"
"15.75000","1.31264","5857.25391"
"15.80000","1.31686","5882.29590"
"15.85000","1.32098","5906.16113"
"15.90000","1.32510","5930.72266"
"15.95000","1.32942","5956.75684"
"16.00000","1.33354","5982.11133"
"16.05000","1.33766","6006.99902"
"16.10000","1.34178","6031.68701"
"16.15000","1.34591","6056.60498"
"16.20000","1.35012","6082.16211"
"16.25000","1.35425","6108.08496"
"16.30000","1.35846","6133.08789"
"16.35000","1.36259","6157.87451"
"16.40000","1.36671","6181.62842"
"16.45000","1.37093","6208.27734"
"16.50000","1.37514","6234.74609"
"16.55000","1.37927","6259.77734"
"16.60000","1.38348","6285.50342"
"16.65000","1.38770","6310.79688"
"16.70000","1.39182","6336.50342"
"16.75000","1.39604","6363.14453"
"16.80000","1.40016","6388.51904"
"16.85000","1.40438","6414.29736"
"16.90000","1.40850","6438.93994"
"16.95000","1.41272","6464.21094"
"17.00000","1.41694","6491.90674"
"17.05000","1.42106","6518.30225"
"17.10000","1.42518","6544.04932"
"17.15000","1.42940","6569.47266"
"17.20000","1.43352","6595.98633"
"17.25000","1.43765","6622.80029"
"17.30000","1.44186","6648.85645"
"17.35000","1.44599","6675.08105"
"17.40000","1.45011","6701.00684"
"17.45000","1.45433","6726.01904"
"17.50000","1.45845","6752.75928"
"17.55000","1.46257","6779.44434"
"17.60000","1.46679","6805.04346"
"17.65000","1.47101","6832.45215"
"17.70000","1.47513","6859.24072"
"17.75000","1.47925","6886.03467"
"17.80000","1.48347","6913.86377"
"17.85000","1.48769","6940.30518"
"17.90000","1.49181","6966.89648"
"17.95000","1.49603","6993.07373"
"18.00000","1.50024","7019.78564"
"18.05000","1.50437","7046.84863"
"18.10000","1.50849","7073.96289"
"18.15000","1.51271","7100.54199"
"18.20000","1.51683","7127.33643"
"18.25000","1.52095","7154.30762"
"18.30000","1.52517","7181.55664"
"18.35000","1.52929","7208.73828"
"18.40000","1.53341","7235.86621"
"18.45000","1.53763","7262.52588"
"18.50000","1.54185","7288.76514"
"18.55000","1.54597","7315.10352"
"18.60000","1.55019","7342.87598"
"18.65000","1.55431","7369.96582"
"18.70000","1.55853","7397.16650"
"18.75000","1.56265","7424.65771"
"18.80000","1.56687","7451.72559"
"18.85000","1.57099","7478.56934"
"18.90000","1.57511","7506.47559"
"18.95000","1.57933","7533.52441"
"19.00000","1.58355","7560.24414"
"19.05000","1.58767","7587.49023"
"19.10000","1.59179","7615.19824"
"19.15000","1.59601","7643.02979"
"19.20000","1.60013","7671.27881"
"19.25000","1.60426","7699.11035"
"19.30000","1.60847","7726.23633"
"19.35000","1.61260","7753.50928"
"19.40000","1.61672","7783.08350"
"19.45000","1.62094","7811.30957"
"19.50000","1.62515","7838.78271"
"19.55000","1.62928","7865.63135"
"19.60000","1.63340","7893.90527"
"19.65000","1.63762","7922.42676"
"19.70000","1.64174","7950.99805"
"19.75000","1.64596","7979.67334"
"19.80000","1.65017","8007.71094"
"19.85000","1.65430","8036.01807"
"19.90000","1.65851","8064.31543"
"19.95000","1.66264","8093.40723"
"20.00000","1.66685","8120.99512"
"20.05000","1.67107","8148.83398"
"20.10000","1.67519","8176.39014"
"20.15000","1.67932","8205.09082"
"20.20000","1.68353","8233.87109"
"20.25000","1.68766","8262.32520"
"20.30000","1.69178","8290.29590"
"20.35000","1.69600","8319.37012"
"20.40000","1.70012","8348.03711"
"20.45000","1.70434","8376.56934"
"20.50000","1.70846","8404.43750"
"20.55000","1.71268","8432.01758"
"20.60000","1.71680","8460.51660"
"20.65000","1.72101","8488.20605"
"20.70000","1.72514","8516.87402"
"20.75000","1.72926","8546.09277"
"20.80000","1.73348","8574.35645"
"20.85000","1.73769","8601.94141"
"20.90000","1.74182","8631.12988"
"20.95000","1.74594","8659.93848"
"21.00000","1.75016","8688.26758"
"21.05000","1.75428","8717.40723"
"21.10000","1.75840","8745.16211"
"21.15000","1.76262","8771.94824"
"21.20000","1.76684","8801.20801"
"21.25000","1.77096","8830.70117"
"21.30000","1.77508","8859.19922"
"21.35000","1.77930","8887.96094"
"21.40000","1.78352","8916.35742"
"21.45000","1.78755","8945.69922"
"21.50000","1.79186","8973.95605"
"21.55000","1.79598","9001.94629"
"21.60000","1.80010","9031.15918"
"21.65000","1.80432","9058.69336"
"21.70000","1.80844","9087.87500"
"21.75000","1.81257","9117.99121"
"21.80000","1.81678","9147.25391"
"21.85000","1.82100","9176.85742"
"21.90000","1.82512","9205.88867"
"21.95000","1.82934","9235.44043"
"22.00000","1.83356","9263.37012"
"22.05000","1.83768","9291.99707"
"22.10000","1.84180","9320.90234"
"22.15000","1.84593","9348.52246"
"22.20000","1.85014","9375.56641"
"22.25000","1.85427","9405.33105"
"22.30000","1.85848","9434.60352"
"22.35000","1.86261","9462.21680"
"22.40000","1.86682","9491.61914"
"22.45000","1.87095","9521.34473"
"22.50000","1.87516","9550.34375"
"22.55000","1.87938","9578.82324"
"22.60000","1.88350","9607.62598"
"22.65000","1.88763","9635.99023"
"22.70000","1.89184","9664.32422"
"22.75000","1.89597","9693.09082"
"22.80000","1.90018","9722.10352"
"22.85000","1.90440","9751.15039"
"22.90000","1.90852","9779.69922"
"22.95000","1.91265","9809.01367"
"23.00000","1.91686","9836.81055"
"23.05000","1.92098","9865.44922"
"23.10000","1.92511","9894.52344"
"23.15000","1.92932","9922.02930"
"23.20000","1.93345","9951.33887"
"23.25000","1.93757","9979.11035"
"23.30000","1.94179","10007.41504"
"23.35000","1.94600","10036.03223"
"23.40000","1.95013","10065.34668"
"23.45000","1.95425","10095.00195"
"23.50000","1.95847","10123.39453"
"23.55000","1.96268","10152.60938"
"23.60000","1.96671","10181.58301"
"23.65000","1.97093","10210.48926"
"23.70000","1.97515","10238.88770"
"23.75000","1.97927","10267.87500"
"23.80000","1.98339","10295.53027"
"23.85000","1.98770","10323.64160"
"23.90000","1.99183","10353.30664"
"23.95000","1.99595","10382.70898"
"24.00000","2.00017","10410.21387"
"24.05000","2.00438","10437.74414"
"24.10000","2.00851","10466.20508"
"24.15000","2.01254","10494.34277"
"24.20000","2.01675","10521.07227"
"24.25000","2.02097","10549.78223"
"24.30000","2.02509","10577.55176"
"24.35000","2.02931","10603.73145"
"24.40000","2.03343","10632.36426"
"24.45000","2.03765","10660.54785"
"24.50000","2.04177","10687.86719"
"24.55000","2.04599","10715.08887"
"24.60000","2.05011","10744.28125"
"24.65000","2.05433","10772.04590"
"24.70000","2.05855","10798.69629"
"24.75000","2.06267","10826.65137"
"24.80000","2.06679","10853.97559"
"24.85000","2.07101","10879.12402"
"24.90000","2.07523","10906.39355"
"24.95000","2.07935","10935.29102"
"25.00000","2.08347","10961.43164"
"25.05000","2.08769","10988.56738"
"25.10000","2.09181","11015.87793"
"25.15000","2.09593","11042.15039"
"25.20000","2.10015","11068.45117"
"25.25000","2.10437","11095.35840"
"25.30000","2.10849","11122.79102"
"25.35000","2.11271","11148.79297"
"25.40000","2.11683","11174.34570"
"25.45000","2.12095","11201.46289"
"25.50000","2.12517","11227.70996"
"25.55000","2.12939","11253.36621"
"25.60000","2.13351","11279.86426"
"25.65000","2.13763","11306.23730"
"25.70000","2.14176","11331.03027"
"25.75000","2.14597","11357.44922"
"25.80000","2.15010","11383.34375"
"25.85000","2.15422","11407.90820"
"25.90000","2.15853","11432.40332"
"25.95000","2.16265","11459.33008"
"26.00000","2.16678","11485.27930"
"26.05000","2.17099","11509.13574"
"26.10000","2.17512","11534.45215"
"26.15000","2.17924","11559.76074"
"26.20000","2.18346","11584.59180"
"26.25000","2.18758","11608.92480"
"26.30000","2.19170","11633.49902"
"26.35000","2.19592","11657.46777"
"26.40000","2.20014","11681.41895"
"26.45000","2.20426","11705.61621"
"26.50000","2.20838","11730.23242"
"26.55000","2.21269","11753.97363"
"26.60000","2.21682","11777.59473"
"26.65000","2.22094","11802.28516"
"26.70000","2.22525","11825.48438"
"26.75000","2.22937","11848.89062"
"26.80000","2.23359","11873.55566"
"26.85000","2.23771","11896.30664"
"26.90000","2.24193","11919.30371"
"26.95000","2.24605","11941.87598"
"27.00000","2.25018","11964.75000"
"27.05000","2.25439","11987.04102"
"27.10000","2.25852","12009.80176"
"27.15000","2.26264","12031.98438"
"27.20000","2.26686","12054.13965"
"27.25000","2.27107","12076.24902"
"27.30000","2.27510","12098.70117"
"27.35000","2.27932","12120.56836"
"27.40000","2.28354","12141.95703"
"27.45000","2.28766","12162.20898"
"27.50000","2.29178","12183.43262"
"27.55000","2.29600","12205.38086"
"27.60000","2.30022","12227.17871"
"27.65000","2.30424","12248.77832"
"27.70000","2.30846","12268.99023"
"27.75000","2.31268","12289.94238"
"27.80000","2.31680","12311.47461"
"27.85000","2.32102","12330.87305"
"27.90000","2.32523","12351.23242"
"27.95000","2.32936","12370.95410"
"28.00000","2.33348","12390.36035"
"28.05000","2.33770","12408.93750"
"28.10000","2.34173","12429.15918"
"28.15000","2.34594","12449.33008"
"28.20000","2.35007","12468.31445"
"28.25000","2.35428","12487.01172"
"28.30000","2.35841","12506.34766"
"28.35000","2.36253","12524.88086"
"28.40000","2.36684","12544.23242"
"28.45000","2.37096","12562.60547"
"28.50000","2.37509","12580.72656"
"28.55000","2.37930","12597.61719"
"28.60000","2.38352","12615.02637"
"28.65000","2.38764","12633.69727"
"28.70000","2.39186","12651.27051"
"28.75000","2.39608","12669.15918"
"28.80000","2.40020","12686.36328"
"28.85000","2.40442","12703.39355"
"28.90000","2.40854","12719.97852"
"28.95000","2.41276","12736.59570"
"29.00000","2.41688","12753.36719"
"29.05000","2.42110","12768.18066"
"29.10000","2.42522","12784.25586"
"29.15000","2.42934","12800.28027"
"29.20000","2.43356","12816.48242"
"29.25000","2.43768","12831.64648"
"29.30000","2.44181","12847.07910"
"29.35000","2.44593","12862.60059"
"29.40000","2.45015","12877.68652"
"29.45000","2.45436","12892.73242"
"29.50000","2.45849","12907.34082"
"29.55000","2.46270","12921.09961"
"29.60000","2.46683","12934.58984"
"29.65000","2.47095","12949.55957"
"29.70000","2.47517","12964.98438"
"29.75000","2.47929","12979.10254"
"29.80000","2.48351","12992.83789"
"29.85000","2.48763","13005.76074"
"29.90000","2.49185","13019.66504"
"29.95000","2.49606","13033.77734"
"30.00000","2.50019","13046.63867"
"30.05000","2.50440","13059.35938"
"30.10000","2.50853","13070.92773"
"30.15000","2.51265","13083.25781"
"30.20000","2.51677","13096.70020"
"30.25000","2.52099","13109.03027"
"30.30000","2.52511","13121.22754"
"30.35000","2.52923","13132.69434"
"30.40000","2.53345","13144.89258"
"30.45000","2.53767","13156.53809"
"30.50000","2.54179","13167.78223"
"30.55000","2.54601","13179.07129"
"30.60000","2.55022","13190.04004"
"30.65000","2.55435","13200.36914"
"30.70000","2.55847","13211.57520"
"30.75000","2.56269","13222.84766"
"30.80000","2.56681","13233.28418"
"30.85000","2.57103","13244.21289"
"30.90000","2.57524","13255.12109"
"30.95000","2.57937","13264.38086"
"31.00000","2.58349","13275.31348"
"31.05000","2.58771","13284.89453"
"31.10000","2.59183","13294.18750"
"31.15000","2.59595","13303.97559"
"31.20000","2.60017","13313.51660"
"31.25000","2.60429","13322.72852"
"31.30000","2.60842","13332.38477"
"31.35000","2.61263","13341.64258"
"31.40000","2.61676","13350.35254"
"31.45000","2.62097","13359.06250"
"31.50000","2.62510","13367.86328"
"31.55000","2.62931","13377.54102"
"31.60000","2.63344","13385.87598"
"31.65000","2.63765","13394.36621"
"31.70000","2.64178","13402.20703"
"31.75000","2.64599","13411.44336"
"31.80000","2.65012","13419.41016"
"31.85000","2.65424","13427.60742"
"31.90000","2.65855","13436.49902"
"31.95000","2.66277","13443.45703"
"32.00000","2.66689","13451.22168"
"32.05000","2.67101","13459.73047"
"32.10000","2.67523","13466.18359"
"32.15000","2.67935","13473.50488"
"32.20000","2.68348","13481.43359"
"32.25000","2.68769","13488.54297"
"32.30000","2.69182","13496.04980"
"32.35000","2.69594","13503.18359"
"32.40000","2.70016","13510.65918"
"32.45000","2.70428","13518.34082"
"32.50000","2.70849","13523.99414"
"32.55000","2.71262","13530.91699"
"32.60000","2.71683","13537.68555"
"32.65000","2.72096","13543.45508"
"32.70000","2.72508","13550.75586"
"32.75000","2.72930","13557.44043"
"32.80000","2.73351","13562.94434"
"32.85000","2.73764","13569.56836"
"32.90000","2.74185","13576.66113"
"32.95000","2.74607","13583.02832"
"33.00000","2.75019","13589.18848"
"33.05000","2.75432","13595.81836"
"33.10000","2.75853","13601.23047"
"33.15000","2.76266","13607.26953"
"33.20000","2.76678","13613.95020"
"33.25000","2.77100","13619.58398"
"33.30000","2.77521","13624.46289"
"33.35000","2.77924","13629.89551"
"33.40000","2.78346","13636.25098"
"33.45000","2.78768","13642.26172"
"33.50000","2.79189","13647.33594"
"33.55000","2.79592","13652.48535"
"33.60000","2.80014","13658.28516"
"33.65000","2.80436","13663.20801"
"33.70000","2.80848","13668.76660"
"33.75000","2.81270","13674.90137"
"33.80000","2.81682","13678.86523"
"33.85000","2.82094","13683.30371"
"33.90000","2.82516","13689.38281"
"33.95000","2.82938","13694.88086"
"34.00000","2.83350","13700.29785"
"34.05000","2.83762","13704.99023"
"34.10000","2.84184","13710.71191"
"34.15000","2.84606","13715.05273"
"34.20000","2.85018","13719.42480"
"34.25000","2.85430","13723.68457"
"34.30000","2.85843","13729.02051"
"34.35000","2.86264","13733.41113"
"34.40000","2.86677","13738.66797"
"34.45000","2.87098","13743.40332"
"34.50000","2.87520","13747.36621"
"34.55000","2.87932","13752.68066"
"34.60000","2.88354","13757.72168"
"34.65000","2.88766","13761.12695"
"34.70000","2.89188","13765.08496"
"34.75000","2.89600","13770.50098"
"34.80000","2.90022","13774.49512"
"34.85000","2.90434","13778.56152"
"34.90000","2.90856","13783.50977"
"34.95000","2.91268","13788.01465"
"35.00000","2.91690","13792.66504"
"35.05000","2.92093","13797.17871"
"35.10000","2.92514","13801.11426"
"35.15000","2.92936","13805.82715"
"35.20000","2.93348","13809.21582"
"35.25000","2.93770","13814.63086"
"35.30000","2.94182","13818.39258"
"35.35000","2.94604","13822.53516"
"35.40000","2.95016","13826.63965"
"35.45000","2.95438","13830.00586"
"35.50000","2.95850","13833.61621"
"35.55000","2.96263","13838.07227"
"35.60000","2.96684","13842.32617"
"35.65000","2.97097","13846.72559"
"35.70000","2.97518","13851.12402"
"35.75000","2.97931","13854.24023"
"35.80000","2.98352","13858.62695"
"35.85000","2.98765","13860.91699"
"35.90000","2.99186","13865.93750"
"35.95000","2.99599","13869.09180"
"36.00000","3.00020","13872.61621"
"36.05000","3.00433","13877.17285"
"36.10000","3.00845","13881.27344"
"36.15000","3.01267","13884.71387"
"36.20000","3.01679","13888.33105"
"36.25000","3.02091","13892.43750"
"36.30000","3.02513","13895.64551"
"36.35000","3.02935","13898.88086"
"36.40000","3.03347","13903.39844"
"36.45000","3.03769","13906.74609"
"36.50000","3.04190","13909.43262"
"36.55000","3.04603","13913.24121"
"36.60000","3.05015","13917.54297"
"36.65000","3.05437","13920.86133"
"36.70000","3.05849","13923.43164"
"36.75000","3.06261","13928.28418"
"36.80000","3.06683","13932.08496"
"36.85000","3.07105","13935.48438"
"36.90000","3.07517","13939.56738"
"36.95000","3.07939","13942.85742"
"37.00000","3.08351","13945.36914"
"37.05000","3.08763","13948.07520"
"37.10000","3.09185","13952.91113"
"37.15000","3.09607","13957.45020"
"37.20000","3.10028","13960.40625"
"37.25000","3.10440","13964.24902"
"37.30000","3.10862","13966.59473"
"37.35000","3.11275","13969.78809"
"37.40000","3.11687","13973.12402"
"37.45000","3.12108","13976.30273"
"37.50000","3.12521","13979.40918"
"37.55000","3.12942","13981.54004"
"37.60000","3.13355","13984.71777"
"37.65000","3.13767","13988.16211"
"37.70000","3.14189","13992.19629"
"37.75000","3.14601","13995.86914"
"37.80000","3.15013","13998.78906"
"37.85000","3.15435","14000.53320"
"37.90000","3.15847","14004.87305"
"37.95000","3.16269","14008.33301"
"38.00000","3.16681","14010.85742"
"38.05000","3.17094","14014.82031"
"38.10000","3.17506","14017.37598"
"38.15000","3.17928","14021.74512"
"38.20000","3.18349","14024.11621"
"38.25000","3.18762","14027.33203"
"38.30000","3.19183","14031.05957"
"38.35000","3.19596","14033.51172"
"38.40000","3.20017","14036.91211"
"38.45000","3.20430","14040.13184"
"38.50000","3.20851","14042.64258"
"38.55000","3.21273","14044.75684"
"38.60000","3.21685","14047.82715"
"38.65000","3.22107","14051.01562"
"38.70000","3.22519","14054.38770"
