Specimen properties : Length,"100.00000",mm
"10.40000","0.86688","3786.25659"
"10.45000","0.87100","3809.97144"
"10.50000","0.87513","3833.01782"
"10.55000","0.87934","3855.42114"
"10.60000","0.88347","3877.64160"
"10.65000","0.88768","3900.44897"
"10.70000","0.89181","3923.49463"
"10.75000","0.89602","3946.33154"
"10.80000","0.90015","3968.58569"
"10.85000","0.90436","3991.84741"
"10.90000","0.90849","4014.78027"
"10.95000","0.91270","4037.01733"
"11.00000","0.91683","4059.57886"
"11.05000","0.92095","4081.94727"
"11.10000","0.92526","4104.17188"
"11.15000","0.92938","4126.48535"
"11.20000","0.93360","4148.27832"
"11.25000","0.93772","4170.19922"
"11.30000","0.94194","4191.17188"
"11.35000","0.94606","4213.03174"
"11.40000","0.95018","4233.53418"
"11.45000","0.95440","4254.05078"
"11.50000","0.95852","4274.09473"
"11.55000","0.96265","4293.72168"
"11.60000","0.96686","4312.31641"
"11.65000","0.97108","4331.25488"
"11.70000","0.97511","4351.51660"
"11.75000","0.97942","4371.95166"
"11.80000","0.98354","4391.81982"
"11.85000","0.98767","4411.82666"
"11.90000","0.99188","4431.84766"
"11.95000","0.99601","4451.94141"
"12.00000","1.00013","4472.77783"
"12.05000","1.00425","4493.62012"
"12.10000","1.00856","4514.02979"
"12.15000","1.01269","4535.27441"
"12.20000","1.01681","4556.84229"
"12.25000","1.02103","4577.41895"
"12.30000","1.02515","4598.67822"
"12.35000","1.02927","4619.36133"
"12.40000","1.03349","4639.94971"
"12.45000","1.03771","4659.92725"
"12.50000","1.04183","4680.32520"
"12.55000","1.04595","4700.51660"
"12.60000","1.05017","4720.13672"
"12.65000","1.05429","4740.12891"
"12.70000","1.05851","4761.99707"
"12.75000","1.06263","4781.59766"
"12.80000","1.06685","4800.97070"
"12.85000","1.07107","4820.91064"
"12.90000","1.07519","4841.02002"
"12.95000","1.07941","4861.42383"
"13.00000","1.08353","4882.54297"
"13.05000","1.08765","4904.20654"
"13.10000","1.09196","4925.50195"
"13.15000","1.09609","4946.64453"
"13.20000","1.10021","4968.07666"
"13.25000","1.10433","4989.62158"
"13.30000","1.10864","5010.04199"
"13.35000","1.11277","5030.39941"
"13.40000","1.11679","5051.91553"
"13.45000","1.12101","5072.87451"
"13.50000","1.12523","5093.77930"
"13.55000","1.12926","5115.45459"
"13.60000","1.13347","5136.73145"
"13.65000","1.13769","5157.39746"
"13.70000","1.14181","5179.19580"
"13.75000","1.14594","5199.52100"
"13.80000","1.15015","5219.60400"
"13.85000","1.15437","5239.94141"
"13.90000","1.15849","5260.55615"
"13.95000","1.16271","5281.50635"
"14.00000","1.16683","5302.54980"
"14.05000","1.17096","5323.14160"
"14.10000","1.17517","5344.06250"
"14.15000","1.17939","5364.51123"
"14.20000","1.18351","5385.91748"
"14.25000","1.18773","5406.89795"
"14.30000","1.19185","5427.34766"
"14.35000","1.19598","5448.14258"
"14.40000","1.20010","5468.95557"
"14.45000","1.20432","5490.70410"
"14.50000","1.20844","5511.69385"
"14.55000","1.21256","5533.12354"
"14.60000","1.21678","5553.30469"
"14.65000","1.22100","5574.62549"
"14.70000","1.22512","5596.62158"
"14.75000","1.22934","5618.32666"
"14.80000","1.23355","5639.25781"
"14.85000","1.23768","5661.29346"
"14.90000","1.24180","5682.38623"
"14.95000","1.24611","5704.75928"
"15.00000","1.25023","5727.88428"
"15.05000","1.25436","5749.75146"
"15.10000","1.25857","5771.53320"
"15.15000","1.26279","5793.74512"
"15.20000","1.26691","5816.65137"
"15.25000","1.27104","5839.08691"
"15.30000","1.27525","5860.73633"
"15.35000","1.27938","5882.39062"
"15.40000","1.28341","5904.78467"
"15.45000","1.28762","5926.67969"
"15.50000","1.29184","5947.99756"
"15.55000","1.29596","5971.02881"
"15.60000","1.30018","5992.60254"
"15.65000","1.30440","6014.92529"
"15.70000","1.30852","6037.37109"
"15.75000","1.31264","6059.36230"
"15.80000","1.31686","6080.57031"
"15.85000","1.32098","6102.68213"
"15.90000","1.32520","6125.41797"
"15.95000","1.32932","6145.70996"
"16.00000","1.33354","6168.87939"
"16.05000","1.33766","6190.91895"
"16.10000","1.34188","6213.04004"
"16.15000","1.34600","6234.70752"
"16.20000","1.35022","6257.34619"
"16.25000","1.35425","6279.53027"
"16.30000","1.35846","6301.80078"
"16.35000","1.36259","6324.35693"
"16.40000","1.36680","6347.00781"
"16.45000","1.37102","6368.91064"
"16.50000","1.37514","6391.64160"
"16.55000","1.37927","6414.75537"
"16.60000","1.38348","6437.28760"
"16.65000","1.38770","6459.47363"
"16.70000","1.39182","6482.96924"
"16.75000","1.39595","6506.74707"
"16.80000","1.40026","6530.79980"
"16.85000","1.40438","6553.83594"
"16.90000","1.40850","6576.24951"
"16.95000","1.41272","6599.21338"
"17.00000","1.41694","6620.68506"
"17.05000","1.42106","6644.99268"
"17.10000","1.42528","6669.02344"
"17.15000","1.42949","6691.93701"
"17.20000","1.43362","6714.97363"
"17.25000","1.43765","6738.98096"
"17.30000","1.44186","6761.51611"
"17.35000","1.44599","6784.98242"
"17.40000","1.45020","6809.07227"
"17.45000","1.45433","6832.09131"
"17.50000","1.45854","6854.94043"
"17.55000","1.46267","6878.30908"
"17.60000","1.46679","6901.42676"
"17.65000","1.47101","6924.56348"
"17.70000","1.47513","6948.62598"
"17.75000","1.47935","6972.30322"
"17.80000","1.48347","6995.18408"
"17.85000","1.48769","7018.94482"
"17.90000","1.49181","7042.56689"
"17.95000","1.49603","7066.28271"
"18.00000","1.50015","7090.34424"
"18.05000","1.50437","7113.12646"
"18.10000","1.50849","7136.88135"
"18.15000","1.51271","7160.73145"
"18.20000","1.51683","7185.20508"
"18.25000","1.52095","7209.47021"
"18.30000","1.52517","7232.53320"
"18.35000","1.52929","7256.69189"
"18.40000","1.53341","7280.93848"
"18.45000","1.53763","7304.36523"
"18.50000","1.54175","7329.02490"
"18.55000","1.54597","7354.23584"
"18.60000","1.55009","7376.71387"
"18.65000","1.55431","7400.99707"
"18.70000","1.55853","7425.86328"
"18.75000","1.56265","7450.51367"
"18.80000","1.56687","7474.87598"
"18.85000","1.57099","7499.10498"
"18.90000","1.57521","7524.48291"
"18.95000","1.57933","7549.71484"
"19.00000","1.58355","7574.53223"
"19.05000","1.58776","7599.09131"
"19.10000","1.59189","7623.30762"
"19.15000","1.59610","7647.72803"
"19.20000","1.60032","7673.65039"
"19.25000","1.60444","7700.12305"
"19.30000","1.60857","7724.18213"
"19.35000","1.61278","7748.60107"
"19.40000","1.61691","7774.25098"
"19.45000","1.62103","7799.37109"
"19.50000","1.62525","7824.21924"
"19.55000","1.62937","7848.86914"
"19.60000","1.63349","7873.06055"
"19.65000","1.63771","7897.29443"
"19.70000","1.64183","7922.98096"
"19.75000","1.64596","7948.18018"
"19.80000","1.65017","7973.00928"
"19.85000","1.65439","7998.07178"
"19.90000","1.65851","8023.69043"
"19.95000","1.66264","8049.04785"
"20.00000","1.66685","8073.47607"
"20.05000","1.67098","8098.80322"
"20.10000","1.67510","8123.88379"
"20.15000","1.67941","8148.08691"
"20.20000","1.68353","8173.52393"
"20.25000","1.68766","8199.75098"
"20.30000","1.69187","8224.47656"
"20.35000","1.69600","8250.00195"
"20.40000","1.70021","8275.47656"
"20.45000","1.70434","8300.67188"
"20.50000","1.70846","8325.35449"
"20.55000","1.71258","8351.67285"
"20.60000","1.71680","8377.01074"
"20.65000","1.72101","8401.02930"
"20.70000","1.72514","8426.15137"
"20.75000","1.72926","8452.59277"
"20.80000","1.73348","8479.72754"
"20.85000","1.73769","8506.77148"
"20.90000","1.74182","8532.64453"
"20.95000","1.74603","8558.56445"
"21.00000","1.75025","8583.44922"
"21.05000","1.75437","8609.28320"
"21.10000","1.75850","8635.95898"
"21.15000","1.76271","8661.66895"
"21.20000","1.76693","8686.75781"
"21.25000","1.77105","8712.34766"
"21.30000","1.77518","8738.23730"
"21.35000","1.77939","8764.00586"
"21.40000","1.78352","8790.58496"
"21.45000","1.78764","8816.18164"
"21.50000","1.79186","8841.48047"
"21.55000","1.79598","8867.58594"
"21.60000","1.80010","8893.81348"
"21.65000","1.80432","8919.03027"
"21.70000","1.80844","8944.24121"
"21.75000","1.81266","8969.65430"
"21.80000","1.81678","8996.55664"
"21.85000","1.82100","9022.32324"
"21.90000","1.82512","9048.68652"
"21.95000","1.82934","9075.31445"
"22.00000","1.83356","9100.91602"
"22.05000","1.83768","9126.99707"
"22.10000","1.84180","9153.28711"
"22.15000","1.84602","9179.00098"
"22.20000","1.85024","9204.96387"
"22.25000","1.85436","9230.65039"
"22.30000","1.85848","9256.18066"
"22.35000","1.86270","9282.30664"
"22.40000","1.86682","9308.73340"
"22.45000","1.87095","9335.24902"
"22.50000","1.87516","9360.59082"
"22.55000","1.87929","9387.35840"
"22.60000","1.88341","9413.94238"
"22.65000","1.88763","9440.32617"
"22.70000","1.89184","9466.14844"
"22.75000","1.89597","9492.80469"
"22.80000","1.90018","9518.87402"
"22.85000","1.90440","9545.32422"
"22.90000","1.90852","9572.97656"
"22.95000","1.91274","9601.42676"
"23.00000","1.91686","9627.75391"
"23.05000","1.92108","9654.09277"
"23.10000","1.92520","9681.14258"
"23.15000","1.92942","9707.56250"
"23.20000","1.93364","9733.68848"
"23.25000","1.93776","9761.12500"
"23.30000","1.94188","9787.96289"
"23.35000","1.94600","9813.36523"
"23.40000","1.95022","9840.92383"
"23.45000","1.95434","9868.17383"
"23.50000","1.95847","9895.14746"
"23.55000","1.96268","9920.66504"
"23.60000","1.96681","9948.42578"
"23.65000","1.97102","9976.08789"
"23.70000","1.97515","10002.10156"
"23.75000","1.97936","10029.07715"
"23.80000","1.98349","10056.45215"
"23.85000","1.98770","10082.13281"
"23.90000","1.99183","10108.40137"
"23.95000","1.99595","10136.97949"
"24.00000","2.00017","10164.13672"
"24.05000","2.00438","10190.57715"
"24.10000","2.00851","10217.43164"
"24.15000","2.01272","10244.74316"
"24.20000","2.01685","10270.83984"
"24.25000","2.02097","10297.57520"
"24.30000","2.02509","10325.36816"
"24.35000","2.02931","10351.29688"
"24.40000","2.03353","10378.31055"
"24.45000","2.03765","10405.72559"
"24.50000","2.04177","10432.96875"
"24.55000","2.04599","10460.19238"
"24.60000","2.05011","10487.20703"
"24.65000","2.05433","10515.13965"
"24.70000","2.05855","10542.10254"
"24.75000","2.06267","10569.04785"
"24.80000","2.06679","10597.19043"
"24.85000","2.07101","10625.03125"
"24.90000","2.07523","10652.49609"
"24.95000","2.07935","10680.91016"
"25.00000","2.08347","10708.06934"
"25.05000","2.08769","10735.92188"
"25.10000","2.09191","10763.30859"
"25.15000","2.09603","10791.96680"
"25.20000","2.10025","10819.68066"
"25.25000","2.10437","10846.76270"
"25.30000","2.10849","10873.96387"
"25.35000","2.11271","10901.16602"
"25.40000","2.11683","10929.03418"
"25.45000","2.12095","10955.78418"
"25.50000","2.12517","10983.84082"
"25.55000","2.12939","11011.01562"
"25.60000","2.13351","11038.29590"
"25.65000","2.13763","11066.52051"
"25.70000","2.14185","11093.68750"
"25.75000","2.14597","11121.11035"
"25.80000","2.15010","11148.58398"
"25.85000","2.15431","11176.90332"
"25.90000","2.15853","11203.99219"
"25.95000","2.16265","11232.09570"
"26.00000","2.16678","11259.90430"
"26.05000","2.17109","11286.59277"
"26.10000","2.17521","11313.62891"
"26.15000","2.17933","11342.35547"
"26.20000","2.18355","11369.26074"
"26.25000","2.18767","11396.61133"
"26.30000","2.19180","11424.63574"
"26.35000","2.19601","11452.75977"
"26.40000","2.20014","11480.29785"
"26.45000","2.20426","11507.20703"
"26.50000","2.20848","11534.40430"
"26.55000","2.21260","11562.18066"
"26.60000","2.21682","11590.40723"
"26.65000","2.22094","11618.97852"
"26.70000","2.22516","11646.17383"
"26.75000","2.22937","11673.20410"
"26.80000","2.23350","11701.59668"
"26.85000","2.23762","11729.95605"
"26.90000","2.24184","11757.36816"
"26.95000","2.24596","11785.27637"
"27.00000","2.25008","11814.38574"
"27.05000","2.25439","11840.23145"
"27.10000","2.25852","11869.27344"
"27.15000","2.26264","11897.97559"
"27.20000","2.26686","11925.47656"
"27.25000","2.27107","11952.70898"
"27.30000","2.27510","11980.78906"
"27.35000","2.27923","12010.26172"
"27.40000","2.28354","12037.96484"
"27.45000","2.28766","12065.31348"
"27.50000","2.29178","12093.56152"
"27.55000","2.29600","12121.37402"
"27.60000","2.30022","12148.37305"
"27.65000","2.30434","12176.72266"
"27.70000","2.30856","12204.82715"
"27.75000","2.31268","12232.42480"
"27.80000","2.31690","12260.89941"
"27.85000","2.32102","12288.88574"
"27.90000","2.32523","12316.07129"
"27.95000","2.32936","12344.32422"
"28.00000","2.33348","12371.53027"
"28.05000","2.33770","12398.98242"
"28.10000","2.34182","12424.90137"
"28.15000","2.34594","12453.30762"
"28.20000","2.35016","12481.58398"
"28.25000","2.35428","12508.19824"
"28.30000","2.35841","12536.45117"
"28.35000","2.36262","12564.95410"
"28.40000","2.36684","12593.02051"
"28.45000","2.37096","12620.38965"
"28.50000","2.37509","12648.99219"
"28.55000","2.37930","12676.73242"
"28.60000","2.38352","12703.09277"
"28.65000","2.38764","12731.30664"
"28.70000","2.39186","12760.14258"
"28.75000","2.39608","12787.64355"
"28.80000","2.40020","12815.15234"
"28.85000","2.40432","12843.22461"
"28.90000","2.40854","12872.82422"
"28.95000","2.41266","12901.83691"
"29.00000","2.41688","12930.67676"
"29.05000","2.42100","12957.74707"
"29.10000","2.42522","12984.42676"
"29.15000","2.42944","13011.36621"
"29.20000","2.43347","13039.80371"
"29.25000","2.43768","13067.74805"
"29.30000","2.44181","13095.13281"
"29.35000","2.44593","13123.08008"
"29.40000","2.45015","13150.57910"
"29.45000","2.45436","13178.69434"
"29.50000","2.45849","13206.67578"
"29.55000","2.46261","13234.51367"
"29.60000","2.46683","13261.77734"
"29.65000","2.47095","13289.05078"
"29.70000","2.47517","13316.79199"
"29.75000","2.47938","13344.89746"
"29.80000","2.48351","13372.02637"
"29.85000","2.48763","13400.00879"
"29.90000","2.49185","13428.90430"
"29.95000","2.49606","13457.81250"
"30.00000","2.50019","13485.31543"
"30.05000","2.50431","13512.51855"
"30.10000","2.50853","13540.18555"
"30.15000","2.51274","13566.22559"
"30.20000","2.51687","13594.50684"
"30.25000","2.52108","13622.14355"
"30.30000","2.52511","13649.27930"
"30.35000","2.52923","13677.34180"
"30.40000","2.53345","13705.55566"
"30.45000","2.53767","13734.24512"
"30.50000","2.54179","13761.94336"
"30.55000","2.54601","13789.04004"
"30.60000","2.55013","13816.66406"
"30.65000","2.55435","13844.33496"
"30.70000","2.55847","13871.61133"
"30.75000","2.56269","13898.47070"
"30.80000","2.56690","13925.78809"
"30.85000","2.57103","13953.72754"
"30.90000","2.57524","13981.30469"
"30.95000","2.57937","14008.82617"
"31.00000","2.58358","14037.74609"
"31.05000","2.58771","14066.56250"
"31.10000","2.59192","14094.25391"
"31.15000","2.59605","14121.34961"
"31.20000","2.60026","14148.52637"
"31.25000","2.60439","14175.72070"
"31.30000","2.60860","14203.03418"
"31.35000","2.61273","14232.16797"
"31.40000","2.61685","14260.69629"
"31.45000","2.62107","14288.15918"
"31.50000","2.62519","14315.40723"
"31.55000","2.62931","14342.53027"
"31.60000","2.63353","14370.89453"
"31.65000","2.63765","14398.05664"
"31.70000","2.64178","14425.02246"
"31.75000","2.64599","14451.91992"
"31.80000","2.65021","14478.96094"
"31.85000","2.65433","14506.02832"
"31.90000","2.65846","14534.86816"
"31.95000","2.66267","14563.60840"
"32.00000","2.66680","14590.69824"
"32.05000","2.67101","14617.61035"
"32.10000","2.67523","14645.23535"
"32.15000","2.67935","14671.57031"
"32.20000","2.68348","14698.54688"
"32.25000","2.68769","14725.93359"
"32.30000","2.69182","14752.18262"
"32.35000","2.69594","14779.29395"
"32.40000","2.70016","14807.81152"
"32.45000","2.70437","14835.32520"
"32.50000","2.70849","14862.54004"
"32.55000","2.71262","14890.23828"
"32.60000","2.71683","14918.05273"
"32.65000","2.72105","14945.11523"
"32.70000","2.72508","14972.10840"
"32.75000","2.72939","14998.70020"
"32.80000","2.73351","15025.12988"
"32.85000","2.73764","15051.67188"
"32.90000","2.74185","15079.96777"
"32.95000","2.74607","15110.23633"
"33.00000","2.75019","15137.36523"
"33.05000","2.75432","15164.97754"
"33.10000","2.75853","15191.58496"
"33.15000","2.76275","15218.03613"
"33.20000","2.76687","15245.07520"
"33.25000","2.77100","15271.63086"
"33.30000","2.77521","15297.71973"
"33.35000","2.77934","15323.02637"
"33.40000","2.78346","15350.13574"
"33.45000","2.78768","15376.90430"
"33.50000","2.79180","15403.51367"
"33.55000","2.79592","15430.19434"
"33.60000","2.80014","15457.20410"
"33.65000","2.80436","15483.13770"
"33.70000","2.80848","15509.03320"
"33.75000","2.81260","15534.92578"
"33.80000","2.81682","15560.89355"
"33.85000","2.82094","15585.37793"
"33.90000","2.82516","15612.51172"
"33.95000","2.82938","15640.44238"
"34.00000","2.83350","15665.20508"
"34.05000","2.83762","15689.76660"
"34.10000","2.84184","15716.29492"
"34.15000","2.84606","15741.70117"
"34.20000","2.85018","15767.10059"
"34.25000","2.85430","15793.14746"
"34.30000","2.85852","15818.48145"
"34.35000","2.86264","15842.77930"
"34.40000","2.86677","15868.11719"
"34.45000","2.87098","15893.85254"
"34.50000","2.87520","15919.10156"
"34.55000","2.87923","15944.04688"
"34.60000","2.88345","15969.65918"
"34.65000","2.88766","15994.19824"
"34.70000","2.89178","16018.66309"
"34.75000","2.89600","16043.48438"
"34.80000","2.90022","16067.83105"
"34.85000","2.90444","16091.13672"
"34.90000","2.90856","16115.83984"
"34.95000","2.91278","16140.54102"
"35.00000","2.91690","16163.18262"
"35.05000","2.92102","16188.49512"
"35.10000","2.92524","16213.65137"
"35.15000","2.92946","16236.84277"
"35.20000","2.93358","16260.03223"
"35.25000","2.93770","16282.42871"
"35.30000","2.94192","16305.29883"
"35.35000","2.94613","16328.30469"
"35.40000","2.95016","16353.38672"
"35.45000","2.95438","16374.06152"
"35.50000","2.95860","16394.88086"
"35.55000","2.96272","16416.36914"
"35.60000","2.96684","16438.22461"
"35.65000","2.97106","16459.04688"
"35.70000","2.97518","16479.81836"
"35.75000","2.97931","16500.45898"
"35.80000","2.98352","16521.26758"
"35.85000","2.98765","16540.97852"
"35.90000","2.99186","16562.14062"
"35.95000","2.99599","16582.38086"
"36.00000","3.00020","16600.18359"
"36.05000","3.00433","16617.89844"
"36.10000","3.00845","16637.53516"
"36.15000","3.01267","16656.82031"
"36.20000","3.01688","16673.84375"
"36.25000","3.02091","16691.73828"
"36.30000","3.02513","16709.97266"
"36.35000","3.02935","16726.76562"
"36.40000","3.03347","16744.59375"
"36.45000","3.03769","16762.86523"
"36.50000","3.04181","16778.99609"
"36.55000","3.04593","16795.15820"
"36.60000","3.05015","16812.09375"
"36.65000","3.05437","16827.96094"
"36.70000","3.05849","16842.29688"
"36.75000","3.06261","16857.83008"
"36.80000","3.06683","16873.21094"
"36.85000","3.07105","16887.68359"
"36.90000","3.07517","16902.13477"
"36.95000","3.07939","16918.91602"
"37.00000","3.08351","16933.85742"
"37.05000","3.08773","16946.51172"
"37.10000","3.09185","16959.85742"
"37.15000","3.09597","16972.98438"
"37.20000","3.10019","16985.41406"
"37.25000","3.10431","16997.90039"
"37.30000","3.10843","17010.77930"
"37.35000","3.11265","17023.39062"
"37.40000","3.11687","17034.52539"
"37.45000","3.12090","17046.60938"
"37.50000","3.12511","17058.01758"
"37.55000","3.12933","17069.71875"
"37.60000","3.13345","17081.37305"
"37.65000","3.13767","17092.76367"
"37.70000","3.14189","17103.15039"
"37.75000","3.14592","17114.00586"
"37.80000","3.15013","17125.24805"
"37.85000","3.15435","17136.80859"
"37.90000","3.15847","17148.65430"
"37.95000","3.16269","17159.61914"
"38.00000","3.16681","17168.91016"
"38.05000","3.17103","17177.49023"
"38.10000","3.17515","17187.22266"
"38.15000","3.17937","17197.02148"
"38.20000","3.18349","17206.34766"
"38.25000","3.18762","17216.15625"
"38.30000","3.19183","17226.11523"
"38.35000","3.19605","17235.23242"
"38.40000","3.20017","17243.60938"
"38.45000","3.20430","17253.75000"
"38.50000","3.20851","17262.76367"
"38.55000","3.21264","17271.17969"
"38.60000","3.21685","17280.59961"
"38.65000","3.22098","17288.08398"
"38.70000","3.22519","17295.11328"
"38.75000","3.22932","17303.28320"
