Specimen properties : Length,"100.00000",mm
Specimen properties : Thickness,"1.00000",mm
Specimen properties : Width,"10.00000",mm
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"37.75000","3.14601","14161.56934"
"37.80000","3.15013","14165.84668"
"37.85000","3.15435","14167.69922"
"37.90000","3.15847","14169.77637"
"37.95000","3.16269","14172.25000"
"38.00000","3.16681","14174.54297"
"38.05000","3.17103","14178.30176"
"38.10000","3.17525","14181.06250"
"38.15000","3.17937","14183.98145"
"38.20000","3.18359","14188.00195"
"38.25000","3.18771","14190.29395"
"38.30000","3.19183","14192.80762"
"38.35000","3.19605","14195.81934"
"38.40000","3.20027","14198.85156"
"38.45000","3.20439","14201.10156"
"38.50000","3.20851","14204.49316"
"38.55000","3.21273","14207.64648"
"38.60000","3.21685","14208.92969"
"38.65000","3.22098","14212.27637"
"38.70000","3.22519","14215.88477"
"38.75000","3.22941","14218.37793"
"38.80000","3.23353","14220.55078"
"38.85000","3.23766","14223.21094"
"38.90000","3.24187","14227.26660"
"38.95000","3.24600","14230.14551"
"39.00000","3.25012","14233.63574"
"39.05000","3.25434","14235.45898"
"39.10000","3.25855","14237.19629"
"39.15000","3.26268","14239.55664"
"39.20000","3.26689","14243.30957"
"39.25000","3.27102","14246.00293"
"39.30000","3.27514","14249.72070"
"39.35000","3.27936","14254.65332"
"39.40000","3.28348","14258.93164"
"39.45000","3.28760","14259.45605"
"39.50000","3.29172","14260.96875"
"39.55000","3.29594","14263.63477"
"39.60000","3.30016","14266.01367"
"39.65000","3.30428","14268.16406"
"39.70000","3.30840","14270.98828"
"39.75000","3.31271","14273.75195"
"39.80000","3.31684","14276.38965"
"39.85000","3.32096","14278.43848"
"39.90000","3.32518","14281.35742"
"39.95000","3.32939","14284.27441"
"40.00000","3.33352","14286.74414"
"40.05000","3.33764","14289.89648"
"40.10000","3.34195","14292.43066"
"40.15000","3.34607","14293.98926"
"40.20000","3.35020","14297.23926"
"40.25000","3.35441","14299.96973"
"40.30000","3.35854","14302.22852"
"40.35000","3.36266","14304.74707"
"40.40000","3.36688","14307.85059"
"40.45000","3.37109","14310.31250"
"40.50000","3.37522","14312.63672"
"40.55000","3.37934","14316.18750"
"40.60000","3.38356","14318.53613"
"40.65000","3.38768","14319.81738"
"40.70000","3.39180","14322.40332"
"40.75000","3.39602","14324.45898"
"40.80000","3.40024","14326.76660"
"40.85000","3.40427","14329.24316"
"40.90000","3.40848","14332.78809"
"40.95000","3.41270","14336.19141"
"41.00000","3.41682","14338.07617"
"41.05000","3.42095","14340.58398"
"41.10000","3.42516","14342.77441"
"41.15000","3.42938","14345.09570"
"41.20000","3.43350","14348.06836"
"41.25000","3.43772","14350.74219"
"41.30000","3.44184","14352.83105"
"41.35000","3.44597","14355.32129"
"41.40000","3.45018","14359.07910"
"41.45000","3.45431","14361.90039"
"41.50000","3.45852","14365.42871"
"41.55000","3.46255","14367.72461"
"41.60000","3.46686","14369.29590"
"41.65000","3.47099","14370.84180"
"41.70000","3.47511","14373.03320"
"41.75000","3.47933","14375.27051"
"41.80000","3.48354","14377.64062"
"41.85000","3.48767","14380.62891"
"41.90000","3.49188","14382.68262"
"41.95000","3.49610","14385.28125"
"42.00000","3.50022","14386.34863"
"42.05000","3.50434","14389.21680"
"42.10000","3.50856","14392.41016"
"42.15000","3.51278","14394.58887"
"42.20000","3.51690","14396.63281"
"42.25000","3.52102","14399.01465"
"42.30000","3.52524","14400.17090"
"42.35000","3.52936","14402.69629"
"42.40000","3.53349","14406.16504"
"42.45000","3.53770","14408.33984"
"42.50000","3.54183","14411.02637"
"42.55000","3.54595","14413.34473"
"42.60000","3.55017","14416.45605"
"42.65000","3.55438","14418.19629"
"42.70000","3.55851","14420.06934"
"42.75000","3.56263","14421.96387"
"42.80000","3.56685","14423.54785"
"42.85000","3.57097","14425.01953"
"42.90000","3.57509","14428.85742"
"42.95000","3.57931","14433.14844"
"43.00000","3.58353","14434.09961"
"43.05000","3.58765","14436.34668"
"43.10000","3.59187","14439.00586"
"43.15000","3.59599","14440.86426"
"43.20000","3.60011","14443.30078"
"43.25000","3.60433","14446.17090"
"43.30000","3.60845","14447.99023"
"43.35000","3.61267","14449.44629"
"43.40000","3.61679","14454.92969"
"43.45000","3.62101","14459.00098"
"43.50000","3.62513","14459.57227"
"43.55000","3.62926","14460.49805"
"43.60000","3.63347","14463.50977"
"43.65000","3.63769","14466.03516"
"43.70000","3.64181","14466.37109"
"43.75000","3.64594","14468.94824"
"43.80000","3.65025","14471.63867"
"43.85000","3.65437","14472.11914"
"43.90000","3.65849","14473.60059"
"43.95000","3.66271","14477.33301"
"44.00000","3.66693","14479.10645"
"44.05000","3.67105","14481.50391"
"44.10000","3.67517","14484.98633"
"44.15000","3.67939","14486.94922"
"44.20000","3.68351","14488.28906"
"44.25000","3.68763","14491.35547"
"44.30000","3.69185","14493.40918"
"44.35000","3.69607","14495.05371"
"44.40000","3.70019","14496.44824"
"44.45000","3.70431","14499.40820"
"44.50000","3.70853","14501.24219"
"44.55000","3.71265","14504.37891"
"44.60000","3.71678","14506.75879"
"44.65000","3.72099","14508.58887"
"44.70000","3.72512","14510.19043"
"44.75000","3.72933","14512.16797"
"44.80000","3.73346","14514.21094"
"44.85000","3.73767","14514.93848"
"44.90000","3.74180","14518.35449"
"44.95000","3.74601","14521.53516"
"45.00000","3.75014","14522.87988"
"45.05000","3.75435","14524.23145"
"45.10000","3.75848","14527.03516"
"45.15000","3.76269","14529.10742"
"45.20000","3.76682","14531.12793"
"45.25000","3.77094","14533.68262"
"45.30000","3.77516","14536.16797"
"45.35000","3.77937","14537.78125"
"45.40000","3.78350","14540.25684"
"45.45000","3.78771","14542.71191"
"45.50000","3.79193","14544.40918"
"45.55000","3.79605","14547.35547"
"45.60000","3.80018","14550.27344"
"45.65000","3.80439","14551.99121"
"45.70000","3.80861","14553.02051"
"45.75000","3.81273","14555.16797"
"45.80000","3.81686","14557.24121"
"45.85000","3.82107","14558.91992"
"45.90000","3.82520","14562.23535"
"45.95000","3.82941","14563.78418"
"46.00000","3.83354","14564.04883"
"46.05000","3.83766","14565.44727"
"46.10000","3.84178","14568.81641"
"46.15000","3.84609","14571.66699"
"46.20000","3.85022","14573.03613"
"46.25000","3.85434","14574.43945"
"46.30000","3.85846","14576.91309"
"46.35000","3.86268","14578.86230"
"46.40000","3.86680","14581.60254"
"46.45000","3.87102","14583.84668"
"46.50000","3.87514","14585.71680"
"46.55000","3.87936","14586.37988"
"46.60000","3.88348","14589.39160"
"46.65000","3.88770","14591.81445"
"46.70000","3.89182","14593.40039"
"46.75000","3.89594","14594.88867"
"46.80000","3.90016","14597.05566"
"46.85000","3.90438","14598.48535"
"46.90000","3.90850","14601.10352"
"46.95000","3.91262","14604.18555"
"47.00000","3.91684","14606.29590"
"47.05000","3.92096","14606.45898"
"47.10000","3.92518","14609.44824"
"47.15000","3.92940","14612.04785"
"47.20000","3.93352","14612.82324"
"47.25000","3.93764","14615.39551"
"47.30000","3.94186","14617.88965"
"47.35000","3.94598","14619.58594"
"47.40000","3.95011","14622.34570"
"47.45000","3.95432","14626.28516"
"47.50000","3.95854","14629.97461"
"47.55000","3.96266","14628.75000"
"47.60000","3.96679","14630.03320"
"47.65000","3.97100","14631.84668"
"47.70000","3.97522","14634.08301"
"47.75000","3.97934","14635.59570"
"47.80000","3.98347","14637.31055"
"47.85000","3.98768","14638.54199"
"47.90000","3.99181","14640.57910"
"47.95000","3.99602","14642.87012"
"48.00000","4.00024","14644.31152"
"48.05000","4.00436","14646.04883"
"48.10000","4.00849","14648.35840"
"48.15000","4.01270","14650.27441"
"48.20000","4.01683","14651.93359"
"48.25000","4.02095","14653.80762"
"48.30000","4.02507","14656.79395"
"48.35000","4.02929","14658.57812"
"48.40000","4.03351","14660.51953"
"48.45000","4.03763","14662.58887"
"48.50000","4.04175","14664.72852"
"48.55000","4.04597","14666.81934"
"48.60000","4.05009","14668.77930"
"48.65000","4.05431","14670.34375"
"48.70000","4.05853","14670.80859"
"48.75000","4.06265","14672.49219"
"48.80000","4.06677","14674.63672"
"48.85000","4.07108","14676.65332"
"48.90000","4.07520","14678.94629"
"48.95000","4.07933","14682.08008"
"49.00000","4.08354","14683.33008"
"49.05000","4.08767","14684.66699"
"49.10000","4.09189","14686.66602"
"49.15000","4.09610","14688.39941"
"49.20000","4.10022","14689.24414"
"49.25000","4.10435","14691.62988"
"49.30000","4.10847","14694.69922"
"49.35000","4.11269","14696.83203"
"49.40000","4.11681","14697.48633"
"49.45000","4.12093","14700.50488"
"49.50000","4.12515","14703.82227"
"49.55000","4.12937","14706.79492"
"49.60000","4.13349","14708.45020"
"49.65000","4.13761","14709.02441"
"49.70000","4.14183","14708.57129"
"49.75000","4.14605","14710.48633"
"49.80000","4.15017","14712.81152"
"49.85000","4.15439","14715.25586"
"49.90000","4.15851","14717.06348"
"49.95000","4.16273","14720.27930"
"50.00000","4.16694","14721.10449"
"50.05000","4.17116","14721.83594"
"50.10000","4.17528","14723.52148"
"50.15000","4.17941","14725.22656"
"50.20000","4.18362","14727.03809"
"50.25000","4.18775","14728.49512"
"50.30000","4.19187","14730.43555"
"50.35000","4.19609","14733.53516"
"50.40000","4.20021","14734.82520"
"50.45000","4.20433","14736.76758"
"50.50000","4.20855","14739.41992"
"50.55000","4.21267","14741.25195"
"50.60000","4.21680","14742.73926"
"50.65000","4.22101","14744.51172"
"50.70000","4.22523","14746.02344"
"50.75000","4.22935","14746.55566"
"50.80000","4.23348","14747.63770"
"50.85000","4.23769","14749.61621"
"50.90000","4.24182","14753.13770"
"50.95000","4.24594","14755.09082"
"51.00000","4.25025","14756.77539"
"51.05000","4.25437","14758.33105"
"51.10000","4.25850","14760.28223"
"51.15000","4.26271","14762.95703"
"51.20000","4.26684","14763.50293"
"51.25000","4.27096","14765.55469"
"51.30000","4.27508","14767.36328"
"51.35000","4.27930","14769.42871"
"51.40000","4.28342","14771.05762"
"51.45000","4.28754","14773.68945"
"51.50000","4.29176","14777.09863"
"51.55000","4.29598","14780.97168"
"51.60000","4.30010","14781.02051"
"51.65000","4.30422","14781.73535"
"51.70000","4.30853","14782.67871"
"51.75000","4.31266","14784.12305"
"51.80000","4.31678","14785.06055"
"51.85000","4.32100","14786.46680"
"51.90000","4.32521","14788.66895"
"51.95000","4.32934","14790.14941"
"52.00000","4.33355","14792.21777"
"52.05000","4.33777","14793.82227"
"52.10000","4.34189","14795.63965"
"52.15000","4.34602","14798.13770"
"52.20000","4.35023","14799.53125"
"52.25000","4.35436","14799.97754"
"52.30000","4.35848","14802.22168"
"52.35000","4.36270","14804.52539"
"52.40000","4.36691","14805.98438"
"52.45000","4.37104","14807.42578"
"52.50000","4.37516","14809.68848"
"52.55000","4.37938","14811.43848"
"52.60000","4.38350","14813.89355"
"52.65000","4.38762","14815.16699"
"52.70000","4.39184","14817.25391"
"52.75000","4.39596","14817.61523"
"52.80000","4.40009","14818.40430"
"52.85000","4.40430","14820.86133"
"52.90000","4.40852","14823.49219"
"52.95000","4.41264","14824.75684"
"53.00000","4.41677","14826.09766"
"53.05000","4.42098","14828.18750"
"53.10000","4.42520","14830.70898"
"53.15000","4.42932","14832.78906"
"53.20000","4.43354","14834.41016"
"53.25000","4.43766","14835.31738"
"53.30000","4.44179","14837.13965"
"53.35000","4.44600","14839.29004"
"53.40000","4.45013","14841.01367"
"53.45000","4.45434","14841.44824"
"53.50000","4.45847","14843.59082"
"53.55000","4.46268","14846.21289"
"53.60000","4.46680","14849.62891"
"53.65000","4.47102","14850.70410"
"53.70000","4.47514","14851.83496"
"53.75000","4.47936","14851.87305"
"53.80000","4.48348","14852.95703"
"53.85000","4.48770","14855.29590"
"53.90000","4.49192","14856.84180"
"53.95000","4.49604","14859.56055"
"54.00000","4.50016","14861.64160"
"54.05000","4.50438","14861.68945"
"54.10000","4.50850","14862.92188"
"54.15000","4.51272","14864.66504"
"54.20000","4.51684","14866.75586"
"54.25000","4.52106","14868.78125"
"54.30000","4.52518","14869.71387"
"54.35000","4.52931","14871.95020"
"54.40000","4.53352","14873.48828"
"54.45000","4.53765","14874.97949"
"54.50000","4.54186","14876.68164"
"54.55000","4.54599","14878.35840"
"54.60000","4.55020","14880.44434"
"54.65000","4.55433","14881.72852"
"54.70000","4.55845","14883.26758"
"54.75000","4.56267","14884.86426"
"54.80000","4.56679","14884.86230"
"54.85000","4.57091","14887.71875"
"54.90000","4.57513","14890.14453"
"54.95000","4.57935","14890.80664"
"55.00000","4.58347","14891.47949"
"55.05000","4.58769","14893.59473"
"55.10000","4.59190","14895.64648"
"55.15000","4.59603","14897.54492"
"55.20000","4.60015","14899.67969"
"55.25000","4.60437","14901.93750"
"55.30000","4.60849","14903.04492"
"55.35000","4.61261","14905.00879"
"55.40000","4.61683","14907.21289"
"55.45000","4.62095","14908.13184"
"55.50000","4.62508","14909.97266"
"55.55000","4.62939","14914.13965"
"55.60000","4.63351","14916.54785"
"55.65000","4.63763","14915.60938"
"55.70000","4.64185","14916.69531"
"55.75000","4.64607","14918.32617"
"55.80000","4.65019","14919.21387"
"55.85000","4.65431","14920.69043"
"55.90000","4.65853","14922.69824"
"55.95000","4.66275","14924.00879"
"56.00000","4.66687","14924.86133"
"56.05000","4.67109","14927.26172"
"56.10000","4.67521","14928.09766"
"56.15000","4.67943","14930.08984"
"56.20000","4.68355","14931.86816"
"56.25000","4.68777","14933.86816"
"56.30000","4.69189","14934.45508"
"56.35000","4.69601","14936.18164"
"56.40000","4.70023","14939.17676"
"56.45000","4.70435","14940.33301"
"56.50000","4.70847","14942.26855"
"56.55000","4.71260","14943.84961"
"56.60000","4.71691","14944.98828"
"56.65000","4.72103","14946.05371"
"56.70000","4.72515","14947.59277"
"56.75000","4.72937","14948.73633"
"56.80000","4.73349","14949.26367"
"56.85000","4.73762","14951.99023"
"56.90000","4.74183","14955.02441"
"56.95000","4.74605","14955.77441"
"57.00000","4.75008","14955.31543"
"57.05000","4.75430","14958.68848"
"57.10000","4.75851","14959.87891"
"57.15000","4.76264","14961.15430"
"57.20000","4.76685","14964.22168"
"57.25000","4.77107","14965.80078"
"57.30000","4.77519","14967.11719"
"57.35000","4.77932","14968.73242"
"57.40000","4.78353","14970.12793"
"57.45000","4.78775","14972.07715"
"57.50000","4.79187","14972.98145"
"57.55000","4.79609","14975.15039"
"57.60000","4.80031","14976.97852"
"57.65000","4.80443","14978.98828"
"57.70000","4.80855","14980.03027"
"57.75000","4.81277","14981.11523"
"57.80000","4.81689","14981.09082"
"57.85000","4.82102","14983.05371"
"57.90000","4.82514","14986.17871"
"57.95000","4.82936","14987.29883"
"58.00000","4.83357","14989.83691"
"58.05000","4.83770","14991.94824"
"58.10000","4.84191","14992.34570"
"58.15000","4.84604","14992.44531"
"58.20000","4.85016","14992.58008"
"58.25000","4.85438","14994.87305"
"58.30000","4.85850","14997.19043"
"58.35000","4.86262","14998.82520"
"58.40000","4.86684","15000.57910"
"58.45000","4.87106","15002.08398"
"58.50000","4.87518","15003.43848"
"58.55000","4.87930","15005.62402"
"58.60000","4.88352","15007.31836"
"58.65000","4.88773","15007.52246"
"58.70000","4.89176","15008.30762"
"58.75000","4.89607","15009.67871"
"58.80000","4.90020","15010.93848"
"58.85000","4.90432","15013.39648"
"58.90000","4.90844","15016.20996"
"58.95000","4.91275","15017.21289"
"59.00000","4.91688","15017.69141"
"59.05000","4.92100","15021.06641"
"59.10000","4.92522","15022.36621"
"59.15000","4.92934","15023.58008"
"59.20000","4.93346","15025.46680"
"59.25000","4.93768","15027.16406"
"59.30000","4.94180","15027.97949"
"59.35000","4.94602","15030.10645"
"59.40000","4.95014","15032.02051"
"59.45000","4.95427","15033.06445"
"59.50000","4.95848","15034.87109"
"59.55000","4.96261","15037.31738"
"59.60000","4.96682","15041.68945"
"59.65000","4.97104","15042.59375"
"59.70000","4.97516","15041.40918"
"59.75000","4.97938","15042.73145"
"59.80000","4.98360","15042.49121"
"59.85000","4.98763","15043.85449"
"59.90000","4.99184","15046.40723"
"59.95000","4.99606","15047.00781"
"60.00000","5.00018","15048.50879"
"60.05000","5.00431","15050.61133"
"60.10000","5.00852","15052.07617"
"60.15000","5.01274","15052.77344"
"60.20000","5.01677","15053.98145"
"60.25000","5.02099","15055.85059"
"60.30000","5.02520","15057.18848"
"60.35000","5.02933","15057.99316"
"60.40000","5.03345","15061.03711"
"60.45000","5.03767","15062.73145"
"60.50000","5.04179","15064.28418"
"60.55000","5.04591","15066.30469"
"60.60000","5.05013","15068.05566"
"60.65000","5.05435","15068.33008"
"60.70000","5.05847","15069.24512"
"60.75000","5.06269","15070.10156"
"60.80000","5.06681","15072.05859"
"60.85000","5.07102","15073.01172"
"60.90000","5.07515","15075.97852"
"60.95000","5.07936","15077.22266"
"61.00000","5.08349","15077.48828"
"61.05000","5.08770","15079.46875"
"61.10000","5.09183","15081.56055"
"61.15000","5.09605","15083.43555"
"61.20000","5.10017","15084.70605"
"61.25000","5.10429","15086.54395"
"61.30000","5.10851","15087.83203"
"61.35000","5.11263","15088.36133"
"61.40000","5.11675","15090.49805"
"61.45000","5.12097","15092.39648"
"61.50000","5.12519","15093.58984"
"61.55000","5.12931","15095.46191"
"61.60000","5.13353","15097.07715"
"61.65000","5.13774","15098.61523"
"61.70000","5.14187","15101.49512"
"61.75000","5.14599","15102.73633"
"61.80000","5.15021","15103.07227"
"61.85000","5.15442","15103.26855"
"61.90000","5.15855","15104.35352"
"61.95000","5.16276","15105.45898"
"62.00000","5.16689","15107.03418"
"62.05000","5.17110","15109.97754"
"62.10000","5.17523","15112.13770"
"62.15000","5.17944","15111.47363"
"62.20000","5.18357","15111.85059"
"62.25000","5.18769","15113.65625"
"62.30000","5.19191","15114.87109"
"62.35000","5.19603","15116.66797"
"62.40000","5.20015","15117.96289"
"62.45000","5.20437","15119.46191"
"62.50000","5.20849","15120.68066"
"62.55000","5.21262","15122.60840"
"62.60000","5.21683","15125.23633"
"62.65000","5.22105","15126.08105"
"62.70000","5.22517","15126.79492"
"62.75000","5.22930","15127.53320"
"62.80000","5.23351","15130.66406"
"62.85000","5.23764","15132.04395"
"62.90000","5.24176","15133.16895"
"62.95000","5.24607","15133.57422"
"63.00000","5.25019","15134.09277"
"63.05000","5.25432","15135.98438"
"63.10000","5.25853","15138.81543"
"63.15000","5.26266","15140.41699"
"63.20000","5.26687","15141.58984"
"63.25000","5.27090","15144.02441"
"63.30000","5.27512","15145.82520"
"63.35000","5.27924","15146.25391"
"63.40000","5.28346","15147.82324"
"63.45000","5.28758","15149.50391"
"63.50000","5.29180","15150.53516"
"63.55000","5.29592","15152.27441"
"63.60000","5.30014","15154.36914"
"63.65000","5.30435","15157.73047"
"63.70000","5.30857","15159.95605"
"63.75000","5.31260","15158.44043"
"63.80000","5.31691","15159.09570"
"63.85000","5.32103","15160.68457"
"63.90000","5.32516","15160.94531"
"63.95000","5.32937","15162.85840"
"64.00000","5.33359","15162.99414"
"64.05000","5.33771","15163.14746"
"64.10000","5.34184","15165.68652"
"64.15000","5.34605","15167.36035"
"64.20000","5.35027","15168.12891"
"64.25000","5.35439","15170.37891"
"64.30000","5.35861","15172.35742"
"64.35000","5.36273","15173.55566"
"64.40000","5.36686","15174.32910"
"64.45000","5.37098","15176.25293"
"64.50000","5.37520","15178.31250"
"64.55000","5.37932","15179.53418"
"64.60000","5.38344","15181.08887"
"64.65000","5.38766","15182.40234"
"64.70000","5.39178","15182.99316"
"64.75000","5.39600","15182.92773"
"64.80000","5.40012","15185.78809"
"64.85000","5.40434","15188.09082"
"64.90000","5.40846","15188.25781"
"64.95000","5.41259","15190.19434"
"65.00000","5.41690","15190.72070"
"65.05000","5.42102","15191.30762"
"65.10000","5.42514","15192.26465"
"65.15000","5.42936","15195.23828"
"65.20000","5.43348","15197.12207"
"65.25000","5.43760","15198.99023"
"65.30000","5.44182","15200.73828"
"65.35000","5.44604","15201.78320"
"65.40000","5.45016","15202.61719"
"65.45000","5.45429","15204.77637"
"65.50000","5.45850","15206.43945"
"65.55000","5.46272","15207.37402"
"65.60000","5.46675","15208.06250"
"65.65000","5.47106","15208.42285"
"65.70000","5.47518","15210.54785"
"65.75000","5.47930","15213.06445"
"65.80000","5.48352","15214.90332"
"65.85000","5.48774","15216.01270"
"65.90000","5.49196","15215.68848"
"65.95000","5.49598","15217.42676"
"66.00000","5.50020","15218.40137"
"66.05000","5.50442","15219.39355"
"66.10000","5.50854","15221.86230"
"66.15000","5.51276","15222.24707"
"66.20000","5.51688","15222.96094"
"66.25000","5.52100","15223.30469"
"66.30000","5.52513","15224.74414"
"66.35000","5.52934","15226.55078"
"66.40000","5.53356","15228.25195"
"66.45000","5.53768","15230.14160"
"66.50000","5.54181","15232.93750"
"66.55000","5.54602","15234.63477"
"66.60000","5.55015","15232.48242"
"66.65000","5.55436","15231.92090"
"66.70000","5.55849","15234.34668"
"66.75000","5.56261","15235.79785"
"66.80000","5.56673","15238.30762"
"66.85000","5.57095","15239.75879"
"66.90000","5.57517","15240.27734"
"66.95000","5.57929","15243.25781"
"67.00000","5.58351","15246.17676"
"67.05000","5.58772","15245.45410"
"67.10000","5.59185","15249.13184"
"67.15000","5.59597","15254.10254"
"67.20000","5.60019","15249.95410"
"67.25000","5.60431","15245.89062"
"67.30000","5.60843","15250.17871"
"67.35000","5.61265","15256.75977"
"67.40000","5.61677","15260.04102"
"67.45000","5.62090","15257.50586"
"67.50000","5.62521","15255.12207"
"67.55000","5.62933","15261.80469"
"67.60000","5.63345","15265.22949"
"67.65000","5.63767","15262.70215"
"67.70000","5.64189","15266.33691"
"67.75000","5.64601","15268.18457"
"67.80000","5.65013","15268.54004"
"67.85000","5.65444","15269.81250"
"67.90000","5.65857","15269.25293"
"67.95000","5.66269","15270.65234"
"68.00000","5.66690","15273.89746"
"68.05000","5.67112","15272.65918"
"68.10000","5.67525","15272.17969"
"68.15000","5.67937","15275.60156"
"68.20000","5.68359","15277.83887"
"68.25000","5.68771","15277.41113"
"68.30000","5.69183","15277.88477"
"68.35000","5.69605","15280.63281"
"68.40000","5.70017","15283.17773"
"68.45000","5.70429","15283.71289"
"68.50000","5.70842","15283.63965"
"68.55000","5.71263","15286.28906"
"68.60000","5.71676","15288.83887"
"68.65000","5.72097","15289.49609"
"68.70000","5.72510","15289.73145"
"68.75000","5.72931","15290.75195"
"68.80000","5.73344","15293.55469"
"68.85000","5.73765","15296.45020"
"68.90000","5.74187","15295.94238"
"68.95000","5.74590","15295.49805"
"69.00000","5.75012","15299.56348"
"69.05000","5.75433","15300.79883"
"69.10000","5.75855","15300.62695"
"69.15000","5.76267","15302.17188"
"69.20000","5.76689","15304.69238"
"69.25000","5.77111","15305.47559"
"69.30000","5.77523","15306.35938"
"69.35000","5.77935","15307.57812"
"69.40000","5.78357","15309.58887"
"69.45000","5.78769","15310.58984"
"69.50000","5.79191","15311.86133"
"69.55000","5.79603","15312.88184"
"69.60000","5.80016","15314.68066"
"69.65000","5.80437","15316.32715"
"69.70000","5.80859","15316.96484"
"69.75000","5.81271","15318.73926"
"69.80000","5.81674","15321.06543"
"69.85000","5.82105","15323.33496"
"69.90000","5.82527","15323.26465"
"69.95000","5.82939","15323.46289"
"70.00000","5.83352","15326.38086"
"70.05000","5.83773","15326.52344"
"70.10000","5.84186","15326.95703"
"70.15000","5.84598","15329.92871"
"70.20000","5.85020","15331.98633"
"70.25000","5.85441","15330.66309"
"70.30000","5.85854","15331.07715"
"70.35000","5.86266","15332.19336"
"70.40000","5.86688","15332.96094"
"70.45000","5.87100","15335.34570"
"70.50000","5.87512","15337.21191"
"70.55000","5.87943","15338.62988"
"70.60000","5.88355","15339.20312"
"70.65000","5.88768","15340.09473"
"70.70000","5.89189","15341.83008"
"70.75000","5.89602","15342.27539"
"70.80000","5.90014","15344.37988"
"70.85000","5.90436","15346.92480"
"70.90000","5.90857","15346.93262"
"70.95000","5.91270","15347.51758"
"71.00000","5.91691","15349.57715"
"71.05000","5.92113","15350.92871"
"71.10000","5.92525","15351.44922"
"71.15000","5.92938","15353.77344"
"71.20000","5.93350","15356.28027"
"71.25000","5.93772","15356.91016"
"71.30000","5.94184","15358.24219"
"71.35000","5.94596","15360.16797"
"71.40000","5.95018","15361.28223"
"71.45000","5.95430","15362.15137"
"71.50000","5.95843","15364.19141"
"71.55000","5.96264","15364.97363"
"71.60000","5.96686","15365.72852"
"71.65000","5.97098","15367.95605"
"71.70000","5.97511","15369.50781"
"71.75000","5.97942","15374.13574"
"71.80000","5.98345","15373.93457"
"71.85000","5.98766","15374.45312"
"71.90000","5.99188","15374.60840"
"71.95000","5.99600","15374.28516"
"72.00000","6.00022","15376.41992"
"72.05000","6.00444","15377.23242"
"72.10000","6.00856","15377.22461"
"72.15000","6.01268","15378.43066"
"72.20000","6.01690","15379.81152"
"72.25000","6.02102","15380.98340"
"72.30000","6.02515","15382.04980"
"72.35000","6.02936","15384.01660"
"72.40000","6.03358","15385.35254"
"72.45000","6.03770","15386.38477"
"72.50000","6.04183","15387.24707"
"72.55000","6.04604","15389.20996"
"72.60000","6.05026","15390.25879"
"72.65000","6.05429","15391.06250"
"72.70000","6.05851","15392.58398"
"72.75000","6.06272","15393.47656"
"72.80000","6.06684","15395.39551"
"72.85000","6.07097","15396.94238"
"72.90000","6.07518","15398.46680"
"72.95000","6.07940","15398.67383"
"73.00000","6.08352","15398.92090"
"73.05000","6.08774","15401.43359"
"73.10000","6.09186","15401.96094"
"73.15000","6.09599","15404.11230"
"73.20000","6.10011","15405.45508"
"73.25000","6.10433","15406.84082"
"73.30000","6.10845","15408.79492"
"73.35000","6.11267","15410.39941"
"73.40000","6.11679","15411.79883"
"73.45000","6.12101","15412.11426"
"73.50000","6.12513","15414.12793"
"73.55000","6.12935","15415.07812"
"73.60000","6.13356","15415.70703"
"73.65000","6.13769","15416.99902"
"73.70000","6.14181","15418.26758"
"73.75000","6.14603","15419.65430"
"73.80000","6.15024","15421.13867"
"73.85000","6.15437","15423.64648"
"73.90000","6.15858","15425.61816"
"73.95000","6.16280","15426.14258"
"74.00000","6.16692","15425.83301"
"74.05000","6.17114","15426.38086"
"74.10000","6.17526","15426.75391"
"74.15000","6.17939","15428.54199"
"74.20000","6.18351","15431.59375"
"74.25000","6.18773","15433.12207"
"74.30000","6.19185","15433.08008"
"74.35000","6.19597","15434.15234"
"74.40000","6.20019","15435.15625"
"74.45000","6.20431","15436.15918"
"74.50000","6.20853","15437.74707"
"74.55000","6.21265","15438.56836"
"74.60000","6.21687","15438.70410"
"74.65000","6.22099","15439.34668"
"74.70000","6.22512","15441.14648"
"74.75000","6.22933","15443.41699"
"74.80000","6.23355","15445.22754"
"74.85000","6.23767","15446.53516"
"74.90000","6.24180","15447.90430"
"74.95000","6.24601","15448.13184"
"75.00000","6.25013","15449.20508"
"75.05000","6.25435","15450.68457"
"75.10000","6.25848","15451.24805"
"75.15000","6.26269","15452.06348"
"75.20000","6.26672","15454.65723"
"75.25000","6.27094","15456.54395"
"75.30000","6.27515","15457.83301"
"75.35000","6.27928","15459.29883"
"75.40000","6.28340","15460.72070"
"75.45000","6.28762","15461.27344"
"75.50000","6.29174","15464.02148"
"75.55000","6.29596","15466.00195"
"75.60000","6.30017","15466.26367"
"75.65000","6.30430","15465.78418"
"75.70000","6.30842","15466.62109"
"75.75000","6.31264","15468.57617"
"75.80000","6.31685","15474.17188"
"75.85000","6.32098","15473.56445"
"75.90000","6.32519","15473.47949"
"75.95000","6.32941","15474.17676"
"76.00000","6.33363","15475.47559"
"76.05000","6.33766","15476.02832"
"76.10000","6.34197","15475.67969"
"76.15000","6.34609","15475.52637"
"76.20000","6.35021","15476.62012"
"76.25000","6.35434","15479.82422"
"76.30000","6.35855","15480.47559"
