Specimen properties : Length,"100.00000",mm
Specimen properties : Thickness,"1.00000",mm
Specimen properties : Width,"10.00000",mm
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"20.45000","1.70424","15405.74316"
"20.50000","1.70846","15443.94238"
"20.55000","1.71258","15481.80762"
"20.60000","1.71670","15520.67090"
"20.65000","1.72092","15560.46191"
"20.70000","1.72504","15597.89062"
"20.75000","1.72917","15635.36035"
"20.80000","1.73348","15672.94727"
"20.85000","1.73760","15709.98438"
"20.90000","1.74172","15747.64746"
"20.95000","1.74585","15786.50488"
"21.00000","1.75006","15822.74121"
"21.05000","1.75419","15861.17578"
"21.10000","1.75831","15898.04590"
"21.15000","1.76253","15935.67871"
"21.20000","1.76665","15972.65430"
"21.25000","1.77077","16009.65234"
"21.30000","1.77499","16046.40039"
"21.35000","1.77921","16083.26465"
"21.40000","1.78333","16120.09277"
"21.45000","1.78755","16157.17676"
"21.50000","1.79176","16193.23633"
"21.55000","1.79589","16230.74219"
"21.60000","1.80001","16267.85840"
"21.65000","1.80423","16305.92676"
"21.70000","1.80844","16342.06152"
"21.75000","1.81247","16377.01367"
"21.80000","1.81669","16412.49414"
"21.85000","1.82091","16446.27148"
"21.90000","1.82503","16479.99805"
"21.95000","1.82915","16516.44336"
"22.00000","1.83337","16549.74805"
"22.05000","1.83749","16583.93945"
"22.10000","1.84162","16617.50000"
"22.15000","1.84583","16649.83398"
"22.20000","1.84996","16681.03711"
"22.25000","1.85417","16711.05859"
"22.30000","1.85830","16739.95312"
"22.35000","1.86261","16764.50781"
"22.40000","1.86673","16786.11719"
"22.45000","1.87085","16806.11914"
"22.50000","1.87507","16815.32422"
"22.55000","1.87919","16800.41797"
"22.60000","1.88341","16723.40430"
"22.65000","1.88763","16427.90430"
"22.70000","1.89184","16061.29883"
"22.75000","1.89606","15996.27930"
"22.80000","1.90018","15989.01465"
"22.85000","1.90440","15993.79004"
"22.90000","1.90852","16005.90625"
"22.95000","1.91265","16021.15039"
"23.00000","1.91677","16037.68945"
"23.05000","1.92098","16053.06445"
"23.10000","1.92511","16066.56445"
"23.15000","1.92923","16075.22656"
"23.20000","1.93345","16080.11133"
"23.25000","1.93757","16080.41211"
"23.30000","1.94169","16071.86816"
"23.35000","1.94591","16059.12109"
"23.40000","1.95003","16050.18848"
"23.45000","1.95425","16043.68555"
"23.50000","1.95837","16036.95898"
"23.55000","1.96259","16034.64941"
"23.60000","1.96671","16037.81836"
"23.65000","1.97093","16043.21289"
"23.70000","1.97505","16047.85156"
"23.75000","1.97927","16055.38086"
"23.80000","1.98339","16063.13477"
"23.85000","1.98761","16063.60547"
"23.90000","1.99173","16061.08105"
"23.95000","1.99586","16063.08984"
"24.00000","2.00007","16064.32227"
"24.05000","2.00420","16069.15039"
"24.10000","2.00832","16073.77832"
"24.15000","2.01244","16077.64844"
"24.20000","2.01666","16084.00488"
"24.25000","2.02088","16086.00879"
"24.30000","2.02500","16086.85547"
"24.35000","2.02922","16087.80664"
"24.40000","2.03334","16091.50586"
"24.45000","2.03756","16099.22656"
"24.50000","2.04177","16106.62305"
"24.55000","2.04590","16114.38281"
"24.60000","2.05011","16122.92090"
"24.65000","2.05424","16132.33203"
"24.70000","2.05845","16139.69824"
"24.75000","2.06267","16145.02637"
"24.80000","2.06670","16149.00098"
"24.85000","2.07101","16149.09473"
"24.90000","2.07513","16147.65820"
"24.95000","2.07926","16142.56543"
"25.00000","2.08338","16137.18750"
"25.05000","2.08759","16132.41895"
"25.10000","2.09172","16132.56348"
"25.15000","2.09584","16136.76270"
"25.20000","2.10006","16144.79590"
"25.25000","2.10418","16152.74219"
"25.30000","2.10830","16160.84863"
"25.35000","2.11252","16171.01855"
"25.40000","2.11674","16173.50391"
"25.45000","2.12086","16174.42676"
"25.50000","2.12508","16177.73438"
"25.55000","2.12929","16185.61719"
"25.60000","2.13342","16195.21387"
"25.65000","2.13763","16205.46094"
"25.70000","2.14185","16207.67969"
"25.75000","2.14597","16202.46582"
