Specimen properties : Length,"100.00000",mm
"10.25000","0.85432","6994.25732"
"10.30000","0.85845","7030.45557"
"10.35000","0.86257","7068.54297"
"10.40000","0.86669","7104.70898"
"10.45000","0.87091","7141.27588"
"10.50000","0.87503","7177.85205"
"10.55000","0.87925","7213.13525"
"10.60000","0.88337","7248.83838"
"10.65000","0.88749","7287.14551"
"10.70000","0.89171","7324.63086"
"10.75000","0.89593","7361.00586"
"10.80000","0.90005","7397.92139"
"10.85000","0.90417","7435.93213"
"10.90000","0.90839","7472.63232"
"10.95000","0.91261","7509.73584"
"11.00000","0.91673","7546.12402"
"11.05000","0.92085","7583.25732"
"11.10000","0.92507","7619.14404"
"11.15000","0.92929","7656.62646"
"11.20000","0.93341","7695.38281"
"11.25000","0.93763","7731.97852"
"11.30000","0.94175","7769.58105"
"11.35000","0.94587","7806.94482"
"11.40000","0.95009","7844.78613"
"11.45000","0.95421","7881.59277"
"11.50000","0.95834","7919.44482"
"11.55000","0.96255","7956.48779"
"11.60000","0.96677","7992.68262"
"11.65000","0.97089","8028.17578"
"11.70000","0.97502","8066.80029"
"11.75000","0.97923","8103.83398"
"11.80000","0.98336","8141.37012"
"11.85000","0.98748","8179.13037"
"11.90000","0.99170","8215.65039"
"11.95000","0.99582","8254.06348"
"12.00000","0.99994","8293.34668"
"12.05000","1.00416","8330.93262"
"12.10000","1.00838","8368.84473"
"12.15000","1.01259","8406.10547"
"12.20000","1.01672","8443.12305"
"12.25000","1.02093","8481.64844"
"12.30000","1.02506","8520.48438"
"12.35000","1.02918","8558.89062"
"12.40000","1.03340","8597.40234"
"12.45000","1.03752","8635.39844"
"12.50000","1.04164","8674.08691"
"12.55000","1.04586","8712.59473"
"12.60000","1.05008","8750.76660"
"12.65000","1.05420","8788.65723"
"12.70000","1.05832","8825.13379"
"12.75000","1.06254","8864.77930"
"12.80000","1.06676","8903.99902"
"12.85000","1.07088","8942.88281"
"12.90000","1.07510","8981.65723"
"12.95000","1.07931","9019.39844"
"13.00000","1.08344","9058.50195"
"13.05000","1.08756","9097.80371"
"13.10000","1.09178","9136.36914"
"13.15000","1.09590","9175.30176"
"13.20000","1.10002","9213.35254"
"13.25000","1.10424","9250.57617"
"13.30000","1.10836","9289.54590"
"13.35000","1.11258","9329.54883"
"13.40000","1.11670","9368.85840"
"13.45000","1.12092","9406.83789"
"13.50000","1.12504","9445.83496"
"13.55000","1.12916","9484.81152"
"13.60000","1.13338","9523.14551"
"13.65000","1.13750","9562.18848"
"13.70000","1.14163","9601.84766"
"13.75000","1.14584","9638.88965"
"13.80000","1.15006","9677.21289"
"13.85000","1.15418","9716.36133"
"13.90000","1.15831","9755.63867"
"13.95000","1.16252","9795.79883"
"14.00000","1.16674","9835.42090"
"14.05000","1.17086","9875.99316"
"14.10000","1.17517","9915.68848"
"14.15000","1.17930","9954.87109"
"14.20000","1.18342","9993.98242"
"14.25000","1.18764","10032.37402"
"14.30000","1.19185","10070.28516"
"14.35000","1.19598","10110.17383"
"14.40000","1.20010","10151.24902"
"14.45000","1.20432","10190.60645"
"14.50000","1.20853","10230.37402"
"14.55000","1.21256","10270.63965"
"14.60000","1.21687","10310.01172"
"14.65000","1.22100","10350.53320"
"14.70000","1.22512","10389.03320"
"14.75000","1.22924","10427.72070"
"14.80000","1.23346","10465.52148"
"14.85000","1.23758","10505.15430"
"14.90000","1.24171","10545.60840"
"14.95000","1.24592","10585.14648"
"15.00000","1.25005","10623.96289"
"15.05000","1.25417","10663.51172"
"15.10000","1.25839","10703.37988"
"15.15000","1.26260","10743.15918"
"15.20000","1.26673","10782.80664"
"15.25000","1.27085","10821.49707"
"15.30000","1.27507","10857.93457"
"15.35000","1.27919","10896.77441"
"15.40000","1.28331","10937.04980"
"15.45000","1.28753","10977.24414"
"15.50000","1.29175","11017.00488"
"15.55000","1.29587","11056.98242"
"15.60000","1.29999","11096.38477"
"15.65000","1.30421","11135.83105"
"15.70000","1.30833","11175.35059"
"15.75000","1.31255","11214.44043"
"15.80000","1.31676","11252.76074"
"15.85000","1.32089","11291.31348"
"15.90000","1.32501","11331.18848"
"15.95000","1.32923","11370.06543"
"16.00000","1.33344","11409.84570"
"16.05000","1.33757","11449.68555"
"16.10000","1.34178","11490.44824"
"16.15000","1.34591","11530.60840"
"16.20000","1.35003","11570.39355"
"16.25000","1.35415","11610.04980"
"16.30000","1.35837","11648.60156"
"16.35000","1.36259","11686.95020"
"16.40000","1.36671","11726.62793"
"16.45000","1.37083","11766.61523"
"16.50000","1.37505","11806.29004"
"16.55000","1.37917","11845.93848"
"16.60000","1.38339","11886.28809"
"16.65000","1.38761","11925.81934"
"16.70000","1.39173","11965.61816"
"16.75000","1.39585","12005.86523"
"16.80000","1.40007","12045.20020"
"16.85000","1.40419","12083.96973"
"16.90000","1.40841","12122.98633"
"16.95000","1.41263","12162.56738"
"17.00000","1.41675","12201.38477"
"17.05000","1.42087","12241.18164"
"17.10000","1.42509","12281.51270"
"17.15000","1.42931","12320.98730"
"17.20000","1.43334","12359.91406"
"17.25000","1.43755","12399.78809"
"17.30000","1.44177","12439.86914"
"17.35000","1.44589","12479.01465"
"17.40000","1.45002","12518.71777"
"17.45000","1.45423","12557.39160"
"17.50000","1.45836","12596.40430"
"17.55000","1.46248","12636.65430"
"17.60000","1.46670","12676.40723"
"17.65000","1.47091","12716.98340"
"17.70000","1.47504","12756.78418"
"17.75000","1.47916","12797.34570"
"17.80000","1.48338","12837.84375"
"17.85000","1.48750","12876.59277"
"17.90000","1.49171","12917.13965"
"17.95000","1.49593","12956.42871"
"18.00000","1.50005","12996.01758"
"18.05000","1.50418","13035.45117"
"18.10000","1.50839","13076.25781"
"18.15000","1.51261","13116.25195"
"18.20000","1.51673","13156.14160"
"18.25000","1.52086","13197.49512"
"18.30000","1.52507","13236.56250"
"18.35000","1.52920","13276.54883"
"18.40000","1.53332","13316.57910"
"18.45000","1.53754","13356.29785"
"18.50000","1.54175","13395.01758"
"18.55000","1.54588","13435.65332"
"18.60000","1.55000","13477.71582"
"18.65000","1.55422","13516.83887"
"18.70000","1.55843","13557.28613"
"18.75000","1.56256","13598.66309"
"18.80000","1.56677","13638.10938"
"18.85000","1.57090","13678.46875"
"18.90000","1.57511","13718.03906"
"18.95000","1.57924","13758.59961"
"19.00000","1.58345","13797.22852"
"19.05000","1.58758","13837.27637"
"19.10000","1.59179","13877.56934"
"19.15000","1.59592","13918.00684"
"19.20000","1.60013","13957.82520"
"19.25000","1.60416","13997.39941"
"19.30000","1.60838","14037.64648"
"19.35000","1.61260","14077.04785"
"19.40000","1.61672","14116.72266"
"19.45000","1.62084","14155.87695"
"19.50000","1.62506","14195.31738"
"19.55000","1.62918","14234.31445"
"19.60000","1.63331","14274.60645"
"19.65000","1.63752","14315.12402"
"19.70000","1.64174","14354.41113"
"19.75000","1.64586","14395.15527"
"19.80000","1.65008","14434.02637"
"19.85000","1.65420","14473.55273"
"19.90000","1.65833","14514.55469"
"19.95000","1.66254","14554.61133"
"20.00000","1.66676","14593.05762"
"20.05000","1.67088","14631.60645"
"20.10000","1.67510","14672.54297"
"20.15000","1.67932","14712.21582"
"20.20000","1.68334","14753.01270"
"20.25000","1.68747","14793.36426"
"20.30000","1.69168","14832.87695"
"20.35000","1.69590","14872.97070"
"20.40000","1.70002","14914.02246"
"20.45000","1.70415","14954.80859"
"20.50000","1.70836","14994.11328"
"20.55000","1.71249","15033.91406"
"20.60000","1.71670","15074.78809"
"20.65000","1.72092","15115.29395"
"20.70000","1.72514","15155.31836"
"20.75000","1.72917","15197.37695"
"20.80000","1.73338","15237.98535"
"20.85000","1.73760","15278.91016"
"20.90000","1.74172","15321.19531"
"20.95000","1.74594","15361.48633"
"21.00000","1.75016","15401.23535"
"21.05000","1.75428","15441.81543"
"21.10000","1.75840","15482.42090"
"21.15000","1.76262","15521.21191"
"21.20000","1.76674","15561.01562"
"21.25000","1.77087","15600.88672"
"21.30000","1.77508","15640.79395"
"21.35000","1.77930","15681.02051"
"21.40000","1.78342","15720.59277"
"21.45000","1.78755","15761.63574"
"21.50000","1.79176","15801.63965"
"21.55000","1.79589","15841.37500"
"21.60000","1.80001","15881.66016"
"21.65000","1.80423","15920.53809"
"21.70000","1.80835","15960.03223"
"21.75000","1.81247","16001.47656"
"21.80000","1.81669","16042.72852"
"21.85000","1.82091","16083.72949"
"21.90000","1.82503","16124.69238"
"21.95000","1.82925","16167.00488"
"22.00000","1.83346","16207.37793"
"22.05000","1.83759","16247.28613"
"22.10000","1.84180","16288.63770"
"22.15000","1.84593","16329.09473"
"22.20000","1.85005","16368.18945"
"22.25000","1.85427","16409.37891"
"22.30000","1.85839","16450.47656"
"22.35000","1.86261","16491.42578"
"22.40000","1.86673","16532.48438"
"22.45000","1.87085","16573.75977"
"22.50000","1.87507","16615.30078"
"22.55000","1.87919","16656.09570"
"22.60000","1.88331","16697.69336"
"22.65000","1.88753","16738.79688"
"22.70000","1.89175","16777.96680"
"22.75000","1.89587","16819.61523"
"22.80000","1.89999","16861.45898"
"22.85000","1.90421","16901.98438"
"22.90000","1.90843","16942.80859"
"22.95000","1.91255","16984.74414"
"23.00000","1.91677","17025.83789"
"23.05000","1.92098","17067.18750"
"23.10000","1.92511","17108.65625"
"23.15000","1.92923","17149.34180"
"23.20000","1.93345","17189.71289"
"23.25000","1.93766","17228.91992"
"23.30000","1.94179","17271.43359"
"23.35000","1.94591","17311.91602"
"23.40000","1.95013","17351.71094"
"23.45000","1.95425","17392.47852"
"23.50000","1.95837","17433.18359"
"23.55000","1.96259","17473.78516"
"23.60000","1.96671","17514.74219"
"23.65000","1.97084","17556.51172"
"23.70000","1.97505","17596.87305"
"23.75000","1.97918","17635.90234"
"23.80000","1.98330","17677.56250"
"23.85000","1.98752","17718.60742"
"23.90000","1.99173","17759.96094"
"23.95000","1.99586","17802.29297"
"24.00000","1.99998","17842.87695"
"24.05000","2.00420","17882.59570"
"24.10000","2.00841","17924.91602"
"24.15000","2.01254","17966.95508"
"24.20000","2.01675","18008.22266"
"24.25000","2.02088","18048.53320"
"24.30000","2.02500","18088.78320"
"24.35000","2.02922","18130.98633"
"24.40000","2.03334","18172.59766"
"24.45000","2.03756","18214.16211"
"24.50000","2.04168","18255.58789"
"24.55000","2.04590","18296.65039"
"24.60000","2.05002","18339.07227"
"24.65000","2.05414","18380.81250"
"24.70000","2.05845","18422.06445"
"24.75000","2.06258","18463.16602"
"24.80000","2.06670","18503.49219"
"24.85000","2.07092","18544.69336"
"24.90000","2.07513","18586.53516"
"24.95000","2.07926","18627.47266"
"25.00000","2.08338","18669.01758"
"25.05000","2.08759","18710.09766"
"25.10000","2.09181","18751.36523"
"25.15000","2.09593","18792.87305"
"25.20000","2.10006","18833.86523"
"25.25000","2.10427","18874.63086"
"25.30000","2.10840","18915.17578"
"25.35000","2.11252","18955.79492"
"25.40000","2.11674","18996.76367"
"25.45000","2.12086","19038.46680"
"25.50000","2.12498","19079.96094"
"25.55000","2.12920","19121.35547"
"25.60000","2.13342","19162.84375"
"25.65000","2.13754","19204.39062"
"25.70000","2.14166","19245.12891"
"25.75000","2.14579","19285.56250"
"25.80000","2.15000","19326.31055"
"25.85000","2.15413","19367.24805"
"25.90000","2.15844","19410.56641"
"25.95000","2.16265","19452.20312"
"26.00000","2.16678","19494.14453"
"26.05000","2.17099","19535.71680"
"26.10000","2.17521","19577.00781"
"26.15000","2.17933","19618.44336"
"26.20000","2.18346","19659.54492"
"26.25000","2.18767","19700.87305"
"26.30000","2.19180","19741.42578"
"26.35000","2.19592","19783.16992"
"26.40000","2.20014","19823.26758"
"26.45000","2.20426","19865.66992"
"26.50000","2.20838","19907.68359"
"26.55000","2.21260","19949.37695"
"26.60000","2.21672","19990.92578"
"26.65000","2.22085","20032.37305"
"26.70000","2.22506","20074.85742"
"26.75000","2.22919","20115.60938"
"26.80000","2.23331","20157.12695"
"26.85000","2.23753","20199.15820"
"26.90000","2.24174","20240.64453"
"26.95000","2.24587","20280.28906"
"27.00000","2.24999","20322.59180"
"27.05000","2.25430","20364.81445"
"27.10000","2.25842","20405.72852"
"27.15000","2.26255","20446.72852"
"27.20000","2.26676","20488.21289"
"27.25000","2.27088","20529.75977"
"27.30000","2.27501","20570.83594"
"27.35000","2.27923","20613.04688"
"27.40000","2.28344","20653.85938"
"27.45000","2.28756","20693.95117"
"27.50000","2.29169","20735.19727"
"27.55000","2.29590","20776.57812"
"27.60000","2.30003","20818.43555"
"27.65000","2.30415","20859.61523"
"27.70000","2.30837","20901.48828"
"27.75000","2.31258","20943.75977"
"27.80000","2.31671","20984.16992"
"27.85000","2.32083","21027.52539"
"27.90000","2.32505","21069.53320"
"27.95000","2.32926","21109.09766"
"28.00000","2.33339","21149.36914"
"28.05000","2.33760","21191.77930"
"28.10000","2.34173","21232.93359"
"28.15000","2.34585","21274.05469"
"28.20000","2.35007","21316.62891"
"28.25000","2.35419","21358.54688"
"28.30000","2.35841","21399.35938"
"28.35000","2.36253","21441.92578"
"28.40000","2.36675","21484.00391"
"28.45000","2.37087","21525.06250"
"28.50000","2.37499","21566.56055"
"28.55000","2.37921","21608.58594"
"28.60000","2.38333","21650.62305"
"28.65000","2.38755","21691.93359"
"28.70000","2.39167","21733.91992"
"28.75000","2.39589","21775.43750"
"28.80000","2.40011","21817.37305"
"28.85000","2.40423","21860.49805"
"28.90000","2.40845","21904.22656"
"28.95000","2.41257","21944.49805"
"29.00000","2.41669","21986.41992"
"29.05000","2.42091","22027.69531"
"29.10000","2.42513","22069.27930"
"29.15000","2.42925","22110.66406"
"29.20000","2.43337","22151.62109"
"29.25000","2.43759","22193.34180"
"29.30000","2.44171","22235.19141"
"29.35000","2.44593","22277.08008"
"29.40000","2.45005","22319.54102"
"29.45000","2.45418","22360.96094"
"29.50000","2.45839","22402.48828"
"29.55000","2.46252","22444.58594"
"29.60000","2.46673","22485.50781"
"29.65000","2.47085","22525.89844"
"29.70000","2.47498","22567.20703"
"29.75000","2.47929","22608.75977"
"29.80000","2.48341","22649.21484"
"29.85000","2.48753","22692.52148"
"29.90000","2.49175","22737.17578"
"29.95000","2.49587","22778.12500"
"30.00000","2.50009","22817.51758"
"30.05000","2.50421","22859.77344"
"30.10000","2.50843","22901.25195"
"30.15000","2.51255","22943.40039"
"30.20000","2.51668","22986.09766"
"30.25000","2.52089","23027.93359"
"30.30000","2.52502","23068.82812"
"30.35000","2.52914","23110.89648"
"30.40000","2.53336","23153.48047"
"30.45000","2.53757","23194.49414"
"30.50000","2.54170","23236.42188"
"30.55000","2.54582","23278.98047"
"30.60000","2.55013","23321.32617"
"30.65000","2.55425","23362.27148"
"30.70000","2.55838","23404.50000"
"30.75000","2.56259","23445.69922"
"30.80000","2.56672","23487.26172"
"30.85000","2.57093","23529.49023"
"30.90000","2.57506","23572.32227"
"30.95000","2.57927","23613.61328"
"31.00000","2.58340","23655.28320"
"31.05000","2.58761","23697.96484"
"31.10000","2.59174","23738.88867"
"31.15000","2.59595","23779.56250"
"31.20000","2.59998","23820.03125"
"31.25000","2.60420","23860.85547"
"31.30000","2.60842","23902.69531"
"31.35000","2.61254","23944.21484"
"31.40000","2.61666","23986.71094"
"31.45000","2.62088","24028.32617"
"31.50000","2.62500","24068.97461"
"31.55000","2.62922","24110.65039"
"31.60000","2.63344","24151.73438"
"31.65000","2.63756","24192.46875"
"31.70000","2.64168","24233.01562"
"31.75000","2.64590","24274.65430"
"31.80000","2.65002","24315.50195"
"31.85000","2.65424","24357.74414"
"31.90000","2.65836","24399.51562"
"31.95000","2.66258","24440.76562"
"32.00000","2.66670","24480.56836"
"32.05000","2.67092","24522.48242"
"32.10000","2.67514","24563.83594"
"32.15000","2.67926","24602.25391"
"32.20000","2.68338","24643.38477"
"32.25000","2.68750","24684.51562"
"32.30000","2.69172","24725.74414"
"32.35000","2.69584","24766.79297"
"32.40000","2.69997","24808.09766"
"32.45000","2.70418","24848.67773"
"32.50000","2.70840","24890.52930"
"32.55000","2.71252","24933.20703"
"32.60000","2.71674","24973.95898"
"32.65000","2.72096","25014.08398"
"32.70000","2.72508","25055.54883"
"32.75000","2.72920","25095.88086"
"32.80000","2.73342","25137.18945"
"32.85000","2.73754","25178.03906"
"32.90000","2.74167","25218.58789"
"32.95000","2.74588","25260.15039"
"33.00000","2.75010","25301.49219"
"33.05000","2.75422","25343.02539"
"33.10000","2.75844","25384.13477"
"33.15000","2.76256","25424.49219"
"33.20000","2.76669","25464.44922"
"33.25000","2.77090","25504.95508"
"33.30000","2.77512","25544.80664"
"33.35000","2.77924","25584.40039"
"33.40000","2.78337","25624.89453"
"33.45000","2.78758","25665.69531"
"33.50000","2.79171","25705.86133"
"33.55000","2.79583","25747.00977"
"33.60000","2.80005","25787.13867"
"33.65000","2.80426","25826.72461"
"33.70000","2.80839","25866.76562"
"33.75000","2.81251","25906.33594"
"33.80000","2.81673","25946.11328"
"33.85000","2.82094","25986.56445"
"33.90000","2.82507","26027.78711"
"33.95000","2.82919","26067.24219"
"34.00000","2.83341","26106.76562"
"34.05000","2.83762","26146.63281"
"34.10000","2.84175","26187.16602"
"34.15000","2.84596","26226.85742"
"34.20000","2.85009","26266.97461"
"34.25000","2.85421","26307.81445"
"34.30000","2.85843","26346.60547"
"34.35000","2.86255","26385.45898"
"34.40000","2.86667","26425.71094"
"34.45000","2.87079","26464.82812"
"34.50000","2.87501","26503.69141"
"34.55000","2.87913","26545.24414"
"34.60000","2.88335","26585.86523"
"34.65000","2.88757","26625.58789"
"34.70000","2.89169","26665.47852"
"34.75000","2.89591","26706.24609"
"34.80000","2.90003","26746.29102"
"34.85000","2.90425","26784.71875"
"34.90000","2.90837","26823.85156"
"34.95000","2.91259","26864.76172"
"35.00000","2.91680","26903.39453"
"35.05000","2.92093","26942.98633"
"35.10000","2.92505","26983.13086"
"35.15000","2.92927","27022.75000"
"35.20000","2.93339","27061.37305"
"35.25000","2.93761","27100.97461"
"35.30000","2.94173","27140.87891"
"35.35000","2.94595","27178.63672"
"35.40000","2.95007","27217.20312"
"35.45000","2.95419","27257.22852"
"35.50000","2.95841","27295.39844"
"35.55000","2.96253","27333.46875"
"35.60000","2.96666","27371.71289"
"35.65000","2.97087","27410.11328"
"35.70000","2.97500","27448.38086"
"35.75000","2.97921","27488.05664"
"35.80000","2.98334","27528.68555"
"35.85000","2.98755","27567.86133"
"35.90000","2.99177","27605.18750"
"35.95000","2.99589","27643.25977"
"36.00000","3.00011","27681.21094"
"36.05000","3.00423","27717.37500"
"36.10000","3.00836","27755.83789"
"36.15000","3.01257","27793.79688"
"36.20000","3.01670","27831.23633"
"36.25000","3.02091","27869.07617"
"36.30000","3.02504","27907.46094"
"36.35000","3.02925","27945.19727"
"36.40000","3.03338","27983.00977"
"36.45000","3.03750","28020.17969"
"36.50000","3.04172","28057.29297"
"36.55000","3.04584","28096.35156"
"36.60000","3.04996","28133.93750"
"36.65000","3.05418","28171.34766"
"36.70000","3.05840","28208.70898"
"36.75000","3.06252","28246.07227"
"36.80000","3.06674","28284.20117"
"36.85000","3.07095","28322.44922"
"36.90000","3.07508","28358.65625"
"36.95000","3.07920","28395.69727"
"37.00000","3.08341","28433.39062"
"37.05000","3.08763","28471.41992"
"37.10000","3.09175","28508.18359"
"37.15000","3.09588","28544.25000"
"37.20000","3.10009","28580.00977"
"37.25000","3.10422","28616.61328"
"37.30000","3.10834","28654.48047"
"37.35000","3.11256","28690.50195"
"37.40000","3.11668","28727.44141"
"37.45000","3.12090","28764.61523"
"37.50000","3.12502","28800.62695"
"37.55000","3.12924","28836.47461"
"37.60000","3.13327","28872.30273"
"37.65000","3.13748","28908.56641"
"37.70000","3.14170","28944.23828"
"37.75000","3.14582","28980.50781"
"37.80000","3.15004","29019.64258"
"37.85000","3.15435","29057.42773"
"37.90000","3.15847","29093.28125"
"37.95000","3.16260","29128.14648"
"38.00000","3.16681","29165.72070"
"38.05000","3.17103","29202.40820"
"38.10000","3.17515","29238.46289"
"38.15000","3.17928","29274.24219"
"38.20000","3.18349","29309.26758"
"38.25000","3.18762","29344.46289"
"38.30000","3.19174","29379.56250"
"38.35000","3.19596","29415.53516"
"38.40000","3.20017","29450.78516"
"38.45000","3.20430","29485.53320"
"38.50000","3.20842","29520.47266"
"38.55000","3.21264","29556.14062"
"38.60000","3.21676","29590.88672"
